region,year,variant,freq,age1yearinterval,lifeexpectancy
941,1950,estimates,5yearly,0,36.1500744552335
941,1950,estimates,5yearly,1,44.2398653221295
941,1950,estimates,5yearly,5,47.9040553690591
941,1950,estimates,5yearly,10,45.6294962721332
941,1950,estimates,5yearly,15,41.7751961939163
941,1950,estimates,5yearly,20,38.149655667444
941,1950,estimates,5yearly,25,34.7806562045107
941,1950,estimates,5yearly,30,31.4633660398105
941,1950,estimates,5yearly,35,28.1298288719356
941,1950,estimates,5yearly,40,24.820767936213
941,1950,estimates,5yearly,45,21.5237782113515
941,1950,estimates,5yearly,50,18.249846049866
941,1950,estimates,5yearly,55,15.0437164542215
941,1950,estimates,5yearly,60,12.0437926908087
941,1950,estimates,5yearly,65,9.41276034908194
941,1950,estimates,5yearly,70,7.1807186068761
941,1950,estimates,5yearly,75,5.38938312090202
941,1950,estimates,5yearly,80,4.02635508772805
941,1950,estimates,5yearly,85,3.03220634132378
941,1950,estimates,5yearly,90,2.33481704513413
941,1950,estimates,5yearly,95,1.86168463351385
941,1950,estimates,5yearly,100plus,1.54915391907949
941,1955,estimates,5yearly,0,38.6574441723545
941,1955,estimates,5yearly,1,46.2722243528046
941,1955,estimates,5yearly,5,49.3829774655591
941,1955,estimates,5yearly,10,46.9221749257503
941,1955,estimates,5yearly,15,43.016733242935
941,1955,estimates,5yearly,20,39.3215508952307
941,1955,estimates,5yearly,25,35.8651510069262
941,1955,estimates,5yearly,30,32.451782804274
941,1955,estimates,5yearly,35,29.020781574093
941,1955,estimates,5yearly,40,25.6141725299438
941,1955,estimates,5yearly,45,22.2254450328725
941,1955,estimates,5yearly,50,18.8665883329303
941,1955,estimates,5yearly,55,15.585740964813
941,1955,estimates,5yearly,60,12.5125076248773
941,1955,estimates,5yearly,65,9.8095221305241
941,1955,estimates,5yearly,70,7.5088711779956
941,1955,estimates,5yearly,75,5.6470802836701
941,1955,estimates,5yearly,80,4.22016352222392
941,1955,estimates,5yearly,85,3.17200838881471
941,1955,estimates,5yearly,90,2.43191351337285
941,1955,estimates,5yearly,95,1.92696079708988
941,1955,estimates,5yearly,100plus,1.59186330943687
941,1960,estimates,5yearly,0,40.9134456905991
941,1960,estimates,5yearly,1,48.103390181264
941,1960,estimates,5yearly,5,50.7532225981204
941,1960,estimates,5yearly,10,48.1129534942657
941,1960,estimates,5yearly,15,44.1527272322001
941,1960,estimates,5yearly,20,40.3894399856516
941,1960,estimates,5yearly,25,36.8567023198018
941,1960,estimates,5yearly,30,33.3564751039564
941,1960,estimates,5yearly,35,29.8347847723406
941,1960,estimates,5yearly,40,26.3387947273531
941,1960,estimates,5yearly,45,22.8658361298311
941,1960,estimates,5yearly,50,19.4294272727073
941,1960,estimates,5yearly,55,16.0789069000523
941,1960,estimates,5yearly,60,12.9421070177899
941,1960,estimates,5yearly,65,10.1738145159926
941,1960,estimates,5yearly,70,7.81337197303665
941,1960,estimates,5yearly,75,5.89122931207365
941,1960,estimates,5yearly,80,4.40790488840267
941,1960,estimates,5yearly,85,3.31063079799038
941,1960,estimates,5yearly,90,2.53057059534301
941,1960,estimates,5yearly,95,1.995028735886
941,1960,estimates,5yearly,100plus,1.63769277261621
941,1965,estimates,5yearly,0,43.2587708325514
941,1965,estimates,5yearly,1,50.0417561954748
941,1965,estimates,5yearly,5,52.2548334343279
941,1965,estimates,5yearly,10,49.4371859247317
941,1965,estimates,5yearly,15,45.4131482422492
941,1965,estimates,5yearly,20,41.5757605573899
941,1965,estimates,5yearly,25,37.9542020002769
941,1965,estimates,5yearly,30,34.3642914611048
941,1965,estimates,5yearly,35,30.7459012791011
941,1965,estimates,5yearly,40,27.1500540497788
941,1965,estimates,5yearly,45,23.5835270036177
941,1965,estimates,5yearly,50,20.0606811561813
941,1965,estimates,5yearly,55,16.6311858575314
941,1965,estimates,5yearly,60,13.4181416710455
941,1965,estimates,5yearly,65,10.5706478899664
941,1965,estimates,5yearly,70,8.13501521857213
941,1965,estimates,5yearly,75,6.14341717660013
941,1965,estimates,5yearly,80,4.59719951994921
