region,year,variant,freq,age1yearinterval,lifeexpectancy
920,1950,estimates,5yearly,"Region, subregion, country or area *",South-Eastern Asia
920,1950,estimates,5yearly,0,46.4759479306334
920,1950,estimates,5yearly,1,54.0201460296912
920,1950,estimates,5yearly,5,55.5386316790281
920,1950,estimates,5yearly,10,52.236585646028
920,1950,estimates,5yearly,15,48.0076190505569
920,1950,estimates,5yearly,20,43.8979190652501
920,1950,estimates,5yearly,25,39.9168773997828
920,1950,estimates,5yearly,30,35.9862760358667
920,1950,estimates,5yearly,35,32.1049373905639
920,1950,estimates,5yearly,40,28.2993746569489
920,1950,estimates,5yearly,45,24.5445809851419
920,1950,estimates,5yearly,50,20.8829458364181
920,1950,estimates,5yearly,55,17.3412631189959
920,1950,estimates,5yearly,60,14.0230560565218
920,1950,estimates,5yearly,65,11.095288768772
920,1950,estimates,5yearly,70,8.6090207057342
920,1950,estimates,5yearly,75,6.57081835442316
920,1950,estimates,5yearly,80,4.96520910359904
920,1950,estimates,5yearly,85,3.74938082545513
920,1950,estimates,5yearly,90,2.86300008835761
920,1950,estimates,5yearly,95,2.23855647581507
920,1950,estimates,5yearly,100plus,1.81119606597438
920,1955,estimates,5yearly,"Region, subregion, country or area *",South-Eastern Asia
920,1955,estimates,5yearly,0,49.9703001933853
920,1955,estimates,5yearly,1,56.5843797193403
920,1955,estimates,5yearly,5,57.1681018236727
920,1955,estimates,5yearly,10,53.5912959406131
920,1955,estimates,5yearly,15,49.3187963273026
920,1955,estimates,5yearly,20,45.1418322417413
920,1955,estimates,5yearly,25,41.065156449766
920,1955,estimates,5yearly,30,37.0255686667247
920,1955,estimates,5yearly,35,33.0315976995856
920,1955,estimates,5yearly,40,29.1188819211935
920,1955,estimates,5yearly,45,25.2698497707952
920,1955,estimates,5yearly,50,21.5070716012847
920,1955,estimates,5yearly,55,17.8738990171556
920,1955,estimates,5yearly,60,14.468239942639
920,1955,estimates,5yearly,65,11.4417840844202
920,1955,estimates,5yearly,70,8.87684989472313
920,1955,estimates,5yearly,75,6.76786894733566
920,1955,estimates,5yearly,80,5.10208556631725
920,1955,estimates,5yearly,85,3.83880763306363
920,1955,estimates,5yearly,90,2.91776587721901
920,1955,estimates,5yearly,95,2.26983474533632
920,1955,estimates,5yearly,100plus,1.82766455896525
