region,year,variant,freq,age1yearinterval,lifeexpectancy
901,1950,estimates,5yearly,0,64.8150703489415
901,1950,estimates,5yearly,1,67.8611660450587
901,1950,estimates,5yearly,5,65.1538718872083
901,1950,estimates,5yearly,10,60.5046514931601
901,1950,estimates,5yearly,15,55.7232186939583
901,1950,estimates,5yearly,20,51.0868921391083
901,1950,estimates,5yearly,25,46.5657067227858
901,1950,estimates,5yearly,30,42.052516322633
901,1950,estimates,5yearly,35,37.527703339319
901,1950,estimates,5yearly,40,33.0598852190434
901,1950,estimates,5yearly,45,28.7038390961098
901,1950,estimates,5yearly,50,24.5214395227657
901,1950,estimates,5yearly,55,20.5631970146339
901,1950,estimates,5yearly,60,16.85761246399
901,1950,estimates,5yearly,65,13.4605443390907
901,1950,estimates,5yearly,70,10.4373474773604
901,1950,estimates,5yearly,75,7.89126595384575
901,1950,estimates,5yearly,80,5.85205909139734
901,1950,estimates,5yearly,85,4.29712946531183
901,1950,estimates,5yearly,90,3.16913834815146
901,1950,estimates,5yearly,95,2.38844957097791
901,1950,estimates,5yearly,100plus,1.86979540865343
901,1955,estimates,5yearly,0,67.7321281662402
901,1955,estimates,5yearly,1,69.7650863378324
901,1955,estimates,5yearly,5,66.4855407771885
901,1955,estimates,5yearly,10,61.7490680981053
901,1955,estimates,5yearly,15,56.9128675357891
901,1955,estimates,5yearly,20,52.1878661703867
901,1955,estimates,5yearly,25,47.55631055363
901,1955,estimates,5yearly,30,42.9461852768939
901,1955,estimates,5yearly,35,38.3456363618748
901,1955,estimates,5yearly,40,33.7918464318615
901,1955,estimates,5yearly,45,29.3461367993439
901,1955,estimates,5yearly,50,25.0713964445441
901,1955,estimates,5yearly,55,21.0299375892978
901,1955,estimates,5yearly,60,17.2616283997071
901,1955,estimates,5yearly,65,13.8114807119585
901,1955,estimates,5yearly,70,10.7312582880179
901,1955,estimates,5yearly,75,8.11809069631184
901,1955,estimates,5yearly,80,6.01698572512593
901,1955,estimates,5yearly,85,4.40968439354853
901,1955,estimates,5yearly,90,3.24121854379858
901,1955,estimates,5yearly,95,2.43193442784996
901,1955,estimates,5yearly,100plus,1.89470552364563
901,1960,estimates,5yearly,0,69.4901163169888
901,1960,estimates,5yearly,1,70.8372568341985
901,1960,estimates,5yearly,5,67.2681825084619
901,1960,estimates,5yearly,10,62.4658235032006
901,1960,estimates,5yearly,15,57.609948155548
901,1960,estimates,5yearly,20,52.8439477852039
901,1960,estimates,5yearly,25,48.1602888442885
901,1960,estimates,5yearly,30,43.4956122992048
901,1960,estimates,5yearly,35,38.8626954750486
901,1960,estimates,5yearly,40,34.2877026770752
901,1960,estimates,5yearly,45,29.811703255521
901,1960,estimates,5yearly,50,25.4997042329508
901,1960,estimates,5yearly,55,21.3997044266853
901,1960,estimates,5yearly,60,17.5806838203606
901,1960,estimates,5yearly,65,14.1024204267084
901,1960,estimates,5yearly,70,10.9779094761591
901,1960,estimates,5yearly,75,8.3114911691708
901,1960,estimates,5yearly,80,6.16016482652417
901,1960,estimates,5yearly,85,4.50937165358966
901,1960,estimates,5yearly,90,3.30645707021659
901,1960,estimates,5yearly,95,2.47218943951596
