region,year,variant,freq,age1yearinterval,lifeexpectancy
924,1950,estimates,5yearly,0,68.8721128065702
924,1950,estimates,5yearly,1,70.2779672894028
924,1950,estimates,5yearly,5,66.8071272949746
924,1950,estimates,5yearly,10,61.9962980380955
924,1950,estimates,5yearly,15,57.1486870822925
924,1950,estimates,5yearly,20,52.3841985236331
924,1950,estimates,5yearly,25,47.6879153556118
924,1950,estimates,5yearly,30,43.0042180861518
924,1950,estimates,5yearly,35,38.3311717847707
924,1950,estimates,5yearly,40,33.7087983632629
924,1950,estimates,5yearly,45,29.197437220785
924,1950,estimates,5yearly,50,24.8747766807962
924,1950,estimates,5yearly,55,20.7924052374707
924,1950,estimates,5yearly,60,16.9901006065205
924,1950,estimates,5yearly,65,13.5275995579739
924,1950,estimates,5yearly,70,10.4534322393665
924,1950,estimates,5yearly,75,7.86100690944948
924,1950,estimates,5yearly,80,5.79077415622315
924,1950,estimates,5yearly,85,4.22126479494062
924,1950,estimates,5yearly,90,3.09270160013588
924,1950,estimates,5yearly,95,2.32068579985582
924,1950,estimates,5yearly,100plus,1.81488496088429
924,1955,estimates,5yearly,0,70.4908161541829
924,1955,estimates,5yearly,1,71.3936172338944
924,1955,estimates,5yearly,5,67.7397140306797
924,1955,estimates,5yearly,10,62.9035322463964
924,1955,estimates,5yearly,15,58.0238256015787
924,1955,estimates,5yearly,20,53.2131813873187
924,1955,estimates,5yearly,25,48.4517425186774
924,1955,estimates,5yearly,30,43.7008902438394
924,1955,estimates,5yearly,35,38.9732139531796
924,1955,estimates,5yearly,40,34.3030540509985
924,1955,estimates,5yearly,45,29.7404677191647
924,1955,estimates,5yearly,50,25.3557592279591
924,1955,estimates,5yearly,55,21.2206699981937
924,1955,estimates,5yearly,60,17.3829276477226
924,1955,estimates,5yearly,65,13.883851546325
924,1955,estimates,5yearly,70,10.7642510790433
924,1955,estimates,5yearly,75,8.11904148495111
924,1955,estimates,5yearly,80,5.99474691356717
924,1955,estimates,5yearly,85,4.37432209878544
924,1955,estimates,5yearly,90,3.2018011246287
924,1955,estimates,5yearly,95,2.39490951806494
924,1955,estimates,5yearly,100plus,1.86346439746022
924,1960,estimates,5yearly,0,71.1803440830062
924,1960,estimates,5yearly,1,71.8022776321847
924,1960,estimates,5yearly,5,68.0675415411601
924,1960,estimates,5yearly,10,63.2153538402106
924,1960,estimates,5yearly,15,58.3293475739709
924,1960,estimates,5yearly,20,53.511859710137
924,1960,estimates,5yearly,25,48.7361382187656
924,1960,estimates,5yearly,30,43.9615122536447
924,1960,estimates,5yearly,35,39.2163614378084
924,1960,estimates,5yearly,40,34.538192209294
924,1960,estimates,5yearly,45,29.9696587597345
924,1960,estimates,5yearly,50,25.5696588485507
924,1960,estimates,5yearly,55,21.4036873944229
924,1960,estimates,5yearly,60,17.5509806535829
924,1960,estimates,5yearly,65,14.0584364126736
924,1960,estimates,5yearly,70,10.9373446288477
924,1960,estimates,5yearly,75,8.27627839260576
924,1960,estimates,5yearly,80,6.13096041771477
924,1960,estimates,5yearly,85,4.48632548211763
924,1960,estimates,5yearly,90,3.28916318235411
924,1960,estimates,5yearly,95,2.45980701101149
