region,year,variant,freq,age1yearinterval,lifeexpectancy
957,1950,estimates,5yearly,"Region, subregion, country or area *",Polynesia
957,1950,estimates,5yearly,0,50.3889455064357
957,1950,estimates,5yearly,1,54.8516212634921
957,1950,estimates,5yearly,5,52.8974523920551
957,1950,estimates,5yearly,10,48.6550323506475
957,1950,estimates,5yearly,15,44.2004692625419
957,1950,estimates,5yearly,20,40.0911714042821
957,1950,estimates,5yearly,25,36.274906103577
957,1950,estimates,5yearly,30,32.5666032567782
957,1950,estimates,5yearly,35,28.895739281115
957,1950,estimates,5yearly,40,25.2989575016468
957,1950,estimates,5yearly,45,21.8261712239922
957,1950,estimates,5yearly,50,18.5326819938575
957,1950,estimates,5yearly,55,15.4639732806763
957,1950,estimates,5yearly,60,12.6712991019222
957,1950,estimates,5yearly,65,10.2272145334468
957,1950,estimates,5yearly,70,8.14452794713587
957,1950,estimates,5yearly,75,6.40485673950155
957,1950,estimates,5yearly,80,5.01049356638637
957,1950,estimates,5yearly,85,3.92348948529894
957,1950,estimates,5yearly,90,3.09803712586482
957,1950,estimates,5yearly,95,2.48588455666985
957,1950,estimates,5yearly,100plus,2.04109644690825
957,1955,estimates,5yearly,"Region, subregion, country or area *",Polynesia
957,1955,estimates,5yearly,0,53.8997147329065
957,1955,estimates,5yearly,1,57.7843066209487
957,1955,estimates,5yearly,5,55.4992525509676
957,1955,estimates,5yearly,10,51.1644874805943
957,1955,estimates,5yearly,15,46.614093203248
957,1955,estimates,5yearly,20,42.3603749178322
957,1955,estimates,5yearly,25,38.3362865688511
957,1955,estimates,5yearly,30,34.3888847341316
957,1955,estimates,5yearly,35,30.4906392800702
957,1955,estimates,5yearly,40,26.6931660664259
957,1955,estimates,5yearly,45,23.0306605347997
957,1955,estimates,5yearly,50,19.5654008465291
957,1955,estimates,5yearly,55,16.3558922138963
957,1955,estimates,5yearly,60,13.4323959471556
957,1955,estimates,5yearly,65,10.8455952233298
957,1955,estimates,5yearly,70,8.62737062765959
957,1955,estimates,5yearly,75,6.77172508372633
957,1955,estimates,5yearly,80,5.2785873636355
957,1955,estimates,5yearly,85,4.11176693916939
957,1955,estimates,5yearly,90,3.22509309402451
957,1955,estimates,5yearly,95,2.56827850581966
957,1955,estimates,5yearly,100plus,2.09240556796364
957,1960,estimates,5yearly,"Region, subregion, country or area *",Polynesia
957,1960,estimates,5yearly,0,56.083615733005
957,1960,estimates,5yearly,1,59.592772415923
957,1960,estimates,5yearly,5,57.0832355452133
