region,year,variant,freq,age1yearinterval,lifeexpectancy
925,1950,estimates,5yearly,"Region, subregion, country or area *",Southern Europe
925,1950,estimates,5yearly,0,63.7498114359127
925,1950,estimates,5yearly,1,68.0603836621948
925,1950,estimates,5yearly,5,65.4358844518433
925,1950,estimates,5yearly,10,60.8004519951938
925,1950,estimates,5yearly,15,56.0011661523878
925,1950,estimates,5yearly,20,51.3262005900781
925,1950,estimates,5yearly,25,46.7440674428579
925,1950,estimates,5yearly,30,42.1843219941831
925,1950,estimates,5yearly,35,37.6392375223526
925,1950,estimates,5yearly,40,33.140009848436
925,1950,estimates,5yearly,45,28.7453834015943
925,1950,estimates,5yearly,50,24.5237780964611
925,1950,estimates,5yearly,55,20.5153454289246
925,1950,estimates,5yearly,60,16.7382239918532
925,1950,estimates,5yearly,65,13.2534229953925
925,1950,estimates,5yearly,70,10.1663560207579
925,1950,estimates,5yearly,75,7.59561946290284
925,1950,estimates,5yearly,80,5.55813179993312
925,1950,estimates,5yearly,85,4.02875878921257
925,1950,estimates,5yearly,90,2.94232151337626
925,1950,estimates,5yearly,95,2.20923443094616
925,1950,estimates,5yearly,100plus,1.73582716906984
925,1955,estimates,5yearly,"Region, subregion, country or area *",Southern Europe
925,1955,estimates,5yearly,0,66.2605312857524
925,1955,estimates,5yearly,1,69.7110209788811
925,1955,estimates,5yearly,5,66.6651480343953
925,1955,estimates,5yearly,10,61.9521019257021
925,1955,estimates,5yearly,15,57.108249966575
925,1955,estimates,5yearly,20,52.35862402303
925,1955,estimates,5yearly,25,47.6740309536327
925,1955,estimates,5yearly,30,43.0146628347321
925,1955,estimates,5yearly,35,38.3816636920806
925,1955,estimates,5yearly,40,33.8094402553294
925,1955,estimates,5yearly,45,29.3342924041681
925,1955,estimates,5yearly,50,25.0279701696925
925,1955,estimates,5yearly,55,20.9524482984917
925,1955,estimates,5yearly,60,17.1355428683271
925,1955,estimates,5yearly,65,13.6214956093734
925,1955,estimates,5yearly,70,10.478291315939
925,1955,estimates,5yearly,75,7.83300176576582
925,1955,estimates,5yearly,80,5.72707432397201
925,1955,estimates,5yearly,85,4.14066363215091
925,1955,estimates,5yearly,90,3.01127248430378
925,1955,estimates,5yearly,95,2.24892248890001
925,1955,estimates,5yearly,100plus,1.75735574977811
925,1960,estimates,5yearly,"Region, subregion, country or area *",Southern Europe
