region,year,variant,freq,age1yearinterval,lifeexpectancy
906,1950,estimates,5yearly,0,45.5990247641056
906,1950,estimates,5yearly,1,50.9102081206736
906,1950,estimates,5yearly,5,51.278867180615
906,1950,estimates,5yearly,10,48.1046850153698
906,1950,estimates,5yearly,15,44.1952076237412
906,1950,estimates,5yearly,20,40.2155181316848
906,1950,estimates,5yearly,25,36.3084862866033
906,1950,estimates,5yearly,30,32.4363186412816
906,1950,estimates,5yearly,35,28.5560915883799
906,1950,estimates,5yearly,40,24.7771407574869
906,1950,estimates,5yearly,45,21.2713187730464
906,1950,estimates,5yearly,50,17.9288023622985
906,1950,estimates,5yearly,55,14.6108508411015
906,1950,estimates,5yearly,60,11.6223381684088
906,1950,estimates,5yearly,65,9.19390552015179
906,1950,estimates,5yearly,70,7.15816911840552
906,1950,estimates,5yearly,75,5.50967222136727
906,1950,estimates,5yearly,80,4.22829228817576
906,1950,estimates,5yearly,85,3.26445115664437
906,1950,estimates,5yearly,90,2.56107136708304
906,1950,estimates,5yearly,95,2.06113198123555
906,1950,estimates,5yearly,100plus,1.7134346246357
906,1955,estimates,5yearly,0,46.6358069616608
906,1955,estimates,5yearly,1,52.0824132602572
906,1955,estimates,5yearly,5,52.2314014684884
906,1955,estimates,5yearly,10,48.9043348299112
906,1955,estimates,5yearly,15,44.8177839619416
906,1955,estimates,5yearly,20,40.7216859135805
906,1955,estimates,5yearly,25,36.6985101036573
906,1955,estimates,5yearly,30,32.7158291433259
906,1955,estimates,5yearly,35,28.7676453024166
906,1955,estimates,5yearly,40,24.91712466784
906,1955,estimates,5yearly,45,21.2135093099536
906,1955,estimates,5yearly,50,17.6515313045933
906,1955,estimates,5yearly,55,14.3179928844698
906,1955,estimates,5yearly,60,11.3794265393283
906,1955,estimates,5yearly,65,8.89009347683375
906,1955,estimates,5yearly,70,6.77184536701287
906,1955,estimates,5yearly,75,5.08864906217964
906,1955,estimates,5yearly,80,3.81573592436013
906,1955,estimates,5yearly,85,2.89142179977372
906,1955,estimates,5yearly,90,2.24454548360964
906,1955,estimates,5yearly,95,1.80576129067448
906,1955,estimates,5yearly,100plus,1.51539600298839
906,1960,estimates,5yearly,0,46.9718752876098
906,1960,estimates,5yearly,1,52.6559202183036
906,1960,estimates,5yearly,5,52.9990320329876
906,1960,estimates,5yearly,10,49.6675369920406
906,1960,estimates,5yearly,15,45.6158047232401
906,1960,estimates,5yearly,20,41.4986704413672
906,1960,estimates,5yearly,25,37.4143047665076
906,1960,estimates,5yearly,30,33.3599049657954
906,1960,estimates,5yearly,35,29.3636414046575
906,1960,estimates,5yearly,40,25.4738732418634
906,1960,estimates,5yearly,45,21.740901240031
906,1960,estimates,5yearly,50,18.1716452964496
906,1960,estimates,5yearly,55,14.8519515421297
906,1960,estimates,5yearly,60,11.9332346957567
906,1960,estimates,5yearly,65,9.43970618700309
906,1960,estimates,5yearly,70,7.36861990415556
906,1960,estimates,5yearly,75,5.69262826131428
906,1960,estimates,5yearly,80,4.38173959455275
906,1960,estimates,5yearly,85,3.3887551498535
906,1960,estimates,5yearly,90,2.65860180274686
906,1960,estimates,5yearly,95,2.13554829012972
906,1960,estimates,5yearly,100plus,1.76890605500978
906,1965,estimates,5yearly,0,57.0276965347002
906,1965,estimates,5yearly,1,61.4709333163588
906,1965,estimates,5yearly,5,60.6192658018629
