region,year,variant,freq,age1yearinterval,lifeexpectancy
913,1950,estimates,5yearly,0,47.8080473997092
913,1950,estimates,5yearly,1,54.1425563314822
913,1950,estimates,5yearly,5,54.3769873146436
913,1950,estimates,5yearly,10,50.6990970732575
913,1950,estimates,5yearly,15,46.3856001969076
913,1950,estimates,5yearly,20,42.4127777777797
913,1950,estimates,5yearly,25,38.6647251383663
913,1950,estimates,5yearly,30,34.9719543913669
913,1950,estimates,5yearly,35,31.2922210364893
913,1950,estimates,5yearly,40,27.6626793444425
913,1950,estimates,5yearly,45,24.0794221048651
913,1950,estimates,5yearly,50,20.5820116763547
913,1950,estimates,5yearly,55,17.233322449423
913,1950,estimates,5yearly,60,14.1031958706782
913,1950,estimates,5yearly,65,11.2589496913571
913,1950,estimates,5yearly,70,8.72991153184062
913,1950,estimates,5yearly,75,6.62389514755391
913,1950,estimates,5yearly,80,4.96949275356326
913,1950,estimates,5yearly,85,3.72371423950303
913,1950,estimates,5yearly,90,2.82317300431633
913,1950,estimates,5yearly,95,2.1957623398886
913,1950,estimates,5yearly,100plus,1.77200318851616
913,1955,estimates,5yearly,0,50.5755442859907
913,1955,estimates,5yearly,1,56.3212432910342
913,1955,estimates,5yearly,5,55.9505800824663
913,1955,estimates,5yearly,10,52.0957297084817
913,1955,estimates,5yearly,15,47.7148185946876
913,1955,estimates,5yearly,20,43.6431435946993
913,1955,estimates,5yearly,25,39.7831872943729
913,1955,estimates,5yearly,30,35.9717902960657
913,1955,estimates,5yearly,35,32.1733847214759
913,1955,estimates,5yearly,40,28.4217590305716
913,1955,estimates,5yearly,45,24.725749643528
913,1955,estimates,5yearly,50,21.1252859763384
913,1955,estimates,5yearly,55,17.6903420886576
913,1955,estimates,5yearly,60,14.4778323301724
913,1955,estimates,5yearly,65,11.5590534865896
913,1955,estimates,5yearly,70,8.96570895074565
913,1955,estimates,5yearly,75,6.79553290199276
913,1955,estimates,5yearly,80,5.08671499280816
913,1955,estimates,5yearly,85,3.79840504546875
913,1955,estimates,5yearly,90,2.86729586253241
913,1955,estimates,5yearly,95,2.21967420250343
913,1955,estimates,5yearly,100plus,1.78360003719895
913,1960,estimates,5yearly,0,52.4298888342263
913,1960,estimates,5yearly,1,57.7642972926669
913,1960,estimates,5yearly,5,57.0222421068665
913,1960,estimates,5yearly,10,53.0627062675128
913,1960,estimates,5yearly,15,48.635378603859
913,1960,estimates,5yearly,20,44.4963026063014
913,1960,estimates,5yearly,25,40.5544342262722
913,1960,estimates,5yearly,30,36.6558811473076
913,1960,estimates,5yearly,35,32.7692673121769
913,1960,estimates,5yearly,40,28.9329490810567
913,1960,estimates,5yearly,45,25.1569344222921
913,1960,estimates,5yearly,50,21.4877818477665
913,1960,estimates,5yearly,55,17.9888807473405
913,1960,estimates,5yearly,60,14.7250116421809
913,1960,estimates,5yearly,65,11.7558201070695
913,1960,estimates,5yearly,70,9.11987771304053
913,1960,estimates,5yearly,75,6.91138326885636
913,1960,estimates,5yearly,80,5.16906194617332
913,1960,estimates,5yearly,85,3.85365477568219
913,1960,estimates,5yearly,90,2.90228888205384
913,1960,estimates,5yearly,95,2.24062927344603
913,1960,estimates,5yearly,100plus,1.7954810202766
913,1965,estimates,5yearly,0,54.2287071024687
913,1965,estimates,5yearly,1,59.1579446765369
913,1965,estimates,5yearly,5,58.0669510081684
913,1965,estimates,5yearly,10,54.0112419172425
913,1965,estimates,5yearly,15,49.5387008145089
913,1965,estimates,5yearly,20,45.3329824130452
913,1965,estimates,5yearly,25,41.3129792563017
913,1965,estimates,5yearly,30,37.3290550633608
913,1965,estimates,5yearly,35,33.3562637424061
913,1965,estimates,5yearly,40,29.4348330005919
913,1965,estimates,5yearly,45,25.5830587948326
913,1965,estimates,5yearly,50,21.843775232791
913,1965,estimates,5yearly,55,18.283307515389
913,1965,estimates,5yearly,60,14.9602822929576
913,1965,estimates,5yearly,65,11.9422820673206
913,1965,estimates,5yearly,70,9.2627334078518
913,1965,estimates,5yearly,75,7.01595857169715
913,1965,estimates,5yearly,80,5.24079722533388
913,1965,estimates,5yearly,85,3.89948381889326
913,1965,estimates,5yearly,90,2.92937921427429
913,1965,estimates,5yearly,95,2.25529088680458
913,1965,estimates,5yearly,100plus,1.80257098126972
913,1970,estimates,5yearly,0,56.0977473261345
913,1970,estimates,5yearly,1,60.3806700933489
913,1970,estimates,5yearly,5,58.6223119624147
913,1970,estimates,5yearly,10,54.1533253973178
913,1970,estimates,5yearly,15,49.4601804495319
913,1970,estimates,5yearly,20,45.0126940711879
913,1970,estimates,5yearly,25,40.749341321486
913,1970,estimates,5yearly,30,36.5454244507187
913,1970,estimates,5yearly,35,32.3885771487989
913,1970,estimates,5yearly,40,28.3460723787061
913,1970,estimates,5yearly,45,24.4818411479041
913,1970,estimates,5yearly,50,20.8266937992947
913,1970,estimates,5yearly,55,17.3932278823944
913,1970,estimates,5yearly,60,14.2657651706231
913,1970,estimates,5yearly,65,11.5355389558309
