region,year,variant,freq,age1yearinterval,lifeexpectancy
910,1950,estimates,5yearly,0,37.0004599710712
910,1950,estimates,5yearly,1,44.0423727932049
910,1950,estimates,5yearly,5,47.4145445503491
910,1950,estimates,5yearly,10,45.6909719391719
910,1950,estimates,5yearly,15,42.0375430467234
910,1950,estimates,5yearly,20,38.4695318645386
910,1950,estimates,5yearly,25,35.1335665175497
910,1950,estimates,5yearly,30,31.8665948820919
910,1950,estimates,5yearly,35,28.6003358412284
910,1950,estimates,5yearly,40,25.3667432422575
910,1950,estimates,5yearly,45,22.1473093092925
910,1950,estimates,5yearly,50,18.9268877181876
910,1950,estimates,5yearly,55,15.7674404949876
910,1950,estimates,5yearly,60,12.7816518339547
910,1950,estimates,5yearly,65,10.0666172993571
910,1950,estimates,5yearly,70,7.72200942486998
910,1950,estimates,5yearly,75,5.81826157692418
910,1950,estimates,5yearly,80,4.35211441481853
910,1950,estimates,5yearly,85,3.26979041961496
910,1950,estimates,5yearly,90,2.5018897986921
910,1950,estimates,5yearly,95,1.97565044035124
910,1950,estimates,5yearly,100plus,1.62507241401385
910,1955,estimates,5yearly,0,39.4487824445966
910,1955,estimates,5yearly,1,46.160656418839
910,1955,estimates,5yearly,5,49.0368291642481
910,1955,estimates,5yearly,10,47.0081231433263
910,1955,estimates,5yearly,15,43.2720569114112
910,1955,estimates,5yearly,20,39.6259700402009
910,1955,estimates,5yearly,25,36.2059060091427
910,1955,estimates,5yearly,30,32.8451965209231
910,1955,estimates,5yearly,35,29.4848273822781
910,1955,estimates,5yearly,40,26.1546006940722
910,1955,estimates,5yearly,45,22.8388618439331
910,1955,estimates,5yearly,50,19.5367680481029
910,1955,estimates,5yearly,55,16.3154849144929
910,1955,estimates,5yearly,60,13.2645074702485
910,1955,estimates,5yearly,65,10.4797142999753
910,1955,estimates,5yearly,70,8.06507613604187
910,1955,estimates,5yearly,75,6.08892583446122
910,1955,estimates,5yearly,80,4.55668552810998
910,1955,estimates,5yearly,85,3.41809199480873
910,1955,estimates,5yearly,90,2.60540384651278
910,1955,estimates,5yearly,95,2.04562628377263
910,1955,estimates,5yearly,100plus,1.67119845635023
910,1960,estimates,5yearly,0,42.0620230197395
910,1960,estimates,5yearly,1,48.3976764413582
910,1960,estimates,5yearly,5,50.7390502087918
910,1960,estimates,5yearly,10,48.4544484701714
910,1960,estimates,5yearly,15,44.6202033788861
910,1960,estimates,5yearly,20,40.884494696164
910,1960,estimates,5yearly,25,37.3735588259129
910,1960,estimates,5yearly,30,33.9181281292001
910,1960,estimates,5yearly,35,30.4547039327542
910,1960,estimates,5yearly,40,27.0209928107312
910,1960,estimates,5yearly,45,23.6043927374624
910,1960,estimates,5yearly,50,20.2088532263919
910,1960,estimates,5yearly,55,16.9070453018907
910,1960,estimates,5yearly,60,13.7844892839216
910,1960,estimates,5yearly,65,10.9236731828752
910,1960,estimates,5yearly,70,8.43177657918573
910,1960,estimates,5yearly,75,6.38083083897818
910,1960,estimates,5yearly,80,4.77934457210685
910,1960,estimates,5yearly,85,3.58096087056718
910,1960,estimates,5yearly,90,2.72003816734336
910,1960,estimates,5yearly,95,2.12369665102688
910,1960,estimates,5yearly,100plus,1.72299046269639
910,1965,estimates,5yearly,0,44.1286848721554
910,1965,estimates,5yearly,1,50.1621178630532
910,1965,estimates,5yearly,5,52.0690903803603
910,1965,estimates,5yearly,10,49.5797214709673
910,1965,estimates,5yearly,15,45.6658332182209
910,1965,estimates,5yearly,20,41.8519263546824
910,1965,estimates,5yearly,25,38.2646810757063
910,1965,estimates,5yearly,30,34.735857075081
910,1965,estimates,5yearly,35,31.1968027247956
910,1965,estimates,5yearly,40,27.679736072757
910,1965,estimates,5yearly,45,24.1842170693445
910,1965,estimates,5yearly,50,20.7174758954675
910,1965,estimates,5yearly,55,17.3493425579554
910,1965,estimates,5yearly,60,14.1638625408434
910,1965,estimates,5yearly,65,11.2472782853418
910,1965,estimates,5yearly,70,8.69564975863253
910,1965,estimates,5yearly,75,6.58468408488307
910,1965,estimates,5yearly,80,4.92957639413967
910,1965,estimates,5yearly,85,3.68660909579804
910,1965,estimates,5yearly,90,2.79114961932782
910,1965,estimates,5yearly,95,2.16975585924728
910,1965,estimates,5yearly,100plus,1.75188905790562
910,1970,estimates,5yearly,0,45.9583044785342
910,1970,estimates,5yearly,1,51.7194342605294
910,1970,estimates,5yearly,5,53.2238097324808
910,1970,estimates,5yearly,10,50.5107568146757
910,1970,estimates,5yearly,15,46.5728691512222
910,1970,estimates,5yearly,20,42.691551153596
910,1970,estimates,5yearly,25,39.0275583324393
910,1970,estimates,5yearly,30,35.4284882728685
910,1970,estimates,5yearly,35,31.8233694666946
910,1970,estimates,5yearly,40,28.2390519467902
910,1970,estimates,5yearly,45,24.6747139537236
910,1970,estimates,5yearly,50,21.1497297687608
910,1970,estimates,5yearly,55,17.7277396496735
910,1970,estimates,5yearly,60,14.4851777807825
910,1970,estimates,5yearly,65,11.5142841819136
910,1970,estimates,5yearly,70,8.91428991486283
910,1970,estimates,5yearly,75,6.75477256472942
910,1970,estimates,5yearly,80,5.05573536163181
910,1970,estimates,5yearly,85,3.7757809267003
910,1970,estimates,5yearly,90,2.85132121230004
910,1970,estimates,5yearly,95,2.2086523965877
910,1970,estimates,5yearly,100plus,1.77606005610564
910,1975,estimates,5yearly,0,47.5513398874745
910,1975,estimates,5yearly,1,53.052667699887
910,1975,estimates,5yearly,5,54.2006063006493
910,1975,estimates,5yearly,10,51.3442894551551
910,1975,estimates,5yearly,15,47.3550091324616
910,1975,estimates,5yearly,20,43.4222595704122
910,1975,estimates,5yearly,25,39.688491567308
910,1975,estimates,5yearly,30,36.0141582303768
910,1975,estimates,5yearly,35,32.3446494925998
910,1975,estimates,5yearly,40,28.7043150662171
910,1975,estimates,5yearly,45,25.0917174219286
910,1975,estimates,5yearly,50,21.5196268512095
910,1975,estimates,5yearly,55,18.0528969240182
910,1975,estimates,5yearly,60,14.7645269071181
910,1975,estimates,5yearly,65,11.7489244304476
910,1975,estimates,5yearly,70,9.10910198584961
910,1975,estimates,5yearly,75,6.91196456005313
910,1975,estimates,5yearly,80,5.17723200490434
910,1975,estimates,5yearly,85,3.86572008326387
910,1975,estimates,5yearly,90,2.91525259663022
910,1975,estimates,5yearly,95,2.25251194516134
910,1975,estimates,5yearly,100plus,1.80529346361435
910,1980,estimates,5yearly,0,48.1688206102658
910,1980,estimates,5yearly,1,53.5194033217427
910,1980,estimates,5yearly,5,54.4594046316413
910,1980,estimates,5yearly,10,51.5148144270338
910,1980,estimates,5yearly,15,47.4965699896788
910,1980,estimates,5yearly,20,43.547128088772
910,1980,estimates,5yearly,25,39.8083888210393
910,1980,estimates,5yearly,30,36.1320702885771
910,1980,estimates,5yearly,35,32.4667346419401
910,1980,estimates,5yearly,40,28.847303869594
910,1980,estimates,5yearly,45,25.2514102749348
910,1980,estimates,5yearly,50,21.6782369382983
910,1980,estimates,5yearly,55,18.1947845543161
910,1980,estimates,5yearly,60,14.887795153262
910,1980,estimates,5yearly,65,11.8531254263877
910,1980,estimates,5yearly,70,9.19048294190341
910,1980,estimates,5yearly,75,6.9713500414356
910,1980,estimates,5yearly,80,5.21782714361521
910,1980,estimates,5yearly,85,3.89154448234728
910,1980,estimates,5yearly,90,2.93042454418952
