region,year,variant,freq,age1yearinterval,lifeexpectancy
928,1950,estimates,5yearly,0,40.4988553189785
928,1950,estimates,5yearly,1,45.871753676432
928,1950,estimates,5yearly,5,46.6164601453743
928,1950,estimates,5yearly,10,43.2911262595777
928,1950,estimates,5yearly,15,39.260098577406
928,1950,estimates,5yearly,20,35.6009966027586
928,1950,estimates,5yearly,25,32.2839569891046
928,1950,estimates,5yearly,30,29.0665877387623
928,1950,estimates,5yearly,35,25.8479251681097
928,1950,estimates,5yearly,40,22.7138196746038
928,1950,estimates,5yearly,45,19.7032540614765
928,1950,estimates,5yearly,50,16.8432371228733
928,1950,estimates,5yearly,55,14.1441600859704
928,1950,estimates,5yearly,60,11.6214095682054
928,1950,estimates,5yearly,65,9.37064634767023
928,1950,estimates,5yearly,70,7.45870972837621
928,1950,estimates,5yearly,75,5.8800088093357
928,1950,estimates,5yearly,80,4.62238171121306
928,1950,estimates,5yearly,85,3.64605780785898
928,1950,estimates,5yearly,90,2.90609166011717
928,1950,estimates,5yearly,95,2.3571189416867
928,1950,estimates,5yearly,100plus,1.95718588776636
928,1955,estimates,5yearly,0,43.2701121652251
928,1955,estimates,5yearly,1,48.3500035019541
928,1955,estimates,5yearly,5,48.5781227582576
928,1955,estimates,5yearly,10,45.0966700007481
928,1955,estimates,5yearly,15,40.975465543024
928,1955,estimates,5yearly,20,37.2087359863218
928,1955,estimates,5yearly,25,33.7786097241944
928,1955,estimates,5yearly,30,30.4508033874249
928,1955,estimates,5yearly,35,27.1246990954843
928,1955,estimates,5yearly,40,23.8744088499449
928,1955,estimates,5yearly,45,20.7273304542241
928,1955,estimates,5yearly,50,17.7130136619227
928,1955,estimates,5yearly,55,14.9266982842049
928,1955,estimates,5yearly,60,12.3748659172685
928,1955,estimates,5yearly,65,10.0419978616222
928,1955,estimates,5yearly,70,8.00918998313099
928,1955,estimates,5yearly,75,6.32059893631575
928,1955,estimates,5yearly,80,4.96544897949622
928,1955,estimates,5yearly,85,3.90626318755838
928,1955,estimates,5yearly,90,3.09876151299229
