region,year,variant,freq,age1yearinterval,lifeexpectancy
921,1950,estimates,5yearly,0,37.4767991953687
921,1950,estimates,5yearly,1,45.436996612637
921,1950,estimates,5yearly,5,47.100679663543
921,1950,estimates,5yearly,10,44.2856325997689
921,1950,estimates,5yearly,15,40.567193103539
921,1950,estimates,5yearly,20,37.0518398920398
921,1950,estimates,5yearly,25,33.7379482009158
921,1950,estimates,5yearly,30,30.4750046255399
921,1950,estimates,5yearly,35,27.2560477131414
921,1950,estimates,5yearly,40,24.0908651043594
921,1950,estimates,5yearly,45,20.9898528084486
921,1950,estimates,5yearly,50,17.9833536143233
921,1950,estimates,5yearly,55,15.1155702678937
921,1950,estimates,5yearly,60,12.4582718679016
921,1950,estimates,5yearly,65,10.0838704371244
921,1950,estimates,5yearly,70,8.00272927829336
921,1950,estimates,5yearly,75,6.26682625187527
921,1950,estimates,5yearly,80,4.88253068892066
921,1950,estimates,5yearly,85,3.81002163147291
921,1950,estimates,5yearly,90,3.00136630321159
921,1950,estimates,5yearly,95,2.4063737100363
921,1950,estimates,5yearly,100plus,1.97765492625004
921,1955,estimates,5yearly,0,40.7590431537904
921,1955,estimates,5yearly,1,48.3233844008319
921,1955,estimates,5yearly,5,49.565885575137
921,1955,estimates,5yearly,10,46.5242941445265
921,1955,estimates,5yearly,15,42.6670323926661
921,1955,estimates,5yearly,20,38.962743350403
921,1955,estimates,5yearly,25,35.4319689279844
921,1955,estimates,5yearly,30,31.9572806222676
921,1955,estimates,5yearly,35,28.5306629790004
921,1955,estimates,5yearly,40,25.1934001655808
921,1955,estimates,5yearly,45,21.9479482849116
921,1955,estimates,5yearly,50,18.8205645979744
921,1955,estimates,5yearly,55,15.8187258241653
921,1955,estimates,5yearly,60,13.0175156401065
921,1955,estimates,5yearly,65,10.520801055554
921,1955,estimates,5yearly,70,8.3540895513947
921,1955,estimates,5yearly,75,6.54399844579453
921,1955,estimates,5yearly,80,5.09426195733578
921,1955,estimates,5yearly,85,3.96679526194709
921,1955,estimates,5yearly,90,3.11413037947467
921,1955,estimates,5yearly,95,2.48541830438905
