region,year,variant,freq,age1yearinterval,lifeexpectancy
916,1950,estimates,5yearly,0,49.0961550128181
916,1950,estimates,5yearly,1,55.3731903283597
916,1950,estimates,5yearly,5,56.3815145330824
916,1950,estimates,5yearly,10,52.7402192703285
916,1950,estimates,5yearly,15,48.3510136392488
916,1950,estimates,5yearly,20,44.1899306663895
916,1950,estimates,5yearly,25,40.2624239655054
916,1950,estimates,5yearly,30,36.4651295549705
916,1950,estimates,5yearly,35,32.7312686442611
916,1950,estimates,5yearly,40,29.0366007768347
916,1950,estimates,5yearly,45,25.3814497943709
916,1950,estimates,5yearly,50,21.8011686579828
916,1950,estimates,5yearly,55,18.3583876827781
916,1950,estimates,5yearly,60,15.1296031318632
916,1950,estimates,5yearly,65,12.1859766652019
916,1950,estimates,5yearly,70,9.50960982640789
916,1950,estimates,5yearly,75,7.19438496148292
916,1950,estimates,5yearly,80,5.36088134968513
916,1950,estimates,5yearly,85,3.97407096611158
916,1950,estimates,5yearly,90,2.97166050240769
916,1950,estimates,5yearly,95,2.27674458254593
916,1950,estimates,5yearly,100plus,1.81187332962033
916,1955,estimates,5yearly,0,53.2536378456705
916,1955,estimates,5yearly,1,58.8825957192837
916,1955,estimates,5yearly,5,59.1577485834613
916,1955,estimates,5yearly,10,55.3122170151916
916,1955,estimates,5yearly,15,50.8099396993799
916,1955,estimates,5yearly,20,46.5054744941971
916,1955,estimates,5yearly,25,42.4183753570854
916,1955,estimates,5yearly,30,38.4644286545264
916,1955,estimates,5yearly,35,34.5751312774751
916,1955,estimates,5yearly,40,30.7265584411984
916,1955,estimates,5yearly,45,26.927538040918
916,1955,estimates,5yearly,50,23.2175143664607
916,1955,estimates,5yearly,55,19.6585553825466
916,1955,estimates,5yearly,60,16.3237597688466
916,1955,estimates,5yearly,65,13.2774515788094
916,1955,estimates,5yearly,70,10.5198406761223
916,1955,estimates,5yearly,75,8.12426606689338
916,1955,estimates,5yearly,80,6.17934301760589
916,1955,estimates,5yearly,85,4.6613680542022
916,1955,estimates,5yearly,90,3.52267842243041
916,1955,estimates,5yearly,95,2.70001583841989
916,1955,estimates,5yearly,100plus,2.12520876500839
916,1960,estimates,5yearly,0,56.4726155057251
916,1960,estimates,5yearly,1,61.5242897232596
916,1960,estimates,5yearly,5,61.1748659187712
916,1960,estimates,5yearly,10,57.1511109017277
916,1960,estimates,5yearly,15,52.5710025311805
916,1960,estimates,5yearly,20,48.1570511645486
916,1960,estimates,5yearly,25,43.9447097223271
