variant,region,year,totalpopulationannualdoubletime
Estimates,913,1950,31.293
Estimates,913,1951,30.851
Estimates,913,1952,30.172
Estimates,913,1953,29.794
Estimates,913,1954,29.589
Estimates,913,1955,29.454
Estimates,913,1956,29.301
Estimates,913,1957,29.065
Estimates,913,1958,28.708
Estimates,913,1959,28.239
Estimates,913,1960,27.722
Estimates,913,1961,27.259
Estimates,913,1962,26.954
Estimates,913,1963,26.878
Estimates,913,1964,27.001
Estimates,913,1965,27.249
Estimates,913,1966,27.501
Estimates,913,1967,27.583
Estimates,913,1968,27.375
Estimates,913,1969,26.925
Estimates,913,1970,26.376
Estimates,913,1971,25.898
Estimates,913,1972,25.657
Estimates,913,1973,25.749
Estimates,913,1974,26.146
Estimates,913,1975,26.732
Estimates,913,1976,27.334
Estimates,913,1977,27.739
Estimates,913,1978,27.796
Estimates,913,1979,27.538
Estimates,913,1980,27.124
Estimates,913,1981,26.762
Estimates,913,1982,26.682
Estimates,913,1983,27.028
Estimates,913,1984,27.784
Estimates,913,1985,28.866
Estimates,913,1986,30.05
Estimates,913,1987,30.822
Estimates,913,1988,30.741
Estimates,913,1989,29.925
Estimates,913,1990,28.815
Estimates,913,1991,27.924
Estimates,913,1992,27.777
Estimates,913,1993,28.742
Estimates,913,1994,30.945
Estimates,913,1995,34.201
Estimates,913,1996,38.018
Estimates,913,1997,41.728
Estimates,913,1998,44.541
Estimates,913,1999,45.954
Estimates,913,2000,46.564
Estimates,913,2001,47.217
Estimates,913,2002,48.004
Estimates,913,2003,48.756
Estimates,913,2004,49.533
Estimates,913,2005,50.294
Estimates,913,2006,50.995
Estimates,913,2007,51.717
Estimates,913,2008,52.565
Estimates,913,2009,53.586
Estimates,913,2010,54.693
Estimates,913,2011,55.869
Estimates,913,2012,57.45
Estimates,913,2013,59.829
Estimates,913,2014,63.135
Estimates,913,2015,67.239
Medium_variant,913,2015,67.239
Medium_variant,913,2016,71.821
Medium_variant,913,2017,76.481
Medium_variant,913,2018,80.795
Medium_variant,913,2019,84.486
Medium_variant,913,2020,87.836
Medium_variant,913,2021,91.272
Medium_variant,913,2022,94.685
Medium_variant,913,2023,97.763
Medium_variant,913,2024,100.465
Medium_variant,913,2025,102.839
Medium_variant,913,2026,104.975
Medium_variant,913,2027,106.944
Medium_variant,913,2028,108.797
Medium_variant,913,2029,110.567
Medium_variant,913,2030,112.225
Medium_variant,913,2031,113.74
Medium_variant,913,2032,115.16
Medium_variant,913,2033,116.552
Medium_variant,913,2034,117.949
Medium_variant,913,2035,119.349
Medium_variant,913,2036,120.761
Medium_variant,913,2037,122.25
Medium_variant,913,2038,123.892
Medium_variant,913,2039,125.718
Medium_variant,913,2040,127.721
Medium_variant,913,2041,129.892
Medium_variant,913,2042,132.258
Medium_variant,913,2043,134.864
Medium_variant,913,2044,137.746
Medium_variant,913,2045,140.906
Medium_variant,913,2046,144.385
Medium_variant,913,2047,148.384
Medium_variant,913,2048,153.139
Medium_variant,913,2049,158.755
Medium_variant,913,2050,165.165
Medium_variant,913,2051,172.256
Medium_variant,913,2052,180.087
Medium_variant,913,2053,188.785
Medium_variant,913,2054,198.431
Medium_variant,913,2055,209.2
Medium_variant,913,2056,221.247
Medium_variant,913,2057,234.475
Medium_variant,913,2058,248.693
Medium_variant,913,2059,263.923
Medium_variant,913,2060,280.563
Medium_variant,913,2061,299.216
Medium_variant,913,2062,320.305
Medium_variant,913,2063,344.229
Medium_variant,913,2064,371.624
Medium_variant,913,2065,403.186
Medium_variant,913,2066,439.85
Medium_variant,913,2067,483.195
Medium_variant,913,2068,535.545
Medium_variant,913,2069,599.987
Medium_variant,913,2070,680.764
Medium_variant,913,2071,784.196
Medium_variant,913,2072,920.728
Medium_variant,913,2073,1108.632
Medium_variant,913,2074,1382.848
Medium_variant,913,2075,1821.739
Medium_variant,913,2076,2638.073
Medium_variant,913,2077,4660.053
Medium_variant,913,2078,17636.061
Medium_variant,913,2079,-10572.694
Medium_variant,913,2080,-4155.51
Medium_variant,913,2081,-2612.975
Medium_variant,913,2082,-1922.108
Medium_variant,913,2083,-1532.511
Medium_variant,913,2084,-1282.18
Medium_variant,913,2085,-1107.357
Medium_variant,913,2086,-977.615
Medium_variant,913,2087,-876.231
Medium_variant,913,2088,-793.884
Medium_variant,913,2089,-725.573
Medium_variant,913,2090,-668.463
Medium_variant,913,2091,-620.49
Medium_variant,913,2092,-579.96
Medium_variant,913,2093,-545.386
Medium_variant,913,2094,-515.523
Medium_variant,913,2095,-489.357
Medium_variant,913,2096,-466.081
Medium_variant,913,2097,-445.081
Medium_variant,913,2098,-425.89
Medium_variant,913,2099,-408.139
