variant,region,year,totalpopulationannualdoubletime
estimates,921,1950,42.996
estimates,921,1951,41.951
estimates,921,1952,40.094
estimates,921,1953,38.547
estimates,921,1954,37.241
estimates,921,1955,36.126
estimates,921,1956,35.161
estimates,921,1957,34.317
estimates,921,1958,33.572
estimates,921,1959,32.912
estimates,921,1960,32.333
estimates,921,1961,31.833
estimates,921,1962,31.419
estimates,921,1963,31.089
estimates,921,1964,30.833
estimates,921,1965,30.623
estimates,921,1966,30.44
estimates,921,1967,30.294
estimates,921,1968,30.199
estimates,921,1969,30.144
estimates,921,1970,30.119
estimates,921,1971,30.1
estimates,921,1972,30.037
estimates,921,1973,29.89
estimates,921,1974,29.669
estimates,921,1975,29.435
estimates,921,1976,29.238
estimates,921,1977,29.074
estimates,921,1978,28.93
estimates,921,1979,28.813
estimates,921,1980,28.736
estimates,921,1981,28.71
estimates,921,1982,28.744
estimates,921,1983,28.844
estimates,921,1984,29.013
estimates,921,1985,29.228
estimates,921,1986,29.483
estimates,921,1987,29.853
estimates,921,1988,30.41
estimates,921,1989,31.151
estimates,921,1990,32.024
estimates,921,1991,32.944
estimates,921,1992,33.807
estimates,921,1993,34.527
estimates,921,1994,35.089
estimates,921,1995,35.579
estimates,921,1996,36.102
estimates,921,1997,36.697
estimates,921,1998,37.375
estimates,921,1999,38.147
estimates,921,2000,38.966
estimates,921,2001,39.796
estimates,921,2002,40.685
estimates,921,2003,41.701
estimates,921,2004,42.84
estimates,921,2005,44.078
estimates,921,2006,45.351
estimates,921,2007,46.531
estimates,921,2008,47.494
estimates,921,2009,48.225
estimates,921,2010,48.836
estimates,921,2011,49.463
estimates,921,2012,50.157
estimates,921,2013,50.932
estimates,921,2014,51.807
estimates,921,2015,52.747
medium_variant,921,2015,52.747
medium_variant,921,2016,53.722
medium_variant,921,2017,54.8
medium_variant,921,2018,56.065
medium_variant,921,2019,57.531
medium_variant,921,2020,59.158
medium_variant,921,2021,60.887
medium_variant,921,2022,62.7
medium_variant,921,2023,64.595
medium_variant,921,2024,66.566
medium_variant,921,2025,68.637
medium_variant,921,2026,70.835
medium_variant,921,2027,73.143
medium_variant,921,2028,75.532
medium_variant,921,2029,78.002
medium_variant,921,2030,80.574
medium_variant,921,2031,83.279
medium_variant,921,2032,86.137
medium_variant,921,2033,89.162
medium_variant,921,2034,92.368
medium_variant,921,2035,95.772
medium_variant,921,2036,99.381
medium_variant,921,2037,103.163
medium_variant,921,2038,107.081
medium_variant,921,2039,111.146
medium_variant,921,2040,115.408
medium_variant,921,2041,119.957
medium_variant,921,2042,124.917
medium_variant,921,2043,130.421
medium_variant,921,2044,136.565
medium_variant,921,2045,143.369
medium_variant,921,2046,150.82
medium_variant,921,2047,158.953
medium_variant,921,2048,167.835
medium_variant,921,2049,177.566
medium_variant,921,2050,188.325
medium_variant,921,2051,200.376
medium_variant,921,2052,214.092
medium_variant,921,2053,229.941
medium_variant,921,2054,248.446
medium_variant,921,2055,270.085
medium_variant,921,2056,295.429
medium_variant,921,2057,325.5
medium_variant,921,2058,361.822
medium_variant,921,2059,406.41
medium_variant,921,2060,462.512
medium_variant,921,2061,534.916
medium_variant,921,2062,629.563
medium_variant,921,2063,755.095
medium_variant,921,2064,928.371
medium_variant,921,2065,1187.035
medium_variant,921,2066,1627.312
medium_variant,921,2067,2568.416
medium_variant,921,2068,6077.011
medium_variant,921,2069,-16614.318
medium_variant,921,2070,-3546.117
medium_variant,921,2071,-2011.052
medium_variant,921,2072,-1420.484
medium_variant,921,2073,-1109.484
medium_variant,921,2074,-918.111
medium_variant,921,2075,-787.992
medium_variant,921,2076,-693.056
medium_variant,921,2077,-620.196
medium_variant,921,2078,-562.228
medium_variant,921,2079,-515.039
medium_variant,921,2080,-476.011
medium_variant,921,2081,-443.538
medium_variant,921,2082,-416.794
medium_variant,921,2083,-394.996
medium_variant,921,2084,-377.054
medium_variant,921,2085,-361.764
medium_variant,921,2086,-348.141
medium_variant,921,2087,-335.593
medium_variant,921,2088,-323.789
medium_variant,921,2089,-312.599
medium_variant,921,2090,-302.115
medium_variant,921,2091,-292.433
medium_variant,921,2092,-283.564
medium_variant,921,2093,-275.436
medium_variant,921,2094,-267.914
medium_variant,921,2095,-260.838
medium_variant,921,2096,-254.059
medium_variant,921,2097,-247.445
medium_variant,921,2098,-240.887
medium_variant,921,2099,-234.297
