variant,region,year,totalpopulationannualdoubletime
Estimates,923,1950,49.191
Estimates,923,1951,47.988
Estimates,923,1952,46.338
Estimates,923,1953,45.821
Estimates,923,1954,46.133
Estimates,923,1955,47.082
Estimates,923,1956,48.525
Estimates,923,1957,50.339
Estimates,923,1958,52.416
Estimates,923,1959,54.693
Estimates,923,1960,57.21
Estimates,923,1961,60.147
Estimates,923,1962,63.847
Estimates,923,1963,68.76
Estimates,923,1964,75.171
Estimates,923,1965,83.352
Estimates,923,1966,93.124
Estimates,923,1967,102.604
Estimates,923,1968,108.694
Estimates,923,1969,109.96
Estimates,923,1970,108.274
Estimates,923,1971,106.27
Estimates,923,1972,104.856
Estimates,923,1973,104.213
Estimates,923,1974,104.523
Estimates,923,1975,105.243
Estimates,923,1976,105.81
Estimates,923,1977,106.401
Estimates,923,1978,107.394
Estimates,923,1979,108.877
Estimates,923,1980,111.084
Estimates,923,1981,114.155
Estimates,923,1982,117.803
Estimates,923,1983,121.725
Estimates,923,1984,126.168
Estimates,923,1985,131.192
Estimates,923,1986,137.718
Estimates,923,1987,149.681
Estimates,923,1988,174.175
Estimates,923,1989,224.311
Estimates,923,1990,333.888
Estimates,923,1991,652.433
Estimates,923,1992,7107.827
Estimates,923,1993,-864.522
Estimates,923,1994,-429.482
Estimates,923,1995,-292.576
Estimates,923,1996,-224.708
Estimates,923,1997,-187.648
Estimates,923,1998,-168.145
Estimates,923,1999,-158.933
Estimates,923,2000,-154.674
Estimates,923,2001,-152.717
Estimates,923,2002,-155.018
Estimates,923,2003,-164.847
Estimates,923,2004,-184.616
Estimates,923,2005,-217.66
Estimates,923,2006,-268.281
Estimates,923,2007,-338.784
Estimates,923,2008,-421.604
Estimates,923,2009,-495.978
Estimates,923,2010,-561.585
Estimates,923,2011,-636.628
Estimates,923,2012,-688.47
Estimates,923,2013,-658.934
Estimates,923,2014,-568.441
Estimates,923,2015,-471.313
Medium_variant,923,2015,-471.313
Medium_variant,923,2016,-394.348
Medium_variant,923,2017,-338.823
Medium_variant,923,2018,-299.764
Medium_variant,923,2019,-271.915
Medium_variant,923,2020,-249.562
Medium_variant,923,2021,-229.545
Medium_variant,923,2022,-211.988
Medium_variant,923,2023,-197.239
Medium_variant,923,2024,-184.792
Medium_variant,923,2025,-174.192
Medium_variant,923,2026,-165.091
Medium_variant,923,2027,-157.266
Medium_variant,923,2028,-150.561
Medium_variant,923,2029,-144.853
Medium_variant,923,2030,-139.94
Medium_variant,923,2031,-135.759
Medium_variant,923,2032,-132.565
Medium_variant,923,2033,-130.569
Medium_variant,923,2034,-129.684
Medium_variant,923,2035,-129.525
Medium_variant,923,2036,-129.736
Medium_variant,923,2037,-130.324
Medium_variant,923,2038,-131.391
Medium_variant,923,2039,-132.877
Medium_variant,923,2040,-134.727
Medium_variant,923,2041,-136.831
Medium_variant,923,2042,-138.933
Medium_variant,923,2043,-140.766
Medium_variant,923,2044,-142.22
Medium_variant,923,2045,-143.458
Medium_variant,923,2046,-144.625
Medium_variant,923,2047,-145.494
Medium_variant,923,2048,-145.776
Medium_variant,923,2049,-145.453
Medium_variant,923,2050,-144.738
Medium_variant,923,2051,-143.842
Medium_variant,923,2052,-142.715
Medium_variant,923,2053,-141.268
Medium_variant,923,2054,-139.565
Medium_variant,923,2055,-137.751
Medium_variant,923,2056,-135.964
Medium_variant,923,2057,-134.254
Medium_variant,923,2058,-132.653
Medium_variant,923,2059,-131.214
Medium_variant,923,2060,-129.942
Medium_variant,923,2061,-128.882
Medium_variant,923,2062,-128.223
Medium_variant,923,2063,-128.148
Medium_variant,923,2064,-128.695
Medium_variant,923,2065,-129.72
Medium_variant,923,2066,-131.098
Medium_variant,923,2067,-132.979
Medium_variant,923,2068,-135.581
Medium_variant,923,2069,-138.97
Medium_variant,923,2070,-143.066
Medium_variant,923,2071,-147.781
Medium_variant,923,2072,-153.215
Medium_variant,923,2073,-159.544
Medium_variant,923,2074,-166.845
Medium_variant,923,2075,-175.144
Medium_variant,923,2076,-184.419
Medium_variant,923,2077,-194.61
Medium_variant,923,2078,-205.616
Medium_variant,923,2079,-217.324
Medium_variant,923,2080,-229.884
Medium_variant,923,2081,-243.324
Medium_variant,923,2082,-256.774
Medium_variant,923,2083,-268.94
Medium_variant,923,2084,-279.119
Medium_variant,923,2085,-287.719
Medium_variant,923,2086,-295.375
Medium_variant,923,2087,-301.534
Medium_variant,923,2088,-305.342
Medium_variant,923,2089,-306.803
Medium_variant,923,2090,-306.426
Medium_variant,923,2091,-304.864
Medium_variant,923,2092,-302.675
Medium_variant,923,2093,-300.248
Medium_variant,923,2094,-297.779
Medium_variant,923,2095,-295.349
Medium_variant,923,2096,-292.993
Medium_variant,923,2097,-290.724
Medium_variant,923,2098,-288.553
Medium_variant,923,2099,-286.498
