variant,region,year,totalpopulationannualdoubletime
estimates,924,1950,252.127
estimates,924,1951,224.177
estimates,924,1952,188.106
estimates,924,1953,168.262
estimates,924,1954,155.793
estimates,924,1955,146.59
estimates,924,1956,138.33
estimates,924,1957,129.752
estimates,924,1958,120.456
estimates,924,1959,110.948
estimates,924,1960,102.338
estimates,924,1961,95.762
estimates,924,1962,92.139
estimates,924,1963,92.075
estimates,924,1964,95.482
estimates,924,1965,101.48
estimates,924,1966,108.869
estimates,924,1967,117.145
estimates,924,1968,126.144
estimates,924,1969,135.582
estimates,924,1970,146.03
estimates,924,1971,158.676
estimates,924,1972,174.635
estimates,924,1973,195.152
estimates,924,1974,221.827
estimates,924,1975,256.393
estimates,924,1976,299.669
estimates,924,1977,347.938
estimates,924,1978,390.968
estimates,924,1979,417.6
estimates,924,1980,432.607
estimates,924,1981,442.828
estimates,924,1982,431.419
estimates,924,1983,387.418
estimates,924,1984,330.436
estimates,924,1985,278.057
estimates,924,1986,239.023
estimates,924,1987,217.35
estimates,924,1988,212.922
estimates,924,1989,223.628
estimates,924,1990,245.037
estimates,924,1991,269.864
estimates,924,1992,291.457
estimates,924,1993,303.718
estimates,924,1994,302.537
estimates,924,1995,292.674
estimates,924,1996,280.68
estimates,924,1997,268.554
estimates,924,1998,256.326
estimates,924,1999,243.748
estimates,924,2000,233.401
estimates,924,2001,223.813
estimates,924,2002,205.264
estimates,924,2003,175.723
estimates,924,2004,145.275
estimates,924,2005,120.461
estimates,924,2006,103.281
estimates,924,2007,94.198
estimates,924,2008,92.697
estimates,924,2009,97.868
estimates,924,2010,108.336
estimates,924,2011,121.546
estimates,924,2012,133.574
estimates,924,2013,139.548
estimates,924,2014,137.366
estimates,924,2015,131.507
medium_variant,924,2015,131.507
medium_variant,924,2016,126.842
medium_variant,924,2017,124.508
medium_variant,924,2018,124.456
medium_variant,924,2019,126.822
medium_variant,924,2020,130.527
medium_variant,924,2021,134.298
medium_variant,924,2022,138.068
medium_variant,924,2023,142.223
medium_variant,924,2024,146.71
medium_variant,924,2025,151.584
medium_variant,924,2026,156.901
medium_variant,924,2027,162.564
medium_variant,924,2028,168.41
medium_variant,924,2029,174.345
medium_variant,924,2030,180.439
medium_variant,924,2031,186.686
medium_variant,924,2032,192.595
medium_variant,924,2033,197.563
medium_variant,924,2034,201.415
medium_variant,924,2035,204.535
medium_variant,924,2036,207.374
medium_variant,924,2037,209.832
medium_variant,924,2038,211.675
medium_variant,924,2039,212.99
medium_variant,924,2040,213.961
medium_variant,924,2041,214.835
medium_variant,924,2042,215.877
medium_variant,924,2043,217.314
medium_variant,924,2044,219.267
medium_variant,924,2045,221.53
medium_variant,924,2046,224.009
medium_variant,924,2047,227.26
medium_variant,924,2048,231.929
medium_variant,924,2049,238.144
medium_variant,924,2050,245.506
medium_variant,924,2051,253.482
medium_variant,924,2052,261.991
medium_variant,924,2053,271.117
medium_variant,924,2054,280.751
medium_variant,924,2055,290.928
medium_variant,924,2056,301.585
medium_variant,924,2057,312.206
medium_variant,924,2058,322.132
medium_variant,924,2059,331.03
medium_variant,924,2060,339.234
medium_variant,924,2061,347.033
medium_variant,924,2062,353.58
medium_variant,924,2063,357.846
medium_variant,924,2064,359.779
medium_variant,924,2065,360.212
medium_variant,924,2066,360.068
medium_variant,924,2067,359.537
medium_variant,924,2068,358.602
medium_variant,924,2069,357.514
medium_variant,924,2070,356.262
medium_variant,924,2071,355.033
medium_variant,924,2072,354.76
medium_variant,924,2073,356.321
medium_variant,924,2074,359.836
medium_variant,924,2075,364.59
medium_variant,924,2076,369.826
medium_variant,924,2077,375.708
medium_variant,924,2078,382.651
medium_variant,924,2079,390.637
medium_variant,924,2080,399.568
medium_variant,924,2081,409.229
medium_variant,924,2082,419.15
medium_variant,924,2083,428.865
medium_variant,924,2084,438.193
medium_variant,924,2085,447.555
medium_variant,924,2086,457.391
medium_variant,924,2087,467.284
medium_variant,924,2088,476.636
medium_variant,924,2089,485.423
medium_variant,924,2090,494.048
medium_variant,924,2091,503.032
medium_variant,924,2092,512.853
medium_variant,924,2093,523.857
medium_variant,924,2094,536.227
medium_variant,924,2095,550.038
medium_variant,924,2096,565.294
medium_variant,924,2097,581.991
medium_variant,924,2098,600.112
medium_variant,924,2099,619.614
