variant,region,year,totalpopulationannualdoubletime
estimates,1501,1950,39.703
estimates,1501,1951,38.74
estimates,1501,1952,37.063
estimates,1501,1953,35.727
estimates,1501,1954,34.641
estimates,1501,1955,33.741
estimates,1501,1956,32.979
estimates,1501,1957,32.318
estimates,1501,1958,31.733
estimates,1501,1959,31.211
estimates,1501,1960,30.754
estimates,1501,1961,30.373
estimates,1501,1962,30.082
estimates,1501,1963,29.89
estimates,1501,1964,29.785
estimates,1501,1965,29.729
estimates,1501,1966,29.69
estimates,1501,1967,29.664
estimates,1501,1968,29.655
estimates,1501,1969,29.653
estimates,1501,1970,29.664
estimates,1501,1971,29.678
estimates,1501,1972,29.655
estimates,1501,1973,29.559
estimates,1501,1974,29.4
estimates,1501,1975,29.232
estimates,1501,1976,29.099
estimates,1501,1977,28.98
estimates,1501,1978,28.854
estimates,1501,1979,28.733
estimates,1501,1980,28.635
estimates,1501,1981,28.587
estimates,1501,1982,28.635
estimates,1501,1983,28.816
estimates,1501,1984,29.127
estimates,1501,1985,29.521
estimates,1501,1986,29.955
estimates,1501,1987,30.441
estimates,1501,1988,31.004
estimates,1501,1989,31.639
estimates,1501,1990,32.331
estimates,1501,1991,33.061
estimates,1501,1992,33.81
estimates,1501,1993,34.564
estimates,1501,1994,35.316
estimates,1501,1995,36.073
estimates,1501,1996,36.843
estimates,1501,1997,37.617
estimates,1501,1998,38.384
estimates,1501,1999,39.139
estimates,1501,2000,39.885
estimates,1501,2001,40.623
estimates,1501,2002,41.328
estimates,1501,2003,41.974
estimates,1501,2004,42.559
estimates,1501,2005,43.104
estimates,1501,2006,43.631
estimates,1501,2007,44.154
estimates,1501,2008,44.678
estimates,1501,2009,45.206
estimates,1501,2010,45.745
estimates,1501,2011,46.29
estimates,1501,2012,46.8
estimates,1501,2013,47.24
estimates,1501,2014,47.621
estimates,1501,2015,47.977
medium_variant,1501,2015,47.977
medium_variant,1501,2016,48.367
medium_variant,1501,2017,48.866
medium_variant,1501,2018,49.536
medium_variant,1501,2019,50.388
medium_variant,1501,2020,51.36
medium_variant,1501,2021,52.384
medium_variant,1501,2022,53.463
medium_variant,1501,2023,54.622
medium_variant,1501,2024,55.856
medium_variant,1501,2025,57.165
medium_variant,1501,2026,58.539
medium_variant,1501,2027,59.944
medium_variant,1501,2028,61.345
medium_variant,1501,2029,62.731
medium_variant,1501,2030,64.13
medium_variant,1501,2031,65.574
medium_variant,1501,2032,67.054
medium_variant,1501,2033,68.549
medium_variant,1501,2034,70.06
medium_variant,1501,2035,71.6
medium_variant,1501,2036,73.183
medium_variant,1501,2037,74.819
medium_variant,1501,2038,76.514
medium_variant,1501,2039,78.274
medium_variant,1501,2040,80.096
medium_variant,1501,2041,81.985
medium_variant,1501,2042,83.969
medium_variant,1501,2043,86.085
medium_variant,1501,2044,88.342
medium_variant,1501,2045,90.729
medium_variant,1501,2046,93.223
medium_variant,1501,2047,95.81
medium_variant,1501,2048,98.481
medium_variant,1501,2049,101.235
medium_variant,1501,2050,104.092
medium_variant,1501,2051,107.08
medium_variant,1501,2052,110.216
medium_variant,1501,2053,113.511
medium_variant,1501,2054,116.978
medium_variant,1501,2055,120.61
medium_variant,1501,2056,124.403
medium_variant,1501,2057,128.377
medium_variant,1501,2058,132.56
medium_variant,1501,2059,136.958
medium_variant,1501,2060,141.587
medium_variant,1501,2061,146.439
medium_variant,1501,2062,151.438
medium_variant,1501,2063,156.498
medium_variant,1501,2064,161.602
medium_variant,1501,2065,166.816
medium_variant,1501,2066,172.251
medium_variant,1501,2067,178.01
medium_variant,1501,2068,184.186
medium_variant,1501,2069,190.837
medium_variant,1501,2070,197.935
medium_variant,1501,2071,205.42
medium_variant,1501,2072,213.273
medium_variant,1501,2073,221.5
medium_variant,1501,2074,230.119
medium_variant,1501,2075,239.179
medium_variant,1501,2076,248.774
medium_variant,1501,2077,259.065
medium_variant,1501,2078,270.224
medium_variant,1501,2079,282.355
medium_variant,1501,2080,295.509
medium_variant,1501,2081,309.643
medium_variant,1501,2082,324.509
medium_variant,1501,2083,339.813
medium_variant,1501,2084,355.495
medium_variant,1501,2085,371.852
medium_variant,1501,2086,389.409
medium_variant,1501,2087,408.706
medium_variant,1501,2088,430.287
medium_variant,1501,2089,454.648
medium_variant,1501,2090,482.003
medium_variant,1501,2091,512.471
medium_variant,1501,2092,546.24
medium_variant,1501,2093,583.708
medium_variant,1501,2094,625.643
medium_variant,1501,2095,673.295
medium_variant,1501,2096,728.534
medium_variant,1501,2097,794.139
medium_variant,1501,2098,874.304
medium_variant,1501,2099,975.627
