variant,region,year,totalpopulationannualdoubletime
estimates,1517,1950,31.815
estimates,1517,1951,32.852
estimates,1517,1952,34.636
estimates,1517,1953,35.661
estimates,1517,1954,36.01
estimates,1517,1955,35.854
estimates,1517,1956,35.393
estimates,1517,1957,34.807
estimates,1517,1958,34.226
estimates,1517,1959,33.707
estimates,1517,1960,33.223
estimates,1517,1961,32.687
estimates,1517,1962,31.993
estimates,1517,1963,31.085
estimates,1517,1964,30.058
estimates,1517,1965,29.047
estimates,1517,1966,28.203
estimates,1517,1967,27.683
estimates,1517,1968,27.578
estimates,1517,1969,27.853
estimates,1517,1970,28.326
estimates,1517,1971,28.825
estimates,1517,1972,29.37
estimates,1517,1973,30.03
estimates,1517,1974,30.78
estimates,1517,1975,31.605
estimates,1517,1976,32.451
estimates,1517,1977,33.148
estimates,1517,1978,33.538
estimates,1517,1979,33.615
estimates,1517,1980,33.578
estimates,1517,1981,33.59
estimates,1517,1982,33.56
estimates,1517,1983,33.374
estimates,1517,1984,33.09
estimates,1517,1985,32.765
estimates,1517,1986,32.525
estimates,1517,1987,32.64
estimates,1517,1988,33.337
estimates,1517,1989,34.644
estimates,1517,1990,36.372
estimates,1517,1991,38.247
estimates,1517,1992,40.132
estimates,1517,1993,41.955
estimates,1517,1994,43.637
estimates,1517,1995,45.287
estimates,1517,1996,47.024
estimates,1517,1997,48.711
estimates,1517,1998,50.138
estimates,1517,1999,51.265
estimates,1517,2000,52.18
estimates,1517,2001,53.006
estimates,1517,2002,53.795
estimates,1517,2003,54.565
estimates,1517,2004,55.327
estimates,1517,2005,56.079
estimates,1517,2006,56.784
estimates,1517,2007,57.347
estimates,1517,2008,57.689
estimates,1517,2009,57.839
estimates,1517,2010,57.894
estimates,1517,2011,57.992
estimates,1517,2012,58.301
estimates,1517,2013,58.953
estimates,1517,2014,59.973
estimates,1517,2015,61.227
medium_variant,1517,2015,61.227
medium_variant,1517,2016,62.573
medium_variant,1517,2017,64.041
medium_variant,1517,2018,65.713
medium_variant,1517,2019,67.588
medium_variant,1517,2020,69.651
medium_variant,1517,2021,71.87
medium_variant,1517,2022,74.171
medium_variant,1517,2023,76.481
medium_variant,1517,2024,78.773
medium_variant,1517,2025,81.103
medium_variant,1517,2026,83.538
medium_variant,1517,2027,86.038
medium_variant,1517,2028,88.534
medium_variant,1517,2029,91.017
medium_variant,1517,2030,93.523
medium_variant,1517,2031,96.095
medium_variant,1517,2032,98.739
medium_variant,1517,2033,101.446
medium_variant,1517,2034,104.23
medium_variant,1517,2035,107.101
medium_variant,1517,2036,110.079
medium_variant,1517,2037,113.195
medium_variant,1517,2038,116.483
medium_variant,1517,2039,119.97
medium_variant,1517,2040,123.653
medium_variant,1517,2041,127.541
medium_variant,1517,2042,131.709
medium_variant,1517,2043,136.252
medium_variant,1517,2044,141.216
medium_variant,1517,2045,146.599
medium_variant,1517,2046,152.38
medium_variant,1517,2047,158.576
medium_variant,1517,2048,165.227
medium_variant,1517,2049,172.372
medium_variant,1517,2050,180.05
medium_variant,1517,2051,188.333
medium_variant,1517,2052,197.374
medium_variant,1517,2053,207.357
medium_variant,1517,2054,218.397
medium_variant,1517,2055,230.536
medium_variant,1517,2056,243.739
medium_variant,1517,2057,257.89
medium_variant,1517,2058,272.838
medium_variant,1517,2059,288.516
medium_variant,1517,2060,305.216
medium_variant,1517,2061,323.269
medium_variant,1517,2062,342.368
medium_variant,1517,2063,361.931
medium_variant,1517,2064,381.816
medium_variant,1517,2065,402.32
medium_variant,1517,2066,424.095
medium_variant,1517,2067,447.958
medium_variant,1517,2068,474.811
medium_variant,1517,2069,505.434
medium_variant,1517,2070,539.888
medium_variant,1517,2071,578.032
medium_variant,1517,2072,620.723
medium_variant,1517,2073,669.474
medium_variant,1517,2074,725.651
medium_variant,1517,2075,790.421
medium_variant,1517,2076,865.336
medium_variant,1517,2077,953.88
medium_variant,1517,2078,1061.41
medium_variant,1517,2079,1194.159
medium_variant,1517,2080,1361.027
medium_variant,1517,2081,1572.909
medium_variant,1517,2082,1837.237
medium_variant,1517,2083,2157.072
medium_variant,1517,2084,2540.647
medium_variant,1517,2085,3026.404
medium_variant,1517,2086,3703.075
medium_variant,1517,2087,4713.194
medium_variant,1517,2088,6350.878
medium_variant,1517,2089,9515.11
medium_variant,1517,2090,18488.638
medium_variant,1517,2091,294127.363
medium_variant,1517,2092,-20860.582
medium_variant,1517,2093,-9919.432
medium_variant,1517,2094,-6409.136
medium_variant,1517,2095,-4665.736
medium_variant,1517,2096,-3617.36
medium_variant,1517,2097,-2914.678
medium_variant,1517,2098,-2409.715
medium_variant,1517,2099,-2028.977
