variant,region,year,totalpopulationannualdoubletime
estimates,926,1950,134.144
estimates,926,1951,125.556
estimates,926,1952,114.021
estimates,926,1953,108.443
estimates,926,1954,105.665
estimates,926,1955,103.693
estimates,926,1956,100.977
estimates,926,1957,96.508
estimates,926,1958,90.078
estimates,926,1959,82.531
estimates,926,1960,75.344
estimates,926,1961,69.852
estimates,926,1962,66.999
estimates,926,1963,67.381
estimates,926,1964,71.021
estimates,926,1965,77.297
estimates,926,1966,85.18
estimates,926,1967,94.023
estimates,926,1968,103.323
estimates,926,1969,112.493
estimates,926,1970,122.086
estimates,926,1971,133.786
estimates,926,1972,150.117
estimates,926,1973,175.039
estimates,926,1974,215.038
estimates,926,1975,281.194
estimates,926,1976,392.447
estimates,926,1977,568.138
estimates,926,1978,772.545
estimates,926,1979,857.682
estimates,926,1980,808.382
estimates,926,1981,719.58
estimates,926,1982,585.426
estimates,926,1983,434.357
estimates,926,1984,318.054
estimates,926,1985,243.493
estimates,926,1986,197.584
estimates,926,1987,167.422
estimates,926,1988,146.341
estimates,926,1989,131.628
estimates,926,1990,119.934
estimates,926,1991,110.71
estimates,926,1992,107.277
estimates,926,1993,112.668
estimates,926,1994,129.227
estimates,926,1995,161.458
estimates,926,1996,216.207
estimates,926,1997,293.289
estimates,926,1998,355.95
estimates,926,1999,351.52
estimates,926,2000,309.825
estimates,926,2001,276.596
estimates,926,2002,259.157
estimates,926,2003,255.788
estimates,926,2004,266.227
estimates,926,2005,285.894
estimates,926,2006,305.602
estimates,926,2007,313.137
estimates,926,2008,300.37
estimates,926,2009,272.57
estimates,926,2010,242.456
estimates,926,2011,219.087
estimates,926,2012,206.818
estimates,926,2013,207.23
estimates,926,2014,220.488
estimates,926,2015,244.525
medium_variant,926,2015,244.525
medium_variant,926,2016,274.924
medium_variant,926,2017,307.022
medium_variant,926,2018,335.08
medium_variant,926,2019,353.484
medium_variant,926,2020,366.563
medium_variant,926,2021,382.518
medium_variant,926,2022,402.461
medium_variant,926,2023,424.485
medium_variant,926,2024,449.473
medium_variant,926,2025,477.173
medium_variant,926,2026,507.2
medium_variant,926,2027,541.203
medium_variant,926,2028,582.084
medium_variant,926,2029,632.357
medium_variant,926,2030,693.748
medium_variant,926,2031,768.691
medium_variant,926,2032,864.696
medium_variant,926,2033,995.875
medium_variant,926,2034,1184.507
medium_variant,926,2035,1469.714
medium_variant,926,2036,1936.513
medium_variant,926,2037,2836.43
medium_variant,926,2038,5306.216
medium_variant,926,2039,39841.066
medium_variant,926,2040,-7339.994
medium_variant,926,2041,-3399.621
medium_variant,926,2042,-2235.059
medium_variant,926,2043,-1681.016
medium_variant,926,2044,-1359.641
medium_variant,926,2045,-1151.023
medium_variant,926,2046,-1006.001
medium_variant,926,2047,-901.507
medium_variant,926,2048,-824.773
medium_variant,926,2049,-767.587
medium_variant,926,2050,-723.893
medium_variant,926,2051,-690.184
medium_variant,926,2052,-665.788
medium_variant,926,2053,-650.454
medium_variant,926,2054,-643.092
medium_variant,926,2055,-641.758
medium_variant,926,2056,-645.084
medium_variant,926,2057,-653.937
medium_variant,926,2058,-669.816
medium_variant,926,2059,-693.326
medium_variant,926,2060,-723.675
medium_variant,926,2061,-760.414
medium_variant,926,2062,-806.653
medium_variant,926,2063,-867.312
medium_variant,926,2064,-945.949
medium_variant,926,2065,-1046.035
medium_variant,926,2066,-1168.764
medium_variant,926,2067,-1306.887
medium_variant,926,2068,-1444.118
medium_variant,926,2069,-1564.775
medium_variant,926,2070,-1675.639
medium_variant,926,2071,-1789.787
medium_variant,926,2072,-1882.148
medium_variant,926,2073,-1913.677
medium_variant,926,2074,-1882.386
medium_variant,926,2075,-1814.797
medium_variant,926,2076,-1742.318
medium_variant,926,2077,-1684.519
medium_variant,926,2078,-1650.993
medium_variant,926,2079,-1643.264
medium_variant,926,2080,-1646.668
medium_variant,926,2081,-1650.215
medium_variant,926,2082,-1668.72
medium_variant,926,2083,-1722.192
medium_variant,926,2084,-1816.332
medium_variant,926,2085,-1945.58
medium_variant,926,2086,-2098.155
medium_variant,926,2087,-2267.934
medium_variant,926,2088,-2450.778
medium_variant,926,2089,-2638.474
medium_variant,926,2090,-2828.581
medium_variant,926,2091,-3020.284
medium_variant,926,2092,-3209.809
medium_variant,926,2093,-3385.768
medium_variant,926,2094,-3524.733
medium_variant,926,2095,-3594.86
medium_variant,926,2096,-3565.489
medium_variant,926,2097,-3419.97
medium_variant,926,2098,-3166.613
medium_variant,926,2099,-2837.165
