variant,region,year,totalpopulationannualdoubletime
Estimates,928,1950,49.572
Estimates,928,1951,47.59
Estimates,928,1952,44.423
Estimates,928,1953,42.208
Estimates,928,1954,40.564
Estimates,928,1955,39.245
Estimates,928,1956,38.075
Estimates,928,1957,36.938
Estimates,928,1958,35.77
Estimates,928,1959,34.568
Estimates,928,1960,33.384
Estimates,928,1961,32.307
Estimates,928,1962,31.428
Estimates,928,1963,30.791
Estimates,928,1964,30.34
Estimates,928,1965,30.045
Estimates,928,1966,29.797
Estimates,928,1967,29.29
Estimates,928,1968,28.338
Estimates,928,1969,27.091
Estimates,928,1970,25.812
Estimates,928,1971,24.754
Estimates,928,1972,24.149
Estimates,928,1973,24.11
Estimates,928,1974,24.574
Estimates,928,1975,25.357
Estimates,928,1976,26.197
Estimates,928,1977,26.798
Estimates,928,1978,26.947
Estimates,928,1979,26.675
Estimates,928,1980,26.191
Estimates,928,1981,25.784
Estimates,928,1982,25.781
Estimates,928,1983,26.406
Estimates,928,1984,27.665
Estimates,928,1985,29.372
Estimates,928,1986,31.148
Estimates,928,1987,32.418
Estimates,928,1988,32.685
Estimates,928,1989,31.962
Estimates,928,1990,30.842
Estimates,928,1991,29.869
Estimates,928,1992,29.193
Estimates,928,1993,28.814
Estimates,928,1994,28.722
Estimates,928,1995,28.751
Estimates,928,1996,28.772
Estimates,928,1997,28.864
Estimates,928,1998,29.135
Estimates,928,1999,29.569
Estimates,928,2000,30.122
Estimates,928,2001,30.713
Estimates,928,2002,31.189
Estimates,928,2003,31.427
Estimates,928,2004,31.438
Estimates,928,2005,31.344
Estimates,928,2006,31.297
Estimates,928,2007,31.424
Estimates,928,2008,31.803
Estimates,928,2009,32.436
Estimates,928,2010,33.219
Estimates,928,2011,34.019
Estimates,928,2012,34.773
Estimates,928,2013,35.45
Estimates,928,2014,36.036
Estimates,928,2015,36.585
Medium_variant,928,2015,36.585
Medium_variant,928,2016,37.153
Medium_variant,928,2017,37.733
Medium_variant,928,2018,38.301
Medium_variant,928,2019,38.858
Medium_variant,928,2020,39.41
Medium_variant,928,2021,39.966
Medium_variant,928,2022,40.529
Medium_variant,928,2023,41.105
Medium_variant,928,2024,41.696
Medium_variant,928,2025,42.301
Medium_variant,928,2026,42.922
Medium_variant,928,2027,43.561
Medium_variant,928,2028,44.223
Medium_variant,928,2029,44.912
Medium_variant,928,2030,45.626
Medium_variant,928,2031,46.366
Medium_variant,928,2032,47.141
Medium_variant,928,2033,47.964
Medium_variant,928,2034,48.834
Medium_variant,928,2035,49.745
Medium_variant,928,2036,50.691
Medium_variant,928,2037,51.675
Medium_variant,928,2038,52.705
Medium_variant,928,2039,53.781
Medium_variant,928,2040,54.899
Medium_variant,928,2041,56.056
Medium_variant,928,2042,57.247
Medium_variant,928,2043,58.466
Medium_variant,928,2044,59.711
Medium_variant,928,2045,60.99
Medium_variant,928,2046,62.306
Medium_variant,928,2047,63.655
Medium_variant,928,2048,65.028
Medium_variant,928,2049,66.429
Medium_variant,928,2050,67.865
Medium_variant,928,2051,69.341
Medium_variant,928,2052,70.853
Medium_variant,928,2053,72.39
Medium_variant,928,2054,73.954
Medium_variant,928,2055,75.557
Medium_variant,928,2056,77.214
Medium_variant,928,2057,78.944
Medium_variant,928,2058,80.767
Medium_variant,928,2059,82.69
Medium_variant,928,2060,84.708
Medium_variant,928,2061,86.815
Medium_variant,928,2062,89.015
Medium_variant,928,2063,91.315
Medium_variant,928,2064,93.724
Medium_variant,928,2065,96.247
Medium_variant,928,2066,98.895
Medium_variant,928,2067,101.696
Medium_variant,928,2068,104.685
Medium_variant,928,2069,107.878
Medium_variant,928,2070,111.273
Medium_variant,928,2071,114.859
Medium_variant,928,2072,118.603
Medium_variant,928,2073,122.472
Medium_variant,928,2074,126.469
Medium_variant,928,2075,130.627
Medium_variant,928,2076,135.01
Medium_variant,928,2077,139.709
Medium_variant,928,2078,144.805
Medium_variant,928,2079,150.351
Medium_variant,928,2080,156.329
Medium_variant,928,2081,162.676
Medium_variant,928,2082,169.341
Medium_variant,928,2083,176.274
Medium_variant,928,2084,183.455
Medium_variant,928,2085,190.997
Medium_variant,928,2086,199.014
Medium_variant,928,2087,207.49
Medium_variant,928,2088,216.385
Medium_variant,928,2089,225.726
Medium_variant,928,2090,235.605
Medium_variant,928,2091,246.156
Medium_variant,928,2092,257.525
Medium_variant,928,2093,269.867
Medium_variant,928,2094,283.322
Medium_variant,928,2095,298.054
Medium_variant,928,2096,314.234
Medium_variant,928,2097,332.061
Medium_variant,928,2098,351.76
Medium_variant,928,2099,373.626
