variant,region,year,totalpopulationannualdoubletime
estimates,914,1950,45.38
estimates,914,1951,44.038
estimates,914,1952,41.755
estimates,914,1953,39.99
estimates,914,1954,38.591
estimates,914,1955,37.449
estimates,914,1956,36.488
estimates,914,1957,35.648
estimates,914,1958,34.891
estimates,914,1959,34.193
estimates,914,1960,33.55
estimates,914,1961,32.969
estimates,914,1962,32.462
estimates,914,1963,32.036
estimates,914,1964,31.671
estimates,914,1965,31.337
estimates,914,1966,30.998
estimates,914,1967,30.617
estimates,914,1968,30.169
estimates,914,1969,29.665
estimates,914,1970,29.159
estimates,914,1971,28.687
estimates,914,1972,28.201
estimates,914,1973,27.663
estimates,914,1974,27.096
estimates,914,1975,26.55
estimates,914,1976,26.07
estimates,914,1977,25.694
estimates,914,1978,25.439
estimates,914,1979,25.294
estimates,914,1980,25.206
estimates,914,1981,25.14
estimates,914,1982,25.126
estimates,914,1983,25.196
estimates,914,1984,25.338
estimates,914,1985,25.529
estimates,914,1986,25.73
estimates,914,1987,25.867
estimates,914,1988,25.886
estimates,914,1989,25.799
estimates,914,1990,25.658
estimates,914,1991,25.532
estimates,914,1992,25.499
estimates,914,1993,25.605
estimates,914,1994,25.839
estimates,914,1995,26.126
estimates,914,1996,26.383
estimates,914,1997,26.56
estimates,914,1998,26.635
estimates,914,1999,26.608
estimates,914,2000,26.535
estimates,914,2001,26.459
estimates,914,2002,26.347
estimates,914,2003,26.162
estimates,914,2004,25.921
estimates,914,2005,25.668
estimates,914,2006,25.444
estimates,914,2007,25.272
estimates,914,2008,25.16
estimates,914,2009,25.109
estimates,914,2010,25.096
estimates,914,2011,25.104
estimates,914,2012,25.163
estimates,914,2013,25.301
estimates,914,2014,25.509
estimates,914,2015,25.76
medium_variant,914,2015,25.76
medium_variant,914,2016,26.023
medium_variant,914,2017,26.276
medium_variant,914,2018,26.508
medium_variant,914,2019,26.718
medium_variant,914,2020,26.92
medium_variant,914,2021,27.13
medium_variant,914,2022,27.341
medium_variant,914,2023,27.546
medium_variant,914,2024,27.744
medium_variant,914,2025,27.942
medium_variant,914,2026,28.143
medium_variant,914,2027,28.346
medium_variant,914,2028,28.551
medium_variant,914,2029,28.757
medium_variant,914,2030,28.969
medium_variant,914,2031,29.189
medium_variant,914,2032,29.418
medium_variant,914,2033,29.656
medium_variant,914,2034,29.904
medium_variant,914,2035,30.162
medium_variant,914,2036,30.433
medium_variant,914,2037,30.72
medium_variant,914,2038,31.03
medium_variant,914,2039,31.361
medium_variant,914,2040,31.71
medium_variant,914,2041,32.071
medium_variant,914,2042,32.448
medium_variant,914,2043,32.842
medium_variant,914,2044,33.255
medium_variant,914,2045,33.682
medium_variant,914,2046,34.121
medium_variant,914,2047,34.571
medium_variant,914,2048,35.028
medium_variant,914,2049,35.492
medium_variant,914,2050,35.966
medium_variant,914,2051,36.452
medium_variant,914,2052,36.947
medium_variant,914,2053,37.449
medium_variant,914,2054,37.958
medium_variant,914,2055,38.475
medium_variant,914,2056,39.005
medium_variant,914,2057,39.548
medium_variant,914,2058,40.108
medium_variant,914,2059,40.685
medium_variant,914,2060,41.279
medium_variant,914,2061,41.886
medium_variant,914,2062,42.504
medium_variant,914,2063,43.131
medium_variant,914,2064,43.767
medium_variant,914,2065,44.416
medium_variant,914,2066,45.083
medium_variant,914,2067,45.772
medium_variant,914,2068,46.484
medium_variant,914,2069,47.222
medium_variant,914,2070,47.985
medium_variant,914,2071,48.772
medium_variant,914,2072,49.585
medium_variant,914,2073,50.429
medium_variant,914,2074,51.304
medium_variant,914,2075,52.209
medium_variant,914,2076,53.143
medium_variant,914,2077,54.113
medium_variant,914,2078,55.128
medium_variant,914,2079,56.188
medium_variant,914,2080,57.291
medium_variant,914,2081,58.431
medium_variant,914,2082,59.594
medium_variant,914,2083,60.772
medium_variant,914,2084,61.963
medium_variant,914,2085,63.175
medium_variant,914,2086,64.423
medium_variant,914,2087,65.726
medium_variant,914,2088,67.099
medium_variant,914,2089,68.544
medium_variant,914,2090,70.051
medium_variant,914,2091,71.602
medium_variant,914,2092,73.182
medium_variant,914,2093,74.785
medium_variant,914,2094,76.409
medium_variant,914,2095,78.059
medium_variant,914,2096,79.744
medium_variant,914,2097,81.473
medium_variant,914,2098,83.259
medium_variant,914,2099,85.113
