variant,region,year,totalpopulationannualdoubletime
Estimates,954,1950,35.465
Estimates,954,1951,35.78
Estimates,954,1952,36.108
Estimates,954,1953,35.902
Estimates,954,1954,35.213
Estimates,954,1955,34.156
Estimates,954,1956,32.904
Estimates,954,1957,31.545
Estimates,954,1958,30.166
Estimates,954,1959,28.863
Estimates,954,1960,27.719
Estimates,954,1961,26.769
Estimates,954,1962,26.09
Estimates,954,1963,25.711
Estimates,954,1964,25.61
Estimates,954,1965,25.602
Estimates,954,1966,25.623
Estimates,954,1967,26.072
Estimates,954,1968,27.381
Estimates,954,1969,29.665
Estimates,954,1970,32.734
Estimates,954,1971,36.083
Estimates,954,1972,38.781
Estimates,954,1973,39.801
Estimates,954,1974,38.878
Estimates,954,1975,37.195
Estimates,954,1976,35.604
Estimates,954,1977,33.496
Estimates,954,1978,30.544
Estimates,954,1979,27.396
Estimates,954,1980,24.636
Estimates,954,1981,22.564
Estimates,954,1982,21.29
Estimates,954,1983,20.783
Estimates,954,1984,20.898
Estimates,954,1985,21.376
Estimates,954,1986,21.979
Estimates,954,1987,22.645
Estimates,954,1988,23.392
Estimates,954,1989,24.221
Estimates,954,1990,25.181
Estimates,954,1991,26.368
Estimates,954,1992,27.984
Estimates,954,1993,30.293
Estimates,954,1994,33.54
Estimates,954,1995,37.823
Estimates,954,1996,43.221
Estimates,954,1997,50.32
Estimates,954,1998,60.435
Estimates,954,1999,75.567
Estimates,954,2000,99.655
Estimates,954,2001,141.295
Estimates,954,2002,224.173
Estimates,954,2003,442.717
Estimates,954,2004,1855.245
Estimates,954,2005,-1064.846
Estimates,954,2006,-453.034
Estimates,954,2007,-400.585
Estimates,954,2008,-958.894
Estimates,954,2009,485.419
Estimates,954,2010,162.137
Estimates,954,2011,96.576
Estimates,954,2012,73.208
Estimates,954,2013,64.852
Estimates,954,2014,64.095
Estimates,954,2015,66.815
Medium_variant,954,2015,66.815
Medium_variant,954,2016,69.742
Medium_variant,954,2017,71.775
Medium_variant,954,2018,72.892
Medium_variant,954,2019,72.765
Medium_variant,954,2020,72.319
Medium_variant,954,2021,72.506
Medium_variant,954,2022,73.069
Medium_variant,954,2023,73.415
Medium_variant,954,2024,73.562
Medium_variant,954,2025,73.666
Medium_variant,954,2026,73.893
Medium_variant,954,2027,74.483
Medium_variant,954,2028,75.566
Medium_variant,954,2029,77.172
Medium_variant,954,2030,79.163
Medium_variant,954,2031,81.344
Medium_variant,954,2032,83.626
Medium_variant,954,2033,86.02
Medium_variant,954,2034,88.463
Medium_variant,954,2035,91.048
Medium_variant,954,2036,93.861
Medium_variant,954,2037,96.905
Medium_variant,954,2038,100.178
Medium_variant,954,2039,103.574
Medium_variant,954,2040,107.177
Medium_variant,954,2041,111.021
Medium_variant,954,2042,115.191
Medium_variant,954,2043,119.824
Medium_variant,954,2044,124.894
Medium_variant,954,2045,130.375
Medium_variant,954,2046,136.304
Medium_variant,954,2047,142.421
Medium_variant,954,2048,148.339
Medium_variant,954,2049,154.157
Medium_variant,954,2050,159.964
Medium_variant,954,2051,165.915
Medium_variant,954,2052,172.032
Medium_variant,954,2053,178.21
Medium_variant,954,2054,184.597
Medium_variant,954,2055,191.045
Medium_variant,954,2056,197.685
Medium_variant,954,2057,204.432
Medium_variant,954,2058,211.446
Medium_variant,954,2059,218.982
Medium_variant,954,2060,226.791
Medium_variant,954,2061,234.879
Medium_variant,954,2062,243.31
Medium_variant,954,2063,252.164
Medium_variant,954,2064,261.268
Medium_variant,954,2065,271.193
Medium_variant,954,2066,281.585
Medium_variant,954,2067,292.55
Medium_variant,954,2068,304.959
Medium_variant,954,2069,318.872
Medium_variant,954,2070,334.014
Medium_variant,954,2071,350.437
Medium_variant,954,2072,369.512
Medium_variant,954,2073,392.153
Medium_variant,954,2074,418.628
Medium_variant,954,2075,449.758
Medium_variant,954,2076,486.63
Medium_variant,954,2077,530.431
Medium_variant,954,2078,583.332
Medium_variant,954,2079,648.919
Medium_variant,954,2080,732.898
Medium_variant,954,2081,841.492
Medium_variant,954,2082,985.562
Medium_variant,954,2083,1194.112
Medium_variant,954,2084,1531.793
Medium_variant,954,2085,2125.879
Medium_variant,954,2086,3380.149
Medium_variant,954,2087,7922.582
Medium_variant,954,2088,-28830.379
Medium_variant,954,2089,-5294.965
Medium_variant,954,2090,-2981.688
Medium_variant,954,2091,-2130.061
Medium_variant,954,2092,-1667.13
Medium_variant,954,2093,-1381.976
Medium_variant,954,2094,-1208.786
Medium_variant,954,2095,-1085.221
Medium_variant,954,2096,-990.059
Medium_variant,954,2097,-929.738
Medium_variant,954,2098,-888.29
Medium_variant,954,2099,-860.94
