variant,country,year,childdependencyratio2069
estimates,208,1950,54.005
estimates,208,1951,54.313
estimates,208,1952,54.473
estimates,208,1953,54.758
estimates,208,1954,55.174
estimates,208,1955,55.603
estimates,208,1956,55.646
estimates,208,1957,55.915
estimates,208,1958,56.173
estimates,208,1959,56.234
estimates,208,1960,56.054
estimates,208,1961,56.022
estimates,208,1962,55.698
estimates,208,1963,55.169
estimates,208,1964,54.551
estimates,208,1965,53.886
estimates,208,1966,53.312
estimates,208,1967,52.546
estimates,208,1968,51.711
estimates,208,1969,50.945
estimates,208,1970,50.323
estimates,208,1971,49.855
estimates,208,1972,49.542
estimates,208,1973,49.308
estimates,208,1974,49.034
estimates,208,1975,48.66
estimates,208,1976,48.384
estimates,208,1977,48.019
estimates,208,1978,47.543
estimates,208,1979,46.94
estimates,208,1980,46.192
estimates,208,1981,45.35
estimates,208,1982,44.362
estimates,208,1983,43.269
estimates,208,1984,42.158
estimates,208,1985,41.099
estimates,208,1986,40.113
estimates,208,1987,39.271
estimates,208,1988,38.537
estimates,208,1989,37.856
estimates,208,1990,37.214
estimates,208,1991,36.912
estimates,208,1992,36.586
estimates,208,1993,36.282
estimates,208,1994,36.047
estimates,208,1995,35.888
estimates,208,1996,35.906
estimates,208,1997,35.899
estimates,208,1998,35.911
estimates,208,1999,35.993
estimates,208,2000,36.166
estimates,208,2001,36.368
estimates,208,2002,36.704
estimates,208,2003,37.082
estimates,208,2004,37.403
estimates,208,2005,37.627
estimates,208,2006,37.88
estimates,208,2007,38.036
estimates,208,2008,38.062
estimates,208,2009,37.935
estimates,208,2010,37.66
estimates,208,2011,37.676
estimates,208,2012,37.388
estimates,208,2013,36.894
estimates,208,2014,36.379
estimates,208,2015,35.964
medium_variant,208,2015,35.964
medium_variant,208,2016,35.523
medium_variant,208,2017,35.36
medium_variant,208,2018,35.346
medium_variant,208,2019,35.295
medium_variant,208,2020,35.133
medium_variant,208,2021,35.249
medium_variant,208,2022,35.235
medium_variant,208,2023,35.139
medium_variant,208,2024,35.039
medium_variant,208,2025,34.966
medium_variant,208,2026,34.972
medium_variant,208,2027,34.955
medium_variant,208,2028,34.95
medium_variant,208,2029,34.988
medium_variant,208,2030,35.094
medium_variant,208,2031,35.367
medium_variant,208,2032,35.703
medium_variant,208,2033,36.07
medium_variant,208,2034,36.425
medium_variant,208,2035,36.741
medium_variant,208,2036,37.122
medium_variant,208,2037,37.465
medium_variant,208,2038,37.748
medium_variant,208,2039,37.947
medium_variant,208,2040,38.052
medium_variant,208,2041,38.187
medium_variant,208,2042,38.216
medium_variant,208,2043,38.156
medium_variant,208,2044,38.034
medium_variant,208,2045,37.874
medium_variant,208,2046,37.792
medium_variant,208,2047,37.668
medium_variant,208,2048,37.504
medium_variant,208,2049,37.3
medium_variant,208,2050,37.062
medium_variant,208,2051,36.913
medium_variant,208,2052,36.737
medium_variant,208,2053,36.55
medium_variant,208,2054,36.369
medium_variant,208,2055,36.21
medium_variant,208,2056,36.187
medium_variant,208,2057,36.174
medium_variant,208,2058,36.175
medium_variant,208,2059,36.196
medium_variant,208,2060,36.241
medium_variant,208,2061,36.4
medium_variant,208,2062,36.575
medium_variant,208,2063,36.752
medium_variant,208,2064,36.913
medium_variant,208,2065,37.049
medium_variant,208,2066,37.241
medium_variant,208,2067,37.402
medium_variant,208,2068,37.527
medium_variant,208,2069,37.611
medium_variant,208,2070,37.653
medium_variant,208,2071,37.732
medium_variant,208,2072,37.766
medium_variant,208,2073,37.756
medium_variant,208,2074,37.716
medium_variant,208,2075,37.655
medium_variant,208,2076,37.654
medium_variant,208,2077,37.632
medium_variant,208,2078,37.583
medium_variant,208,2079,37.498
medium_variant,208,2080,37.374
medium_variant,208,2081,37.296
medium_variant,208,2082,37.18
medium_variant,208,2083,37.041
medium_variant,208,2084,36.895
medium_variant,208,2085,36.757
medium_variant,208,2086,36.696
medium_variant,208,2087,36.639
medium_variant,208,2088,36.586
medium_variant,208,2089,36.538
medium_variant,208,2090,36.496
medium_variant,208,2091,36.527
medium_variant,208,2092,36.558
medium_variant,208,2093,36.591
medium_variant,208,2094,36.621
medium_variant,208,2095,36.651
medium_variant,208,2096,36.729
medium_variant,208,2097,36.803
medium_variant,208,2098,36.867
medium_variant,208,2099,36.917
medium_variant,208,2100,36.948
high_variant,208,2015,35.9639173566374
low_variant,208,2015,35.9639173566374
constant_fertility,208,2015,35.9639173566374
instant_replacement,208,2015,35.9639173566374
zero_migration,208,2015,35.9639173566374
constant_mortality,208,2015,35.9639173566374
no_change,208,2015,35.9639173566374
high_variant,208,2020,36.3194866322844
low_variant,208,2020,33.9462370520887
constant_fertility,208,2020,35.0111137983221
instant_replacement,208,2020,36.6086348050069
zero_migration,208,2020,35.0154610573746
constant_mortality,208,2020,35.1789998045581
no_change,208,2020,35.0571166018721
high_variant,208,2025,38.1325639925352
low_variant,208,2025,31.7990905204709
constant_fertility,208,2025,34.6015571433114
instant_replacement,208,2025,37.8493877332501
zero_migration,208,2025,34.7296974995344
constant_mortality,208,2025,35.0843125869833
no_change,208,2025,34.7189657706906
high_variant,208,2030,40.785289211907
low_variant,208,2030,29.401796077062
constant_fertility,208,2030,34.3416961187001
instant_replacement,208,2030,39.31001151456
zero_migration,208,2030,34.5386084249112
constant_mortality,208,2030,35.2959128870343
no_change,208,2030,34.5401312320422
high_variant,208,2035,45.0388004043813
low_variant,208,2035,28.4462603304154
constant_fertility,208,2035,35.4956788757045
instant_replacement,208,2035,42.2818629312854
zero_migration,208,2035,35.7613217312828
constant_mortality,208,2035,37.0390606736622
no_change,208,2035,35.7842503016913
high_variant,208,2040,47.307181512742
low_variant,208,2040,28.6137936830631
constant_fertility,208,2040,36.4028585405819
instant_replacement,208,2040,42.8381159518793
zero_migration,208,2040,36.7813636428373
constant_mortality,208,2040,38.4241323012097
no_change,208,2040,36.7595481141165
high_variant,208,2045,46.9723170515183
low_variant,208,2045,28.3922562762007
constant_fertility,208,2045,35.949637770626
instant_replacement,208,2045,42.082230672439
zero_migration,208,2045,36.4800573463779
constant_mortality,208,2045,38.3088549368418
no_change,208,2045,36.3642855349666
high_variant,208,2050,45.8203374909793
low_variant,208,2050,27.9418327451943
constant_fertility,208,2050,35.0103123800886
instant_replacement,208,2050,41.2216232770233
zero_migration,208,2050,35.6936291133068
constant_mortality,208,2050,37.5485513555379
no_change,208,2050,35.4737308808072
high_variant,208,2055,45.4390528452258
low_variant,208,2055,26.9033929306679
