variant,country,year,childdependencyratio2069
estimates,84,1950,98.028
estimates,84,1951,101.063
estimates,84,1952,105.276
estimates,84,1953,109.417
estimates,84,1954,112.993
estimates,84,1955,115.92
estimates,84,1956,118.823
estimates,84,1957,120.495
estimates,84,1958,121.358
estimates,84,1959,121.896
estimates,84,1960,122.482
estimates,84,1961,126.045
estimates,84,1962,129.205
estimates,84,1963,132.263
estimates,84,1964,135.278
estimates,84,1965,138.099
estimates,84,1966,140.242
estimates,84,1967,142.406
estimates,84,1968,144.394
estimates,84,1969,145.927
estimates,84,1970,146.866
estimates,84,1971,149.785
estimates,84,1972,152.732
estimates,84,1973,155.505
estimates,84,1974,157.839
estimates,84,1975,159.508
estimates,84,1976,157.61
estimates,84,1977,155.871
estimates,84,1978,154.68
estimates,84,1979,154.268
estimates,84,1980,154.411
estimates,84,1981,151.266
estimates,84,1982,148.157
estimates,84,1983,145.12
estimates,84,1984,142.045
estimates,84,1985,138.904
estimates,84,1986,136.856
estimates,84,1987,134.612
estimates,84,1988,132.322
estimates,84,1989,130.198
estimates,84,1990,128.24
estimates,84,1991,125.989
estimates,84,1992,124.323
estimates,84,1993,123.079
estimates,84,1994,122.204
estimates,84,1995,121.834
estimates,84,1996,120.445
estimates,84,1997,118.727
estimates,84,1998,116.975
estimates,84,1999,115.182
estimates,84,2000,113.215
estimates,84,2001,111.356
estimates,84,2002,109.259
estimates,84,2003,106.987
estimates,84,2004,104.692
estimates,84,2005,102.482
estimates,84,2006,100.027
estimates,84,2007,97.701
estimates,84,2008,95.419
estimates,84,2009,93.131
estimates,84,2010,90.828
estimates,84,2011,88.403
estimates,84,2012,86.101
estimates,84,2013,83.811
estimates,84,2014,81.448
estimates,84,2015,79.027
medium_variant,84,2015,79.027
medium_variant,84,2016,77.164
medium_variant,84,2017,75.195
medium_variant,84,2018,73.192
medium_variant,84,2019,71.25
medium_variant,84,2020,69.405
medium_variant,84,2021,67.879
medium_variant,84,2022,66.382
medium_variant,84,2023,64.955
medium_variant,84,2024,63.63
medium_variant,84,2025,62.429
medium_variant,84,2026,61.505
medium_variant,84,2027,60.687
medium_variant,84,2028,59.922
medium_variant,84,2029,59.15
medium_variant,84,2030,58.338
medium_variant,84,2031,57.661
medium_variant,84,2032,56.948
medium_variant,84,2033,56.184
medium_variant,84,2034,55.366
medium_variant,84,2035,54.501
medium_variant,84,2036,53.751
medium_variant,84,2037,52.947
medium_variant,84,2038,52.101
medium_variant,84,2039,51.23
medium_variant,84,2040,50.352
medium_variant,84,2041,49.623
medium_variant,84,2042,48.881
medium_variant,84,2043,48.129
medium_variant,84,2044,47.369
medium_variant,84,2045,46.611
medium_variant,84,2046,46.004
medium_variant,84,2047,45.392
medium_variant,84,2048,44.781
medium_variant,84,2049,44.184
medium_variant,84,2050,43.608
