variant,country,year,childdependencyratio2069
estimates,583,1950,107.047
estimates,583,1951,109.282
estimates,583,1952,112.925
estimates,583,1953,115.743
estimates,583,1954,117.347
estimates,583,1955,118.173
estimates,583,1956,121.437
estimates,583,1957,122.931
estimates,583,1958,123.86
estimates,583,1959,125.032
estimates,583,1960,126.661
estimates,583,1961,127.257
estimates,583,1962,128.59
estimates,583,1963,130.357
estimates,583,1964,132.099
estimates,583,1965,133.72
estimates,583,1966,136.142
estimates,583,1967,138.555
estimates,583,1968,140.566
estimates,583,1969,141.645
estimates,583,1970,141.418
estimates,583,1971,143.461
estimates,583,1972,144.982
estimates,583,1973,146.346
estimates,583,1974,148.208
estimates,583,1975,150.998
estimates,583,1976,148.818
estimates,583,1977,147.026
estimates,583,1978,145.766
estimates,583,1979,145.099
estimates,583,1980,144.893
estimates,583,1981,143.997
estimates,583,1982,143.636
estimates,583,1983,143.235
estimates,583,1984,142.19
estimates,583,1985,140.288
estimates,583,1986,138.969
estimates,583,1987,136.987
estimates,583,1988,134.799
estimates,583,1989,132.912
estimates,583,1990,131.519
estimates,583,1991,129.665
estimates,583,1992,129.028
estimates,583,1993,129.325
estimates,583,1994,129.89
estimates,583,1995,130.003
estimates,583,1996,127.462
estimates,583,1997,124.922
estimates,583,1998,122.422
estimates,583,1999,119.957
estimates,583,2000,117.439
estimates,583,2001,116.909
estimates,583,2002,115.729
estimates,583,2003,114.23
estimates,583,2004,112.778
estimates,583,2005,111.531
estimates,583,2006,109.429
estimates,583,2007,107.634
estimates,583,2008,106.142
estimates,583,2009,104.828
estimates,583,2010,103.573
estimates,583,2011,100.712
estimates,583,2012,97.984
estimates,583,2013,95.421
estimates,583,2014,93.073
estimates,583,2015,90.958
medium_variant,583,2015,90.958
medium_variant,583,2016,88.333
medium_variant,583,2017,85.896
medium_variant,583,2018,83.735
medium_variant,583,2019,81.88
medium_variant,583,2020,80.338
medium_variant,583,2021,78.778
medium_variant,583,2022,77.45
medium_variant,583,2023,76.365
medium_variant,583,2024,75.501
medium_variant,583,2025,74.824
medium_variant,583,2026,74.024
medium_variant,583,2027,73.367
medium_variant,583,2028,72.826
medium_variant,583,2029,72.354
medium_variant,583,2030,71.893
medium_variant,583,2031,71.305
medium_variant,583,2032,70.724
medium_variant,583,2033,70.117
medium_variant,583,2034,69.454
medium_variant,583,2035,68.7
medium_variant,583,2036,67.711
medium_variant,583,2037,66.664
medium_variant,583,2038,65.545
medium_variant,583,2039,64.346
medium_variant,583,2040,63.066
medium_variant,583,2041,61.619
medium_variant,583,2042,60.152
medium_variant,583,2043,58.69
medium_variant,583,2044,57.257
medium_variant,583,2045,55.859
medium_variant,583,2046,54.468
medium_variant,583,2047,53.13
medium_variant,583,2048,51.885
medium_variant,583,2049,50.773
medium_variant,583,2050,49.803
medium_variant,583,2051,48.94
medium_variant,583,2052,48.197
medium_variant,583,2053,47.572
medium_variant,583,2054,47.052
medium_variant,583,2055,46.619
medium_variant,583,2056,46.236
medium_variant,583,2057,45.929
medium_variant,583,2058,45.696
medium_variant,583,2059,45.538
medium_variant,583,2060,45.439
medium_variant,583,2061,45.336
medium_variant,583,2062,45.281
medium_variant,583,2063,45.25
medium_variant,583,2064,45.233
medium_variant,583,2065,45.207
medium_variant,583,2066,45.107
medium_variant,583,2067,44.993
medium_variant,583,2068,44.855
medium_variant,583,2069,44.678
