variant,region,year,gender,oldagedependencyratio2569
estimates,927,1950,male,8.846
estimates,927,1951,male,8.962
estimates,927,1952,male,9.03
estimates,927,1953,male,9.057
estimates,927,1954,male,9.055
estimates,927,1955,male,9.031
estimates,927,1956,male,9.239
estimates,927,1957,male,9.415
estimates,927,1958,male,9.548
estimates,927,1959,male,9.618
estimates,927,1960,male,9.618
estimates,927,1961,male,9.72
estimates,927,1962,male,9.741
estimates,927,1963,male,9.691
estimates,927,1964,male,9.585
estimates,927,1965,male,9.438
estimates,927,1966,male,9.456
estimates,927,1967,male,9.418
estimates,927,1968,male,9.328
estimates,927,1969,male,9.196
estimates,927,1970,male,9.034
estimates,927,1971,male,9.138
estimates,927,1972,male,9.198
estimates,927,1973,male,9.225
estimates,927,1974,male,9.233
estimates,927,1975,male,9.232
estimates,927,1976,male,9.449
estimates,927,1977,male,9.635
estimates,927,1978,male,9.796
estimates,927,1979,male,9.935
estimates,927,1980,male,10.058
estimates,927,1981,male,10.298
estimates,927,1982,male,10.512
estimates,927,1983,male,10.69
estimates,927,1984,male,10.815
estimates,927,1985,male,10.889
estimates,927,1986,male,11.038
estimates,927,1987,male,11.132
estimates,927,1988,male,11.205
estimates,927,1989,male,11.294
estimates,927,1990,male,11.42
estimates,927,1991,male,11.689
estimates,927,1992,male,11.967
estimates,927,1993,male,12.243
estimates,927,1994,male,12.5
estimates,927,1995,male,12.728
estimates,927,1996,male,12.999
estimates,927,1997,male,13.248
estimates,927,1998,male,13.474
estimates,927,1999,male,13.677
estimates,927,2000,male,13.86
estimates,927,2001,male,14.096
estimates,927,2002,male,14.295
estimates,927,2003,male,14.474
estimates,927,2004,male,14.645
estimates,927,2005,male,14.814
estimates,927,2006,male,14.996
estimates,927,2007,male,15.162
estimates,927,2008,male,15.322
estimates,927,2009,male,15.489
estimates,927,2010,male,15.672
estimates,927,2011,male,15.972
estimates,927,2012,male,16.284
estimates,927,2013,male,16.638
estimates,927,2014,male,17.058
estimates,927,2015,male,17.547
medium_variant,927,2015,male,17.547
medium_variant,927,2016,male,18.072
medium_variant,927,2017,male,18.638
medium_variant,927,2018,male,19.225
medium_variant,927,2019,male,19.81
medium_variant,927,2020,male,20.382
medium_variant,927,2021,male,20.967
medium_variant,927,2022,male,21.529
medium_variant,927,2023,male,22.09
medium_variant,927,2024,male,22.675
medium_variant,927,2025,male,23.301
medium_variant,927,2026,male,23.921
medium_variant,927,2027,male,24.555
medium_variant,927,2028,male,25.202
medium_variant,927,2029,male,25.856
medium_variant,927,2030,male,26.513
medium_variant,927,2031,male,27.093
medium_variant,927,2032,male,27.652
medium_variant,927,2033,male,28.187
medium_variant,927,2034,male,28.695
medium_variant,927,2035,male,29.179
medium_variant,927,2036,male,29.547
medium_variant,927,2037,male,29.868
medium_variant,927,2038,male,30.165
medium_variant,927,2039,male,30.464
medium_variant,927,2040,male,30.781
medium_variant,927,2041,male,31.033
medium_variant,927,2042,male,31.279
medium_variant,927,2043,male,31.516
medium_variant,927,2044,male,31.737
medium_variant,927,2045,male,31.953
medium_variant,927,2046,male,32.07
medium_variant,927,2047,male,32.154
medium_variant,927,2048,male,32.251
medium_variant,927,2049,male,32.418
medium_variant,927,2050,male,32.691
medium_variant,927,2051,male,32.95
medium_variant,927,2052,male,33.274
medium_variant,927,2053,male,33.658
medium_variant,927,2054,male,34.093
medium_variant,927,2055,male,34.581
medium_variant,927,2056,male,35.009
medium_variant,927,2057,male,35.448
medium_variant,927,2058,male,35.904
medium_variant,927,2059,male,36.387
medium_variant,927,2060,male,36.912
medium_variant,927,2061,male,37.317
medium_variant,927,2062,male,37.714
medium_variant,927,2063,male,38.112
medium_variant,927,2064,male,38.509
medium_variant,927,2065,male,38.906
medium_variant,927,2066,male,39.122
medium_variant,927,2067,male,39.3
medium_variant,927,2068,male,39.461
medium_variant,927,2069,male,39.647
medium_variant,927,2070,male,39.9
medium_variant,927,2071,male,39.984
medium_variant,927,2072,male,40.084
medium_variant,927,2073,male,40.239
medium_variant,927,2074,male,40.482
medium_variant,927,2075,male,40.83
medium_variant,927,2076,male,41.027
medium_variant,927,2077,male,41.283
medium_variant,927,2078,male,41.596
medium_variant,927,2079,male,41.971
medium_variant,927,2080,male,42.432
medium_variant,927,2081,male,42.72
medium_variant,927,2082,male,43.025
medium_variant,927,2083,male,43.379
medium_variant,927,2084,male,43.815
medium_variant,927,2085,male,44.363
medium_variant,927,2086,male,44.727
medium_variant,927,2087,male,45.121
medium_variant,927,2088,male,45.564
medium_variant,927,2089,male,46.073
medium_variant,927,2090,male,46.678
medium_variant,927,2091,male,47.03
medium_variant,927,2092,male,47.393
medium_variant,927,2093,male,47.802
medium_variant,927,2094,male,48.288
medium_variant,927,2095,male,48.875
medium_variant,927,2096,male,49.16
medium_variant,927,2097,male,49.47
medium_variant,927,2098,male,49.829
medium_variant,927,2099,male,50.263
medium_variant,927,2100,male,50.8
estimates,927,1950,female,11.082
estimates,927,1951,female,11.305
estimates,927,1952,female,11.509
estimates,927,1953,female,11.708
estimates,927,1954,female,11.914
estimates,927,1955,female,12.135
estimates,927,1956,female,12.467
estimates,927,1957,female,12.788
estimates,927,1958,female,13.093
estimates,927,1959,female,13.377
estimates,927,1960,female,13.635
estimates,927,1961,female,13.951
estimates,927,1962,female,14.224
estimates,927,1963,female,14.454
estimates,927,1964,female,14.643
estimates,927,1965,female,14.796
estimates,927,1966,female,14.855
estimates,927,1967,female,14.862
estimates,927,1968,female,14.824
estimates,927,1969,female,14.736
estimates,927,1970,female,14.598
estimates,927,1971,female,14.681
estimates,927,1972,female,14.718
estimates,927,1973,female,14.748
estimates,927,1974,female,14.805
estimates,927,1975,female,14.895
estimates,927,1976,female,15.07
estimates,927,1977,female,15.238
estimates,927,1978,female,15.411
estimates,927,1979,female,15.596
estimates,927,1980,female,15.796
