variant,region,year,gender,oldagedependencyratio2569
estimates,934,1950,male,4.542
estimates,934,1951,male,4.599
estimates,934,1952,male,4.605
estimates,934,1953,male,4.561
estimates,934,1954,male,4.47
estimates,934,1955,male,4.335
estimates,934,1956,male,4.409
estimates,934,1957,male,4.437
estimates,934,1958,male,4.414
estimates,934,1959,male,4.338
estimates,934,1960,male,4.209
estimates,934,1961,male,4.307
estimates,934,1962,male,4.358
estimates,934,1963,male,4.364
estimates,934,1964,male,4.33
estimates,934,1965,male,4.261
estimates,934,1966,male,4.407
estimates,934,1967,male,4.529
estimates,934,1968,male,4.624
estimates,934,1969,male,4.691
estimates,934,1970,male,4.73
estimates,934,1971,male,4.878
estimates,934,1972,male,4.995
estimates,934,1973,male,5.08
estimates,934,1974,male,5.129
estimates,934,1975,male,5.145
estimates,934,1976,male,5.253
estimates,934,1977,male,5.322
estimates,934,1978,male,5.359
estimates,934,1979,male,5.379
estimates,934,1980,male,5.39
estimates,934,1981,male,5.503
estimates,934,1982,male,5.593
estimates,934,1983,male,5.66
estimates,934,1984,male,5.7
estimates,934,1985,male,5.714
estimates,934,1986,male,5.814
estimates,934,1987,male,5.882
estimates,934,1988,male,5.921
estimates,934,1989,male,5.933
estimates,934,1990,male,5.922
estimates,934,1991,male,5.999
estimates,934,1992,male,6.043
estimates,934,1993,male,6.063
estimates,934,1994,male,6.071
estimates,934,1995,male,6.073
estimates,934,1996,male,6.173
estimates,934,1997,male,6.253
estimates,934,1998,male,6.316
estimates,934,1999,male,6.365
estimates,934,2000,male,6.405
estimates,934,2001,male,6.543
estimates,934,2002,male,6.662
estimates,934,2003,male,6.764
estimates,934,2004,male,6.846
estimates,934,2005,male,6.91
estimates,934,2006,male,7.043
estimates,934,2007,male,7.152
estimates,934,2008,male,7.234
estimates,934,2009,male,7.284
estimates,934,2010,male,7.304
estimates,934,2011,male,7.386
estimates,934,2012,male,7.437
estimates,934,2013,male,7.472
estimates,934,2014,male,7.506
estimates,934,2015,male,7.552
medium_variant,934,2015,male,7.552
medium_variant,934,2016,male,7.691
medium_variant,934,2017,male,7.824
medium_variant,934,2018,male,7.969
medium_variant,934,2019,male,8.147
medium_variant,934,2020,male,8.369
medium_variant,934,2021,male,8.71
medium_variant,934,2022,male,9.076
medium_variant,934,2023,male,9.448
medium_variant,934,2024,male,9.801
medium_variant,934,2025,male,10.125
medium_variant,934,2026,male,10.497
medium_variant,934,2027,male,10.832
medium_variant,934,2028,male,11.149
medium_variant,934,2029,male,11.472
medium_variant,934,2030,male,11.814
medium_variant,934,2031,male,12.241
medium_variant,934,2032,male,12.665
medium_variant,934,2033,male,13.087
medium_variant,934,2034,male,13.513
medium_variant,934,2035,male,13.946
medium_variant,934,2036,male,14.451
medium_variant,934,2037,male,14.942
medium_variant,934,2038,male,15.417
medium_variant,934,2039,male,15.867
medium_variant,934,2040,male,16.292
medium_variant,934,2041,male,16.764
medium_variant,934,2042,male,17.198
medium_variant,934,2043,male,17.594
medium_variant,934,2044,male,17.949
medium_variant,934,2045,male,18.264
medium_variant,934,2046,male,18.626
medium_variant,934,2047,male,18.936
medium_variant,934,2048,male,19.215
medium_variant,934,2049,male,19.495
medium_variant,934,2050,male,19.798
medium_variant,934,2051,male,20.21
medium_variant,934,2052,male,20.613
medium_variant,934,2053,male,21.026
medium_variant,934,2054,male,21.463
medium_variant,934,2055,male,21.934
medium_variant,934,2056,male,22.526
medium_variant,934,2057,male,23.123
medium_variant,934,2058,male,23.705
medium_variant,934,2059,male,24.239
medium_variant,934,2060,male,24.711
medium_variant,934,2061,male,25.214
medium_variant,934,2062,male,25.632
medium_variant,934,2063,male,25.98
medium_variant,934,2064,male,26.28
medium_variant,934,2065,male,26.549
medium_variant,934,2066,male,26.861
medium_variant,934,2067,male,27.111
medium_variant,934,2068,male,27.319
medium_variant,934,2069,male,27.508
medium_variant,934,2070,male,27.698
medium_variant,934,2071,male,27.953
medium_variant,934,2072,male,28.179
medium_variant,934,2073,male,28.394
medium_variant,934,2074,male,28.612
medium_variant,934,2075,male,28.845
medium_variant,934,2076,male,29.154
medium_variant,934,2077,male,29.447
medium_variant,934,2078,male,29.733
medium_variant,934,2079,male,30.023
medium_variant,934,2080,male,30.325
medium_variant,934,2081,male,30.717
medium_variant,934,2082,male,31.083
medium_variant,934,2083,male,31.427
medium_variant,934,2084,male,31.756
medium_variant,934,2085,male,32.085
medium_variant,934,2086,male,32.467
medium_variant,934,2087,male,32.803
medium_variant,934,2088,male,33.112
medium_variant,934,2089,male,33.412
medium_variant,934,2090,male,33.711
medium_variant,934,2091,male,34.03
medium_variant,934,2092,male,34.309
medium_variant,934,2093,male,34.562
medium_variant,934,2094,male,34.807
medium_variant,934,2095,male,35.057
medium_variant,934,2096,male,35.317
medium_variant,934,2097,male,35.547
medium_variant,934,2098,male,35.763
medium_variant,934,2099,male,35.976
medium_variant,934,2100,male,36.199
estimates,934,1950,female,6.067
estimates,934,1951,female,6.141
estimates,934,1952,female,6.165
estimates,934,1953,female,6.142
estimates,934,1954,female,6.074
estimates,934,1955,female,5.964
estimates,934,1956,female,6.036
estimates,934,1957,female,6.062
estimates,934,1958,female,6.039
estimates,934,1959,female,5.966
estimates,934,1960,female,5.842
estimates,934,1961,female,5.936
estimates,934,1962,female,5.98
estimates,934,1963,female,5.982
estimates,934,1964,female,5.951
estimates,934,1965,female,5.895
estimates,934,1966,female,6.046
estimates,934,1967,female,6.177
estimates,934,1968,female,6.288
estimates,934,1969,female,6.379
estimates,934,1970,female,6.45
estimates,934,1971,female,6.609
estimates,934,1972,female,6.738
estimates,934,1973,female,6.839
estimates,934,1974,female,6.908
estimates,934,1975,female,6.947
estimates,934,1976,female,7.068
estimates,934,1977,female,7.147
estimates,934,1978,female,7.197
estimates,934,1979,female,7.23
estimates,934,1980,female,7.256
estimates,934,1981,female,7.359
estimates,934,1982,female,7.442
estimates,934,1983,female,7.505
estimates,934,1984,female,7.544
estimates,934,1985,female,7.56
estimates,934,1986,female,7.633
estimates,934,1987,female,7.674
estimates,934,1988,female,7.689
estimates,934,1989,female,7.684
estimates,934,1990,female,7.664
estimates,934,1991,female,7.713
estimates,934,1992,female,7.74
estimates,934,1993,female,7.752
estimates,934,1994,female,7.757
estimates,934,1995,female,7.762
estimates,934,1996,female,7.841
estimates,934,1997,female,7.906
estimates,934,1998,female,7.965
estimates,934,1999,female,8.026
estimates,934,2000,female,8.094
estimates,934,2001,female,8.228
estimates,934,2002,female,8.354
estimates,934,2003,female,8.47
estimates,934,2004,female,8.573
estimates,934,2005,female,8.661
estimates,934,2006,female,8.793
estimates,934,2007,female,8.906
estimates,934,2008,female,9
estimates,934,2009,female,9.068
estimates,934,2010,female,9.112
estimates,934,2011,female,9.185
estimates,934,2012,female,9.232
estimates,934,2013,female,9.272
estimates,934,2014,female,9.328
estimates,934,2015,female,9.415
medium_variant,934,2015,female,9.415
medium_variant,934,2016,female,9.574
medium_variant,934,2017,female,9.748
medium_variant,934,2018,female,9.95
medium_variant,934,2019,female,10.196
medium_variant,934,2020,female,10.497
medium_variant,934,2021,female,10.888
medium_variant,934,2022,female,11.317
medium_variant,934,2023,female,11.768
medium_variant,934,2024,female,12.215
medium_variant,934,2025,female,12.65
medium_variant,934,2026,female,13.101
medium_variant,934,2027,female,13.529
medium_variant,934,2028,female,13.954
medium_variant,934,2029,female,14.4
medium_variant,934,2030,female,14.884
medium_variant,934,2031,female,15.411
medium_variant,934,2032,female,15.951
medium_variant,934,2033,female,16.507
medium_variant,934,2034,female,17.085
medium_variant,934,2035,female,17.688
medium_variant,934,2036,female,18.311
medium_variant,934,2037,female,18.936
medium_variant,934,2038,female,19.56
medium_variant,934,2039,female,20.172
medium_variant,934,2040,female,20.768
medium_variant,934,2041,female,21.345
medium_variant,934,2042,female,21.891
medium_variant,934,2043,female,22.409
medium_variant,934,2044,female,22.902
medium_variant,934,2045,female,23.377
medium_variant,934,2046,female,23.831
medium_variant,934,2047,female,24.245
medium_variant,934,2048,female,24.644
medium_variant,934,2049,female,25.063
medium_variant,934,2050,female,25.532
medium_variant,934,2051,female,26.034
medium_variant,934,2052,female,26.547
medium_variant,934,2053,female,27.087
medium_variant,934,2054,female,27.668
medium_variant,934,2055,female,28.295
medium_variant,934,2056,female,28.952
medium_variant,934,2057,female,29.62
medium_variant,934,2058,female,30.277
