variant,region,year,gender,oldagedependencyratio2569
estimates,5500,1950,male,8.988
estimates,5500,1951,male,9.142
estimates,5500,1952,male,9.169
estimates,5500,1953,male,9.111
estimates,5500,1954,male,9.032
estimates,5500,1955,male,8.964
estimates,5500,1956,male,9.116
estimates,5500,1957,male,9.257
estimates,5500,1958,male,9.338
estimates,5500,1959,male,9.288
estimates,5500,1960,male,9.088
estimates,5500,1961,male,8.995
estimates,5500,1962,male,8.774
estimates,5500,1963,male,8.489
estimates,5500,1964,male,8.213
estimates,5500,1965,male,7.978
estimates,5500,1966,male,7.942
estimates,5500,1967,male,7.908
estimates,5500,1968,male,7.864
estimates,5500,1969,male,7.797
estimates,5500,1970,male,7.701
estimates,5500,1971,male,7.869
estimates,5500,1972,male,7.996
estimates,5500,1973,male,8.071
estimates,5500,1974,male,8.07
estimates,5500,1975,male,7.98
estimates,5500,1976,male,7.999
estimates,5500,1977,male,7.922
estimates,5500,1978,male,7.769
estimates,5500,1979,male,7.566
estimates,5500,1980,male,7.334
estimates,5500,1981,male,7.213
estimates,5500,1982,male,7.066
estimates,5500,1983,male,6.875
estimates,5500,1984,male,6.614
estimates,5500,1985,male,6.28
estimates,5500,1986,male,6.015
estimates,5500,1987,male,5.712
estimates,5500,1988,male,5.402
estimates,5500,1989,male,5.115
estimates,5500,1990,male,4.864
estimates,5500,1991,male,4.789
estimates,5500,1992,male,4.713
estimates,5500,1993,male,4.665
estimates,5500,1994,male,4.686
estimates,5500,1995,male,4.788
estimates,5500,1996,male,5.073
estimates,5500,1997,male,5.395
estimates,5500,1998,male,5.688
estimates,5500,1999,male,5.879
estimates,5500,2000,male,5.94
estimates,5500,2001,male,6.051
estimates,5500,2002,male,6.063
estimates,5500,2003,male,6.033
estimates,5500,2004,male,6.019
estimates,5500,2005,male,6.036
estimates,5500,2006,male,6.159
estimates,5500,2007,male,6.285
estimates,5500,2008,male,6.366
estimates,5500,2009,male,6.339
estimates,5500,2010,male,6.187
estimates,5500,2011,male,6.091
estimates,5500,2012,male,5.921
estimates,5500,2013,male,5.712
estimates,5500,2014,male,5.493
estimates,5500,2015,male,5.271
medium_variant,5500,2015,male,5.271
medium_variant,5500,2016,male,5.108
