variant,country,year,totaldeaths
estimates,524,1950,244.08
estimates,524,1951,247.253
estimates,524,1952,253.278
estimates,524,1953,258.661
estimates,524,1954,263.402
estimates,524,1955,267.499
estimates,524,1956,270.95
estimates,524,1957,273.762
estimates,524,1958,275.943
estimates,524,1959,277.498
estimates,524,1960,278.449
estimates,524,1961,278.831
estimates,524,1962,278.705
estimates,524,1963,278.165
estimates,524,1964,277.328
estimates,524,1965,276.326
estimates,524,1966,275.276
estimates,524,1967,274.261
estimates,524,1968,273.358
estimates,524,1969,272.637
estimates,524,1970,272.169
estimates,524,1971,271.986
estimates,524,1972,272.025
estimates,524,1973,272.201
estimates,524,1974,272.447
estimates,524,1975,272.68
estimates,524,1976,272.813
estimates,524,1977,272.766
estimates,524,1978,272.461
estimates,524,1979,271.838
estimates,524,1980,270.861
estimates,524,1981,269.524
estimates,524,1982,267.87
estimates,524,1983,265.928
estimates,524,1984,263.701
estimates,524,1985,261.17
estimates,524,1986,258.312
estimates,524,1987,255.129
estimates,524,1988,251.649
estimates,524,1989,247.909
estimates,524,1990,243.952
estimates,524,1991,239.822
estimates,524,1992,235.573
estimates,524,1993,231.264
estimates,524,1994,226.952
estimates,524,1995,222.658
estimates,524,1996,218.377
estimates,524,1997,214.112
estimates,524,1998,209.89
estimates,524,1999,205.774
estimates,524,2000,201.838
estimates,524,2001,198.153
estimates,524,2002,194.77
estimates,524,2003,191.735
estimates,524,2004,189.083
estimates,524,2005,186.833
estimates,524,2006,184.984
estimates,524,2007,183.489
estimates,524,2008,182.307
estimates,524,2009,181.415
estimates,524,2010,180.798
estimates,524,2011,180.445
estimates,524,2012,180.346
estimates,524,2013,180.481
estimates,524,2014,180.825
estimates,524,2015,181.356
medium_variant,524,2015,181.356
medium_variant,524,2016,182.056
medium_variant,524,2017,182.917
medium_variant,524,2018,183.926
medium_variant,524,2019,185.07
medium_variant,524,2020,186.343
medium_variant,524,2021,187.745
medium_variant,524,2022,189.283
medium_variant,524,2023,190.955
medium_variant,524,2024,192.752
medium_variant,524,2025,194.662
medium_variant,524,2026,196.676
medium_variant,524,2027,198.784
medium_variant,524,2028,200.975
medium_variant,524,2029,203.238
medium_variant,524,2030,205.565
medium_variant,524,2031,207.946
medium_variant,524,2032,210.386
medium_variant,524,2033,212.888
medium_variant,524,2034,215.457
medium_variant,524,2035,218.093
medium_variant,524,2036,220.801
medium_variant,524,2037,223.59
medium_variant,524,2038,226.473
medium_variant,524,2039,229.463
medium_variant,524,2040,232.573
medium_variant,524,2041,235.814
medium_variant,524,2042,239.194
medium_variant,524,2043,242.719
medium_variant,524,2044,246.397
medium_variant,524,2045,250.231
medium_variant,524,2046,254.221
medium_variant,524,2047,258.361
medium_variant,524,2048,262.65
medium_variant,524,2049,267.09
medium_variant,524,2050,271.688
medium_variant,524,2051,276.452
medium_variant,524,2052,281.387
medium_variant,524,2053,286.489
medium_variant,524,2054,291.752
medium_variant,524,2055,297.174
medium_variant,524,2056,302.75
medium_variant,524,2057,308.466
medium_variant,524,2058,314.303
medium_variant,524,2059,320.245
medium_variant,524,2060,326.271
medium_variant,524,2061,332.366
medium_variant,524,2062,338.522
medium_variant,524,2063,344.727
medium_variant,524,2064,350.971
medium_variant,524,2065,357.261
medium_variant,524,2066,363.614
medium_variant,524,2067,370.036
medium_variant,524,2068,376.516
medium_variant,524,2069,383.028
medium_variant,524,2070,389.545
medium_variant,524,2071,396.041
medium_variant,524,2072,402.479
medium_variant,524,2073,408.813
medium_variant,524,2074,414.996
medium_variant,524,2075,421.004
medium_variant,524,2076,426.829
medium_variant,524,2077,432.46
medium_variant,524,2078,437.87
medium_variant,524,2079,443.01
medium_variant,524,2080,447.838
medium_variant,524,2081,452.321
medium_variant,524,2082,456.428
medium_variant,524,2083,460.122
medium_variant,524,2084,463.361
medium_variant,524,2085,466.102
medium_variant,524,2086,468.318
medium_variant,524,2087,470.009
medium_variant,524,2088,471.178
medium_variant,524,2089,471.821
medium_variant,524,2090,471.945
medium_variant,524,2091,471.565
medium_variant,524,2092,470.698
medium_variant,524,2093,469.36
medium_variant,524,2094,467.566
medium_variant,524,2095,465.324
medium_variant,524,2096,462.639
medium_variant,524,2097,459.514
medium_variant,524,2098,455.95
medium_variant,524,2099,451.948
