variant,country,year,totaldeaths
estimates,340,1950,40.75
estimates,340,1951,40.846
estimates,340,1952,41.011
estimates,340,1953,41.126
estimates,340,1954,41.19
estimates,340,1955,41.205
estimates,340,1956,41.171
estimates,340,1957,41.095
estimates,340,1958,40.984
estimates,340,1959,40.851
estimates,340,1960,40.713
estimates,340,1961,40.586
estimates,340,1962,40.487
estimates,340,1963,40.428
estimates,340,1964,40.411
estimates,340,1965,40.439
estimates,340,1966,40.504
estimates,340,1967,40.588
estimates,340,1968,40.67
estimates,340,1969,40.733
estimates,340,1970,40.763
estimates,340,1971,40.744
estimates,340,1972,40.671
estimates,340,1973,40.541
estimates,340,1974,40.348
estimates,340,1975,40.089
estimates,340,1976,39.769
estimates,340,1977,39.395
estimates,340,1978,38.978
estimates,340,1979,38.523
estimates,340,1980,38.023
estimates,340,1981,37.466
estimates,340,1982,36.854
estimates,340,1983,36.202
estimates,340,1984,35.538
estimates,340,1985,34.903
estimates,340,1986,34.345
estimates,340,1987,33.894
estimates,340,1988,33.57
estimates,340,1989,33.377
estimates,340,1990,33.295
estimates,340,1991,33.288
estimates,340,1992,33.314
estimates,340,1993,33.343
estimates,340,1994,33.367
estimates,340,1995,33.398
estimates,340,1996,33.46
estimates,340,1997,33.587
estimates,340,1998,33.798
estimates,340,1999,34.097
estimates,340,2000,34.477
estimates,340,2001,34.923
estimates,340,2002,35.411
estimates,340,2003,35.922
estimates,340,2004,36.444
estimates,340,2005,36.971
estimates,340,2006,37.505
estimates,340,2007,38.051
estimates,340,2008,38.616
estimates,340,2009,39.199
estimates,340,2010,39.802
estimates,340,2011,40.422
estimates,340,2012,41.059
estimates,340,2013,41.714
estimates,340,2014,42.387
estimates,340,2015,43.08
medium_variant,340,2015,43.08
medium_variant,340,2016,43.794
medium_variant,340,2017,44.528
medium_variant,340,2018,45.287
medium_variant,340,2019,46.07
medium_variant,340,2020,46.879
medium_variant,340,2021,47.714
medium_variant,340,2022,48.576
medium_variant,340,2023,49.467
medium_variant,340,2024,50.387
medium_variant,340,2025,51.34
medium_variant,340,2026,52.326
medium_variant,340,2027,53.347
medium_variant,340,2028,54.406
medium_variant,340,2029,55.505
medium_variant,340,2030,56.649
medium_variant,340,2031,57.84
medium_variant,340,2032,59.079
medium_variant,340,2033,60.368
medium_variant,340,2034,61.706
medium_variant,340,2035,63.094
medium_variant,340,2036,64.529
medium_variant,340,2037,66.01
medium_variant,340,2038,67.534
medium_variant,340,2039,69.099
medium_variant,340,2040,70.705
medium_variant,340,2041,72.351
medium_variant,340,2042,74.037
medium_variant,340,2043,75.765
medium_variant,340,2044,77.532
medium_variant,340,2045,79.34
medium_variant,340,2046,81.191
medium_variant,340,2047,83.083
medium_variant,340,2048,85.017
medium_variant,340,2049,86.989
medium_variant,340,2050,88.998
medium_variant,340,2051,91.041
medium_variant,340,2052,93.116
medium_variant,340,2053,95.219
medium_variant,340,2054,97.348
medium_variant,340,2055,99.501
medium_variant,340,2056,101.677
medium_variant,340,2057,103.877
medium_variant,340,2058,106.098
medium_variant,340,2059,108.337
medium_variant,340,2060,110.591
medium_variant,340,2061,112.858
medium_variant,340,2062,115.136
medium_variant,340,2063,117.42
medium_variant,340,2064,119.706
medium_variant,340,2065,121.991
medium_variant,340,2066,124.277
medium_variant,340,2067,126.562
medium_variant,340,2068,128.84
medium_variant,340,2069,131.103
medium_variant,340,2070,133.346
medium_variant,340,2071,135.563
medium_variant,340,2072,137.746
medium_variant,340,2073,139.889
medium_variant,340,2074,141.984
medium_variant,340,2075,144.026
medium_variant,340,2076,146.012
medium_variant,340,2077,147.941
medium_variant,340,2078,149.812
medium_variant,340,2079,151.618
medium_variant,340,2080,153.353
medium_variant,340,2081,155.016
medium_variant,340,2082,156.603
medium_variant,340,2083,158.109
medium_variant,340,2084,159.529
medium_variant,340,2085,160.858
medium_variant,340,2086,162.093
medium_variant,340,2087,163.234
medium_variant,340,2088,164.276
medium_variant,340,2089,165.215
medium_variant,340,2090,166.048
medium_variant,340,2091,166.772
medium_variant,340,2092,167.385
medium_variant,340,2093,167.886
medium_variant,340,2094,168.274
medium_variant,340,2095,168.549
medium_variant,340,2096,168.71
medium_variant,340,2097,168.758
medium_variant,340,2098,168.692
medium_variant,340,2099,168.512
