variant,country,year,totaldeaths
estimates,4,1950,299.18
estimates,4,1951,298.055
estimates,4,1952,295.985
estimates,4,1953,294.277
estimates,4,1954,292.932
estimates,4,1955,291.95
estimates,4,1956,291.327
estimates,4,1957,291.058
estimates,4,1958,291.132
estimates,4,1959,291.531
estimates,4,1960,292.233
estimates,4,1961,293.207
estimates,4,1962,294.414
estimates,4,1963,295.81
estimates,4,1964,297.347
estimates,4,1965,299.04
estimates,4,1966,300.929
estimates,4,1967,303
estimates,4,1968,305.179
estimates,4,1969,307.344
estimates,4,1970,309.431
estimates,4,1971,311.4
estimates,4,1972,313.108
estimates,4,1973,314.333
estimates,4,1974,314.811
estimates,4,1975,314.151
estimates,4,1976,311.964
estimates,4,1977,308.1
estimates,4,1978,302.532
estimates,4,1979,295.325
estimates,4,1980,286.476
estimates,4,1981,276.043
estimates,4,1982,264.47
estimates,4,1983,252.367
estimates,4,1984,240.34
estimates,4,1985,229.125
estimates,4,1986,219.406
estimates,4,1987,211.577
estimates,4,1988,205.915
estimates,4,1989,202.621
estimates,4,1990,201.834
estimates,4,1991,203.507
estimates,4,1992,207.101
estimates,4,1993,212
estimates,4,1994,217.725
estimates,4,1995,223.763
estimates,4,1996,229.666
estimates,4,1997,235.136
estimates,4,1998,239.894
estimates,4,1999,243.668
estimates,4,2000,246.256
estimates,4,2001,247.602
estimates,4,2002,247.947
estimates,4,2003,247.544
estimates,4,2004,246.533
estimates,4,2005,245.06
estimates,4,2006,243.267
estimates,4,2007,241.303
estimates,4,2008,239.329
estimates,4,2009,237.497
estimates,4,2010,235.933
estimates,4,2011,234.707
estimates,4,2012,233.793
estimates,4,2013,233.17
estimates,4,2014,232.858
estimates,4,2015,232.852
medium_variant,4,2015,232.852
medium_variant,4,2016,233.124
medium_variant,4,2017,233.626
medium_variant,4,2018,234.318
medium_variant,4,2019,235.19
medium_variant,4,2020,236.239
medium_variant,4,2021,237.473
medium_variant,4,2022,238.913
medium_variant,4,2023,240.576
medium_variant,4,2024,242.467
medium_variant,4,2025,244.592
medium_variant,4,2026,246.951
medium_variant,4,2027,249.54
medium_variant,4,2028,252.353
medium_variant,4,2029,255.39
medium_variant,4,2030,258.644
medium_variant,4,2031,262.107
medium_variant,4,2032,265.778
medium_variant,4,2033,269.659
medium_variant,4,2034,273.757
medium_variant,4,2035,278.077
medium_variant,4,2036,282.626
medium_variant,4,2037,287.416
medium_variant,4,2038,292.463
medium_variant,4,2039,297.78
medium_variant,4,2040,303.378
medium_variant,4,2041,309.265
medium_variant,4,2042,315.443
medium_variant,4,2043,321.921
medium_variant,4,2044,328.706
medium_variant,4,2045,335.811
medium_variant,4,2046,343.246
medium_variant,4,2047,351.011
medium_variant,4,2048,359.103
medium_variant,4,2049,367.519
medium_variant,4,2050,376.25
medium_variant,4,2051,385.286
medium_variant,4,2052,394.613
medium_variant,4,2053,404.221
medium_variant,4,2054,414.105
medium_variant,4,2055,424.267
medium_variant,4,2056,434.717
medium_variant,4,2057,445.462
medium_variant,4,2058,456.499
medium_variant,4,2059,467.82
medium_variant,4,2060,479.415
medium_variant,4,2061,491.279
medium_variant,4,2062,503.392
medium_variant,4,2063,515.733
medium_variant,4,2064,528.28
medium_variant,4,2065,541.014
medium_variant,4,2066,553.924
medium_variant,4,2067,566.999
medium_variant,4,2068,580.228
medium_variant,4,2069,593.592
medium_variant,4,2070,607.111
medium_variant,4,2071,620.822
medium_variant,4,2072,634.721
medium_variant,4,2073,648.763
medium_variant,4,2074,662.873
medium_variant,4,2075,676.958
medium_variant,4,2076,690.92
medium_variant,4,2077,704.665
medium_variant,4,2078,718.104
medium_variant,4,2079,731.164
medium_variant,4,2080,743.821
medium_variant,4,2081,756.093
medium_variant,4,2082,768.02
medium_variant,4,2083,779.612
medium_variant,4,2084,790.832
medium_variant,4,2085,801.63
medium_variant,4,2086,811.959
medium_variant,4,2087,821.765
medium_variant,4,2088,831.002
medium_variant,4,2089,839.628
medium_variant,4,2090,847.62
medium_variant,4,2091,854.971
medium_variant,4,2092,861.686
medium_variant,4,2093,867.772
medium_variant,4,2094,873.241
medium_variant,4,2095,878.096
medium_variant,4,2096,882.34
medium_variant,4,2097,885.977
medium_variant,4,2098,889.007
medium_variant,4,2099,891.431
