variant,country,year,totaldeaths
estimates,540,1950,1.095
estimates,540,1951,1.078
estimates,540,1952,1.045
estimates,540,1953,1.017
estimates,540,1954,0.993
estimates,540,1955,0.972
estimates,540,1956,0.955
estimates,540,1957,0.942
estimates,540,1958,0.933
estimates,540,1959,0.926
estimates,540,1960,0.923
estimates,540,1961,0.922
estimates,540,1962,0.923
estimates,540,1963,0.925
estimates,540,1964,0.927
estimates,540,1965,0.931
estimates,540,1966,0.934
estimates,540,1967,0.938
estimates,540,1968,0.942
estimates,540,1969,0.947
estimates,540,1970,0.952
estimates,540,1971,0.956
estimates,540,1972,0.961
estimates,540,1973,0.966
estimates,540,1974,0.97
estimates,540,1975,0.974
estimates,540,1976,0.977
estimates,540,1977,0.978
estimates,540,1978,0.979
estimates,540,1979,0.978
estimates,540,1980,0.977
estimates,540,1981,0.975
estimates,540,1982,0.973
estimates,540,1983,0.972
estimates,540,1984,0.972
estimates,540,1985,0.974
estimates,540,1986,0.977
estimates,540,1987,0.983
estimates,540,1988,0.991
estimates,540,1989,1
estimates,540,1990,1.01
estimates,540,1991,1.021
estimates,540,1992,1.033
estimates,540,1993,1.044
estimates,540,1994,1.055
estimates,540,1995,1.067
estimates,540,1996,1.081
estimates,540,1997,1.096
estimates,540,1998,1.114
estimates,540,1999,1.134
estimates,540,2000,1.157
estimates,540,2001,1.181
estimates,540,2002,1.205
estimates,540,2003,1.231
estimates,540,2004,1.259
estimates,540,2005,1.291
estimates,540,2006,1.331
estimates,540,2007,1.38
estimates,540,2008,1.439
estimates,540,2009,1.505
estimates,540,2010,1.574
estimates,540,2011,1.643
estimates,540,2012,1.706
estimates,540,2013,1.76
estimates,540,2014,1.804
estimates,540,2015,1.837
medium_variant,540,2015,1.837
medium_variant,540,2016,1.862
medium_variant,540,2017,1.883
medium_variant,540,2018,1.903
medium_variant,540,2019,1.924
medium_variant,540,2020,1.947
medium_variant,540,2021,1.972
medium_variant,540,2022,1.998
medium_variant,540,2023,2.025
medium_variant,540,2024,2.052
medium_variant,540,2025,2.082
medium_variant,540,2026,2.112
medium_variant,540,2027,2.144
medium_variant,540,2028,2.178
medium_variant,540,2029,2.213
medium_variant,540,2030,2.25
medium_variant,540,2031,2.288
medium_variant,540,2032,2.327
medium_variant,540,2033,2.368
medium_variant,540,2034,2.41
medium_variant,540,2035,2.453
medium_variant,540,2036,2.497
medium_variant,540,2037,2.543
medium_variant,540,2038,2.59
medium_variant,540,2039,2.638
medium_variant,540,2040,2.688
medium_variant,540,2041,2.738
medium_variant,540,2042,2.789
medium_variant,540,2043,2.84
medium_variant,540,2044,2.891
medium_variant,540,2045,2.942
medium_variant,540,2046,2.993
medium_variant,540,2047,3.043
medium_variant,540,2048,3.093
medium_variant,540,2049,3.141
medium_variant,540,2050,3.189
medium_variant,540,2051,3.235
medium_variant,540,2052,3.279
medium_variant,540,2053,3.322
medium_variant,540,2054,3.362
medium_variant,540,2055,3.401
medium_variant,540,2056,3.438
medium_variant,540,2057,3.473
medium_variant,540,2058,3.506
medium_variant,540,2059,3.538
medium_variant,540,2060,3.568
medium_variant,540,2061,3.596
medium_variant,540,2062,3.623
medium_variant,540,2063,3.648
medium_variant,540,2064,3.673
medium_variant,540,2065,3.698
medium_variant,540,2066,3.722
medium_variant,540,2067,3.747
medium_variant,540,2068,3.773
medium_variant,540,2069,3.799
medium_variant,540,2070,3.827
medium_variant,540,2071,3.857
medium_variant,540,2072,3.889
medium_variant,540,2073,3.922
medium_variant,540,2074,3.957
medium_variant,540,2075,3.994
medium_variant,540,2076,4.032
medium_variant,540,2077,4.072
medium_variant,540,2078,4.114
medium_variant,540,2079,4.155
medium_variant,540,2080,4.197
medium_variant,540,2081,4.238
medium_variant,540,2082,4.279
medium_variant,540,2083,4.317
medium_variant,540,2084,4.354
medium_variant,540,2085,4.387
medium_variant,540,2086,4.418
medium_variant,540,2087,4.446
medium_variant,540,2088,4.471
medium_variant,540,2089,4.493
medium_variant,540,2090,4.513
medium_variant,540,2091,4.53
medium_variant,540,2092,4.544
medium_variant,540,2093,4.557
medium_variant,540,2094,4.568
medium_variant,540,2095,4.577
medium_variant,540,2096,4.585
medium_variant,540,2097,4.591
medium_variant,540,2098,4.595
medium_variant,540,2099,4.598
