variant,country,year,totaldeaths
estimates,616,1950,303.52
estimates,616,1951,297.994
estimates,616,1952,287.388
estimates,616,1953,277.671
estimates,616,1954,268.844
estimates,616,1955,260.911
estimates,616,1956,253.885
estimates,616,1957,247.78
estimates,616,1958,242.627
estimates,616,1959,238.48
estimates,616,1960,235.399
estimates,616,1961,233.438
estimates,616,1962,232.642
estimates,616,1963,233.018
estimates,616,1964,234.526
estimates,616,1965,237.128
estimates,616,1966,240.773
estimates,616,1967,245.338
estimates,616,1968,250.678
estimates,616,1969,256.658
estimates,616,1970,263.21
estimates,616,1971,270.32
estimates,616,1972,277.931
estimates,616,1973,285.921
estimates,616,1974,294.102
estimates,616,1975,302.238
estimates,616,1976,310.101
estimates,616,1977,317.567
estimates,616,1978,324.558
estimates,616,1979,331.028
estimates,616,1980,337.056
estimates,616,1981,342.809
estimates,616,1982,348.473
estimates,616,1983,354.154
estimates,616,1984,359.831
estimates,616,1985,365.454
estimates,616,1986,370.926
estimates,616,1987,376.055
estimates,616,1988,380.646
estimates,616,1989,384.55
estimates,616,1990,387.58
estimates,616,1991,389.58
estimates,616,1992,390.54
estimates,616,1993,390.505
estimates,616,1994,389.532
estimates,616,1995,387.621
estimates,616,1996,384.777
estimates,616,1997,381.206
estimates,616,1998,377.218
estimates,616,1999,373.146
estimates,616,2000,369.471
estimates,616,2001,366.675
estimates,616,2002,364.994
estimates,616,2003,364.526
estimates,616,2004,365.262
estimates,616,2005,366.958
estimates,616,2006,369.194
estimates,616,2007,371.491
estimates,616,2008,373.515
estimates,616,2009,375.174
estimates,616,2010,376.584
estimates,616,2011,378.027
estimates,616,2012,379.86
estimates,616,2013,382.309
estimates,616,2014,385.383
estimates,616,2015,388.978
medium_variant,616,2015,388.978
medium_variant,616,2016,392.888
medium_variant,616,2017,396.83
medium_variant,616,2018,400.577
medium_variant,616,2019,404.029
medium_variant,616,2020,407.133
medium_variant,616,2021,409.907
medium_variant,616,2022,412.489
medium_variant,616,2023,415.008
medium_variant,616,2024,417.528
medium_variant,616,2025,420.115
medium_variant,616,2026,422.821
medium_variant,616,2027,425.67
medium_variant,616,2028,428.684
medium_variant,616,2029,431.887
medium_variant,616,2030,435.319
medium_variant,616,2031,439.012
medium_variant,616,2032,442.93
medium_variant,616,2033,447.012
medium_variant,616,2034,451.189
medium_variant,616,2035,455.405
medium_variant,616,2036,459.609
medium_variant,616,2037,463.717
medium_variant,616,2038,467.626
medium_variant,616,2039,471.223
medium_variant,616,2040,474.39
medium_variant,616,2041,477.027
medium_variant,616,2042,479.105
medium_variant,616,2043,480.605
medium_variant,616,2044,481.509
medium_variant,616,2045,481.791
medium_variant,616,2046,481.444
medium_variant,616,2047,480.551
medium_variant,616,2048,479.229
medium_variant,616,2049,477.585
medium_variant,616,2050,475.717
medium_variant,616,2051,473.705
medium_variant,616,2052,471.638
medium_variant,616,2053,469.626
medium_variant,616,2054,467.79
medium_variant,616,2055,466.258
medium_variant,616,2056,465.127
medium_variant,616,2057,464.409
medium_variant,616,2058,464.096
medium_variant,616,2059,464.188
medium_variant,616,2060,464.69
medium_variant,616,2061,465.593
medium_variant,616,2062,466.797
medium_variant,616,2063,468.176
medium_variant,616,2064,469.608
medium_variant,616,2065,470.998
medium_variant,616,2066,472.274
medium_variant,616,2067,473.355
medium_variant,616,2068,474.132
medium_variant,616,2069,474.473
medium_variant,616,2070,474.245
medium_variant,616,2071,473.346
medium_variant,616,2072,471.747
medium_variant,616,2073,469.428
medium_variant,616,2074,466.355
medium_variant,616,2075,462.494
medium_variant,616,2076,457.834
medium_variant,616,2077,452.452
medium_variant,616,2078,446.449
medium_variant,616,2079,439.915
medium_variant,616,2080,432.915
medium_variant,616,2081,425.493
medium_variant,616,2082,417.731
medium_variant,616,2083,409.745
medium_variant,616,2084,401.671
medium_variant,616,2085,393.632
medium_variant,616,2086,385.718
medium_variant,616,2087,377.989
medium_variant,616,2088,370.521
medium_variant,616,2089,363.406
medium_variant,616,2090,356.713
medium_variant,616,2091,350.473
medium_variant,616,2092,344.7
medium_variant,616,2093,339.395
medium_variant,616,2094,334.55
medium_variant,616,2095,330.164
medium_variant,616,2096,326.238
medium_variant,616,2097,322.767
medium_variant,616,2098,319.749
medium_variant,616,2099,317.185
