variant,country,year,totaldeaths
estimates,328,1950,4.838
estimates,328,1951,4.903
estimates,328,1952,5.029
estimates,328,1953,5.147
estimates,328,1954,5.256
estimates,328,1955,5.357
estimates,328,1956,5.45
estimates,328,1957,5.535
estimates,328,1958,5.612
estimates,328,1959,5.682
estimates,328,1960,5.745
estimates,328,1961,5.802
estimates,328,1962,5.855
estimates,328,1963,5.903
estimates,328,1964,5.948
estimates,328,1965,5.992
estimates,328,1966,6.033
estimates,328,1967,6.073
estimates,328,1968,6.111
estimates,328,1969,6.148
estimates,328,1970,6.182
estimates,328,1971,6.215
estimates,328,1972,6.244
estimates,328,1973,6.271
estimates,328,1974,6.295
estimates,328,1975,6.321
estimates,328,1976,6.351
estimates,328,1977,6.386
estimates,328,1978,6.426
estimates,328,1979,6.469
estimates,328,1980,6.51
estimates,328,1981,6.543
estimates,328,1982,6.562
estimates,328,1983,6.565
estimates,328,1984,6.551
estimates,328,1985,6.52
estimates,328,1986,6.475
estimates,328,1987,6.419
estimates,328,1988,6.36
estimates,328,1989,6.3
estimates,328,1990,6.242
estimates,328,1991,6.19
estimates,328,1992,6.144
estimates,328,1993,6.103
estimates,328,1994,6.067
estimates,328,1995,6.036
estimates,328,1996,6.007
estimates,328,1997,5.976
estimates,328,1998,5.943
estimates,328,1999,5.909
estimates,328,2000,5.873
estimates,328,2001,5.837
estimates,328,2002,5.804
estimates,328,2003,5.776
estimates,328,2004,5.757
estimates,328,2005,5.749
estimates,328,2006,5.755
estimates,328,2007,5.775
estimates,328,2008,5.809
estimates,328,2009,5.856
estimates,328,2010,5.913
estimates,328,2011,5.979
estimates,328,2012,6.049
estimates,328,2013,6.122
estimates,328,2014,6.194
estimates,328,2015,6.267
medium_variant,328,2015,6.267
medium_variant,328,2016,6.339
medium_variant,328,2017,6.414
medium_variant,328,2018,6.491
medium_variant,328,2019,6.572
medium_variant,328,2020,6.656
medium_variant,328,2021,6.745
medium_variant,328,2022,6.838
medium_variant,328,2023,6.935
medium_variant,328,2024,7.036
medium_variant,328,2025,7.14
medium_variant,328,2026,7.248
medium_variant,328,2027,7.359
medium_variant,328,2028,7.472
medium_variant,328,2029,7.587
medium_variant,328,2030,7.704
medium_variant,328,2031,7.822
medium_variant,328,2032,7.941
medium_variant,328,2033,8.061
medium_variant,328,2034,8.181
medium_variant,328,2035,8.298
medium_variant,328,2036,8.413
medium_variant,328,2037,8.525
medium_variant,328,2038,8.632
medium_variant,328,2039,8.734
medium_variant,328,2040,8.831
medium_variant,328,2041,8.922
medium_variant,328,2042,9.008
medium_variant,328,2043,9.089
medium_variant,328,2044,9.165
medium_variant,328,2045,9.236
medium_variant,328,2046,9.303
medium_variant,328,2047,9.365
medium_variant,328,2048,9.422
medium_variant,328,2049,9.476
medium_variant,328,2050,9.526
medium_variant,328,2051,9.572
medium_variant,328,2052,9.614
medium_variant,328,2053,9.654
medium_variant,328,2054,9.69
medium_variant,328,2055,9.725
medium_variant,328,2056,9.759
medium_variant,328,2057,9.792
medium_variant,328,2058,9.824
medium_variant,328,2059,9.857
medium_variant,328,2060,9.89
medium_variant,328,2061,9.922
medium_variant,328,2062,9.955
medium_variant,328,2063,9.989
medium_variant,328,2064,10.022
medium_variant,328,2065,10.058
medium_variant,328,2066,10.097
medium_variant,328,2067,10.139
medium_variant,328,2068,10.185
medium_variant,328,2069,10.233
medium_variant,328,2070,10.283
medium_variant,328,2071,10.333
medium_variant,328,2072,10.383
medium_variant,328,2073,10.43
medium_variant,328,2074,10.472
medium_variant,328,2075,10.508
medium_variant,328,2076,10.536
medium_variant,328,2077,10.557
medium_variant,328,2078,10.57
medium_variant,328,2079,10.574
medium_variant,328,2080,10.567
medium_variant,328,2081,10.55
medium_variant,328,2082,10.523
medium_variant,328,2083,10.486
medium_variant,328,2084,10.439
medium_variant,328,2085,10.384
medium_variant,328,2086,10.322
medium_variant,328,2087,10.253
medium_variant,328,2088,10.179
medium_variant,328,2089,10.103
medium_variant,328,2090,10.025
medium_variant,328,2091,9.947
medium_variant,328,2092,9.869
medium_variant,328,2093,9.793
medium_variant,328,2094,9.718
medium_variant,328,2095,9.645
medium_variant,328,2096,9.575
medium_variant,328,2097,9.507
medium_variant,328,2098,9.441
medium_variant,328,2099,9.377
