variant,country,year,totaldeaths
estimates,516,1950,11.945
estimates,516,1951,11.887
estimates,516,1952,11.776
estimates,516,1953,11.674
estimates,516,1954,11.582
estimates,516,1955,11.499
estimates,516,1956,11.426
estimates,516,1957,11.361
estimates,516,1958,11.306
estimates,516,1959,11.26
estimates,516,1960,11.223
estimates,516,1961,11.195
estimates,516,1962,11.176
estimates,516,1963,11.168
estimates,516,1964,11.17
estimates,516,1965,11.189
estimates,516,1966,11.23
estimates,516,1967,11.295
estimates,516,1968,11.381
estimates,516,1969,11.48
estimates,516,1970,11.579
estimates,516,1971,11.663
estimates,516,1972,11.721
estimates,516,1973,11.746
estimates,516,1974,11.739
estimates,516,1975,11.704
estimates,516,1976,11.654
estimates,516,1977,11.603
estimates,516,1978,11.565
estimates,516,1979,11.545
estimates,516,1980,11.544
estimates,516,1981,11.558
estimates,516,1982,11.581
estimates,516,1983,11.609
estimates,516,1984,11.646
estimates,516,1985,11.692
estimates,516,1986,11.744
estimates,516,1987,11.811
estimates,516,1988,11.908
estimates,516,1989,12.05
estimates,516,1990,12.263
estimates,516,1991,12.569
estimates,516,1992,12.984
estimates,516,1993,13.517
estimates,516,1994,14.172
estimates,516,1995,14.971
estimates,516,1996,15.934
estimates,516,1997,17.039
estimates,516,1998,18.242
estimates,516,1999,19.49
estimates,516,2000,20.719
estimates,516,2001,21.862
estimates,516,2002,22.861
estimates,516,2003,23.66
estimates,516,2004,24.214
estimates,516,2005,24.468
estimates,516,2006,24.382
estimates,516,2007,23.991
estimates,516,2008,23.352
estimates,516,2009,22.525
estimates,516,2010,21.592
estimates,516,2011,20.644
estimates,516,2012,19.762
estimates,516,2013,19.016
estimates,516,2014,18.453
estimates,516,2015,18.099
medium_variant,516,2015,18.099
medium_variant,516,2016,17.95
medium_variant,516,2017,17.951
medium_variant,516,2018,18.049
medium_variant,516,2019,18.219
medium_variant,516,2020,18.436
medium_variant,516,2021,18.676
medium_variant,516,2022,18.928
medium_variant,516,2023,19.18
medium_variant,516,2024,19.42
medium_variant,516,2025,19.64
medium_variant,516,2026,19.843
medium_variant,516,2027,20.04
medium_variant,516,2028,20.242
medium_variant,516,2029,20.449
medium_variant,516,2030,20.663
medium_variant,516,2031,20.885
medium_variant,516,2032,21.114
medium_variant,516,2033,21.35
medium_variant,516,2034,21.594
medium_variant,516,2035,21.847
medium_variant,516,2036,22.109
medium_variant,516,2037,22.379
medium_variant,516,2038,22.66
medium_variant,516,2039,22.95
medium_variant,516,2040,23.251
medium_variant,516,2041,23.562
medium_variant,516,2042,23.884
medium_variant,516,2043,24.217
medium_variant,516,2044,24.563
medium_variant,516,2045,24.921
medium_variant,516,2046,25.292
medium_variant,516,2047,25.677
medium_variant,516,2048,26.078
medium_variant,516,2049,26.495
medium_variant,516,2050,26.932
medium_variant,516,2051,27.39
medium_variant,516,2052,27.869
medium_variant,516,2053,28.371
medium_variant,516,2054,28.895
medium_variant,516,2055,29.442
medium_variant,516,2056,30.009
medium_variant,516,2057,30.597
medium_variant,516,2058,31.203
medium_variant,516,2059,31.828
medium_variant,516,2060,32.472
medium_variant,516,2061,33.139
medium_variant,516,2062,33.828
medium_variant,516,2063,34.538
medium_variant,516,2064,35.269
medium_variant,516,2065,36.017
medium_variant,516,2066,36.781
medium_variant,516,2067,37.557
medium_variant,516,2068,38.34
medium_variant,516,2069,39.127
medium_variant,516,2070,39.913
medium_variant,516,2071,40.698
medium_variant,516,2072,41.479
medium_variant,516,2073,42.255
medium_variant,516,2074,43.023
medium_variant,516,2075,43.78
medium_variant,516,2076,44.524
medium_variant,516,2077,45.255
medium_variant,516,2078,45.973
medium_variant,516,2079,46.677
medium_variant,516,2080,47.364
medium_variant,516,2081,48.033
medium_variant,516,2082,48.686
medium_variant,516,2083,49.323
medium_variant,516,2084,49.947
medium_variant,516,2085,50.56
medium_variant,516,2086,51.165
medium_variant,516,2087,51.763
medium_variant,516,2088,52.358
medium_variant,516,2089,52.951
medium_variant,516,2090,53.543
medium_variant,516,2091,54.136
medium_variant,516,2092,54.729
medium_variant,516,2093,55.321
medium_variant,516,2094,55.913
medium_variant,516,2095,56.503
medium_variant,516,2096,57.092
medium_variant,516,2097,57.68
medium_variant,516,2098,58.266
medium_variant,516,2099,58.852
