variant,country,year,totaldeaths
estimates,578,1950,28.194
estimates,578,1951,28.267
estimates,578,1952,28.458
estimates,578,1953,28.738
estimates,578,1954,29.106
estimates,578,1955,29.561
estimates,578,1956,30.1
estimates,578,1957,30.716
estimates,578,1958,31.397
estimates,578,1959,32.122
estimates,578,1960,32.868
estimates,578,1961,33.609
estimates,578,1962,34.318
estimates,578,1963,34.974
estimates,578,1964,35.566
estimates,578,1965,36.1
estimates,578,1966,36.591
estimates,578,1967,37.063
estimates,578,1968,37.533
estimates,578,1969,38.002
estimates,578,1970,38.461
estimates,578,1971,38.893
estimates,578,1972,39.282
estimates,578,1973,39.621
estimates,578,1974,39.913
estimates,578,1975,40.163
estimates,578,1976,40.384
estimates,578,1977,40.594
estimates,578,1978,40.812
estimates,578,1979,41.052
estimates,578,1980,41.336
estimates,578,1981,41.682
estimates,578,1982,42.089
estimates,578,1983,42.546
estimates,578,1984,43.04
estimates,578,1985,43.545
estimates,578,1986,44.033
estimates,578,1987,44.473
estimates,578,1988,44.843
estimates,578,1989,45.127
estimates,578,1990,45.318
estimates,578,1991,45.417
estimates,578,1992,45.443
estimates,578,1993,45.413
estimates,578,1994,45.337
estimates,578,1995,45.222
estimates,578,1996,45.073
estimates,578,1997,44.894
estimates,578,1998,44.69
estimates,578,1999,44.466
estimates,578,2000,44.222
estimates,578,2001,43.957
estimates,578,2002,43.668
estimates,578,2003,43.36
estimates,578,2004,43.043
estimates,578,2005,42.726
estimates,578,2006,42.419
estimates,578,2007,42.132
estimates,578,2008,41.877
estimates,578,2009,41.663
estimates,578,2010,41.5
estimates,578,2011,41.396
estimates,578,2012,41.349
estimates,578,2013,41.353
estimates,578,2014,41.408
estimates,578,2015,41.501
medium_variant,578,2015,41.501
medium_variant,578,2016,41.622
medium_variant,578,2017,41.761
medium_variant,578,2018,41.916
medium_variant,578,2019,42.088
medium_variant,578,2020,42.285
medium_variant,578,2021,42.519
medium_variant,578,2022,42.804
medium_variant,578,2023,43.153
medium_variant,578,2024,43.575
medium_variant,578,2025,44.08
medium_variant,578,2026,44.673
medium_variant,578,2027,45.351
medium_variant,578,2028,46.103
medium_variant,578,2029,46.923
medium_variant,578,2030,47.803
medium_variant,578,2031,48.738
medium_variant,578,2032,49.714
medium_variant,578,2033,50.716
medium_variant,578,2034,51.726
medium_variant,578,2035,52.727
medium_variant,578,2036,53.706
medium_variant,578,2037,54.658
medium_variant,578,2038,55.574
medium_variant,578,2039,56.445
medium_variant,578,2040,57.262
medium_variant,578,2041,58.02
medium_variant,578,2042,58.724
medium_variant,578,2043,59.384
medium_variant,578,2044,60.004
medium_variant,578,2045,60.596
medium_variant,578,2046,61.17
medium_variant,578,2047,61.735
medium_variant,578,2048,62.301
medium_variant,578,2049,62.87
medium_variant,578,2050,63.449
medium_variant,578,2051,64.036
medium_variant,578,2052,64.625
medium_variant,578,2053,65.208
medium_variant,578,2054,65.776
medium_variant,578,2055,66.323
medium_variant,578,2056,66.841
medium_variant,578,2057,67.325
medium_variant,578,2058,67.77
medium_variant,578,2059,68.172
medium_variant,578,2060,68.525
medium_variant,578,2061,68.827
medium_variant,578,2062,69.081
medium_variant,578,2063,69.296
medium_variant,578,2064,69.477
medium_variant,578,2065,69.629
medium_variant,578,2066,69.758
medium_variant,578,2067,69.871
medium_variant,578,2068,69.98
medium_variant,578,2069,70.099
medium_variant,578,2070,70.243
medium_variant,578,2071,70.427
medium_variant,578,2072,70.655
medium_variant,578,2073,70.931
medium_variant,578,2074,71.256
medium_variant,578,2075,71.63
medium_variant,578,2076,72.051
medium_variant,578,2077,72.506
medium_variant,578,2078,72.979
medium_variant,578,2079,73.46
medium_variant,578,2080,73.938
medium_variant,578,2081,74.406
medium_variant,578,2082,74.857
medium_variant,578,2083,75.286
medium_variant,578,2084,75.684
medium_variant,578,2085,76.042
medium_variant,578,2086,76.353
medium_variant,578,2087,76.619
medium_variant,578,2088,76.844
medium_variant,578,2089,77.031
medium_variant,578,2090,77.188
medium_variant,578,2091,77.323
medium_variant,578,2092,77.443
medium_variant,578,2093,77.557
medium_variant,578,2094,77.669
medium_variant,578,2095,77.783
medium_variant,578,2096,77.902
medium_variant,578,2097,78.027
medium_variant,578,2098,78.157
medium_variant,578,2099,78.294
