variant,country,year,totaldeaths
estimates,591,1950,10.935
estimates,591,1951,10.958
estimates,591,1952,11.002
estimates,591,1953,11.042
estimates,591,1954,11.078
estimates,591,1955,11.11
estimates,591,1956,11.138
estimates,591,1957,11.164
estimates,591,1958,11.187
estimates,591,1959,11.21
estimates,591,1960,11.235
estimates,591,1961,11.262
estimates,591,1962,11.294
estimates,591,1963,11.33
estimates,591,1964,11.37
estimates,591,1965,11.408
estimates,591,1966,11.443
estimates,591,1967,11.471
estimates,591,1968,11.487
estimates,591,1969,11.489
estimates,591,1970,11.475
estimates,591,1971,11.442
estimates,591,1972,11.391
estimates,591,1973,11.327
estimates,591,1974,11.257
estimates,591,1975,11.187
estimates,591,1976,11.124
estimates,591,1977,11.077
estimates,591,1978,11.051
estimates,591,1979,11.048
estimates,591,1980,11.073
estimates,591,1981,11.123
estimates,591,1982,11.194
estimates,591,1983,11.282
estimates,591,1984,11.384
estimates,591,1985,11.498
estimates,591,1986,11.624
estimates,591,1987,11.761
estimates,591,1988,11.908
estimates,591,1989,12.065
estimates,591,1990,12.232
estimates,591,1991,12.409
estimates,591,1992,12.596
estimates,591,1993,12.795
estimates,591,1994,13.006
estimates,591,1995,13.227
estimates,591,1996,13.457
estimates,591,1997,13.697
estimates,591,1998,13.946
estimates,591,1999,14.205
estimates,591,2000,14.475
estimates,591,2001,14.76
estimates,591,2002,15.062
estimates,591,2003,15.379
estimates,591,2004,15.712
estimates,591,2005,16.058
estimates,591,2006,16.414
estimates,591,2007,16.778
estimates,591,2008,17.146
estimates,591,2009,17.517
estimates,591,2010,17.89
estimates,591,2011,18.265
estimates,591,2012,18.643
estimates,591,2013,19.027
estimates,591,2014,19.418
estimates,591,2015,19.817
medium_variant,591,2015,19.817
medium_variant,591,2016,20.226
medium_variant,591,2017,20.646
medium_variant,591,2018,21.078
medium_variant,591,2019,21.522
medium_variant,591,2020,21.978
medium_variant,591,2021,22.446
medium_variant,591,2022,22.925
medium_variant,591,2023,23.414
medium_variant,591,2024,23.914
medium_variant,591,2025,24.423
medium_variant,591,2026,24.942
medium_variant,591,2027,25.472
medium_variant,591,2028,26.013
medium_variant,591,2029,26.566
medium_variant,591,2030,27.13
medium_variant,591,2031,27.705
medium_variant,591,2032,28.293
medium_variant,591,2033,28.892
medium_variant,591,2034,29.502
medium_variant,591,2035,30.124
medium_variant,591,2036,30.755
medium_variant,591,2037,31.397
medium_variant,591,2038,32.049
medium_variant,591,2039,32.712
medium_variant,591,2040,33.388
medium_variant,591,2041,34.079
medium_variant,591,2042,34.785
medium_variant,591,2043,35.508
medium_variant,591,2044,36.247
medium_variant,591,2045,37.001
medium_variant,591,2046,37.77
medium_variant,591,2047,38.551
medium_variant,591,2048,39.342
medium_variant,591,2049,40.141
medium_variant,591,2050,40.948
medium_variant,591,2051,41.762
medium_variant,591,2052,42.582
medium_variant,591,2053,43.408
medium_variant,591,2054,44.234
medium_variant,591,2055,45.058
medium_variant,591,2056,45.877
medium_variant,591,2057,46.687
medium_variant,591,2058,47.486
medium_variant,591,2059,48.27
medium_variant,591,2060,49.035
medium_variant,591,2061,49.781
medium_variant,591,2062,50.508
medium_variant,591,2063,51.216
medium_variant,591,2064,51.904
medium_variant,591,2065,52.572
medium_variant,591,2066,53.219
medium_variant,591,2067,53.846
medium_variant,591,2068,54.455
medium_variant,591,2069,55.045
medium_variant,591,2070,55.617
medium_variant,591,2071,56.172
medium_variant,591,2072,56.709
medium_variant,591,2073,57.23
medium_variant,591,2074,57.736
medium_variant,591,2075,58.231
medium_variant,591,2076,58.714
medium_variant,591,2077,59.187
medium_variant,591,2078,59.653
medium_variant,591,2079,60.112
medium_variant,591,2080,60.567
medium_variant,591,2081,61.017
medium_variant,591,2082,61.463
medium_variant,591,2083,61.904
medium_variant,591,2084,62.341
medium_variant,591,2085,62.773
medium_variant,591,2086,63.201
medium_variant,591,2087,63.624
medium_variant,591,2088,64.041
medium_variant,591,2089,64.452
medium_variant,591,2090,64.858
medium_variant,591,2091,65.257
medium_variant,591,2092,65.65
medium_variant,591,2093,66.037
medium_variant,591,2094,66.419
medium_variant,591,2095,66.794
medium_variant,591,2096,67.163
medium_variant,591,2097,67.527
medium_variant,591,2098,67.884
medium_variant,591,2099,68.236
