variant,country,year,totaldeaths
estimates,218,1950,71.275
estimates,218,1951,71.308
estimates,218,1952,71.356
estimates,218,1953,71.371
estimates,218,1954,71.352
estimates,218,1955,71.302
estimates,218,1956,71.226
estimates,218,1957,71.131
estimates,218,1958,71.033
estimates,218,1959,70.957
estimates,218,1960,70.932
estimates,218,1961,70.986
estimates,218,1962,71.143
estimates,218,1963,71.413
estimates,218,1964,71.784
estimates,218,1965,72.235
estimates,218,1966,72.737
estimates,218,1967,73.237
estimates,218,1968,73.686
estimates,218,1969,74.043
estimates,218,1970,74.268
estimates,218,1971,74.329
estimates,218,1972,74.231
estimates,218,1973,73.984
estimates,218,1974,73.597
estimates,218,1975,73.092
estimates,218,1976,72.496
estimates,218,1977,71.847
estimates,218,1978,71.176
estimates,218,1979,70.502
estimates,218,1980,69.826
estimates,218,1981,69.139
estimates,218,1982,68.423
estimates,218,1983,67.679
estimates,218,1984,66.919
estimates,218,1985,66.161
estimates,218,1986,65.422
estimates,218,1987,64.725
estimates,218,1988,64.099
estimates,218,1989,63.567
estimates,218,1990,63.157
estimates,218,1991,62.888
estimates,218,1992,62.762
estimates,218,1993,62.775
estimates,218,1994,62.926
estimates,218,1995,63.202
estimates,218,1996,63.584
estimates,218,1997,64.051
estimates,218,1998,64.588
estimates,218,1999,65.192
estimates,218,2000,65.877
estimates,218,2001,66.668
estimates,218,2002,67.581
estimates,218,2003,68.618
estimates,218,2004,69.763
estimates,218,2005,70.992
estimates,218,2006,72.271
estimates,218,2007,73.565
estimates,218,2008,74.843
estimates,218,2009,76.087
estimates,218,2010,77.278
estimates,218,2011,78.41
estimates,218,2012,79.501
estimates,218,2013,80.574
estimates,218,2014,81.647
estimates,218,2015,82.742
medium_variant,218,2015,82.742
medium_variant,218,2016,83.881
medium_variant,218,2017,85.083
medium_variant,218,2018,86.365
medium_variant,218,2019,87.738
medium_variant,218,2020,89.206
medium_variant,218,2021,90.766
medium_variant,218,2022,92.404
medium_variant,218,2023,94.108
medium_variant,218,2024,95.873
medium_variant,218,2025,97.697
medium_variant,218,2026,99.579
medium_variant,218,2027,101.519
medium_variant,218,2028,103.518
medium_variant,218,2029,105.574
medium_variant,218,2030,107.689
medium_variant,218,2031,109.863
medium_variant,218,2032,112.096
medium_variant,218,2033,114.387
medium_variant,218,2034,116.733
medium_variant,218,2035,119.131
medium_variant,218,2036,121.58
medium_variant,218,2037,124.076
medium_variant,218,2038,126.614
medium_variant,218,2039,129.191
medium_variant,218,2040,131.805
medium_variant,218,2041,134.456
medium_variant,218,2042,137.145
medium_variant,218,2043,139.866
medium_variant,218,2044,142.611
medium_variant,218,2045,145.369
medium_variant,218,2046,148.128
medium_variant,218,2047,150.882
medium_variant,218,2048,153.627
medium_variant,218,2049,156.363
medium_variant,218,2050,159.094
medium_variant,218,2051,161.828
medium_variant,218,2052,164.575
medium_variant,218,2053,167.348
medium_variant,218,2054,170.151
medium_variant,218,2055,172.993
medium_variant,218,2056,175.879
medium_variant,218,2057,178.806
medium_variant,218,2058,181.767
medium_variant,218,2059,184.758
medium_variant,218,2060,187.766
medium_variant,218,2061,190.781
medium_variant,218,2062,193.791
medium_variant,218,2063,196.79
medium_variant,218,2064,199.773
medium_variant,218,2065,202.744
medium_variant,218,2066,205.714
medium_variant,218,2067,208.69
medium_variant,218,2068,211.673
medium_variant,218,2069,214.657
medium_variant,218,2070,217.626
medium_variant,218,2071,220.567
medium_variant,218,2072,223.461
medium_variant,218,2073,226.296
medium_variant,218,2074,229.063
medium_variant,218,2075,231.764
medium_variant,218,2076,234.409
medium_variant,218,2077,237.009
medium_variant,218,2078,239.563
medium_variant,218,2079,242.066
medium_variant,218,2080,244.503
medium_variant,218,2081,246.858
medium_variant,218,2082,249.115
medium_variant,218,2083,251.261
medium_variant,218,2084,253.287
medium_variant,218,2085,255.186
medium_variant,218,2086,256.955
medium_variant,218,2087,258.603
medium_variant,218,2088,260.146
medium_variant,218,2089,261.595
medium_variant,218,2090,262.964
medium_variant,218,2091,264.268
medium_variant,218,2092,265.52
medium_variant,218,2093,266.729
medium_variant,218,2094,267.903
medium_variant,218,2095,269.048
medium_variant,218,2096,270.166
medium_variant,218,2097,271.258
medium_variant,218,2098,272.326
medium_variant,218,2099,273.368
