variant,country,year,totaldeaths
estimates,558,1950,31.151
estimates,558,1951,31.462
estimates,558,1952,32.034
estimates,558,1953,32.504
estimates,558,1954,32.873
estimates,558,1955,33.141
estimates,558,1956,33.31
estimates,558,1957,33.385
estimates,558,1958,33.374
estimates,558,1959,33.289
estimates,558,1960,33.147
estimates,558,1961,32.969
estimates,558,1962,32.775
estimates,558,1963,32.589
estimates,558,1964,32.429
estimates,558,1965,32.305
estimates,558,1966,32.221
estimates,558,1967,32.171
estimates,558,1968,32.153
estimates,558,1969,32.17
estimates,558,1970,32.236
estimates,558,1971,32.36
estimates,558,1972,32.544
estimates,558,1973,32.785
estimates,558,1974,33.072
estimates,558,1975,33.401
estimates,558,1976,33.767
estimates,558,1977,34.151
estimates,558,1978,34.528
estimates,558,1979,34.868
estimates,558,1980,35.142
estimates,558,1981,35.324
estimates,558,1982,35.396
estimates,558,1983,35.344
estimates,558,1984,35.155
estimates,558,1985,34.799
estimates,558,1986,34.253
estimates,558,1987,33.532
estimates,558,1988,32.673
estimates,558,1989,31.721
estimates,558,1990,30.738
estimates,558,1991,29.796
estimates,558,1992,28.952
estimates,558,1993,28.246
estimates,558,1994,27.702
estimates,558,1995,27.317
estimates,558,1996,27.067
estimates,558,1997,26.898
estimates,558,1998,26.765
estimates,558,1999,26.653
estimates,558,2000,26.557
estimates,558,2001,26.482
estimates,558,2002,26.445
estimates,558,2003,26.455
estimates,558,2004,26.511
estimates,558,2005,26.609
estimates,558,2006,26.742
estimates,558,2007,26.901
estimates,558,2008,27.082
estimates,558,2009,27.282
estimates,558,2010,27.502
estimates,558,2011,27.746
estimates,558,2012,28.02
estimates,558,2013,28.326
estimates,558,2014,28.664
estimates,558,2015,29.031
medium_variant,558,2015,29.031
medium_variant,558,2016,29.424
medium_variant,558,2017,29.839
medium_variant,558,2018,30.272
medium_variant,558,2019,30.72
medium_variant,558,2020,31.182
medium_variant,558,2021,31.657
medium_variant,558,2022,32.146
medium_variant,558,2023,32.652
medium_variant,558,2024,33.177
medium_variant,558,2025,33.72
medium_variant,558,2026,34.284
medium_variant,558,2027,34.87
medium_variant,558,2028,35.479
medium_variant,558,2029,36.115
medium_variant,558,2030,36.78
medium_variant,558,2031,37.476
medium_variant,558,2032,38.203
medium_variant,558,2033,38.961
medium_variant,558,2034,39.751
medium_variant,558,2035,40.572
medium_variant,558,2036,41.422
medium_variant,558,2037,42.3
medium_variant,558,2038,43.203
medium_variant,558,2039,44.128
medium_variant,558,2040,45.072
medium_variant,558,2041,46.035
medium_variant,558,2042,47.014
medium_variant,558,2043,48.01
medium_variant,558,2044,49.019
medium_variant,558,2045,50.042
medium_variant,558,2046,51.078
medium_variant,558,2047,52.127
medium_variant,558,2048,53.191
medium_variant,558,2049,54.269
medium_variant,558,2050,55.361
medium_variant,558,2051,56.466
medium_variant,558,2052,57.584
medium_variant,558,2053,58.718
medium_variant,558,2054,59.87
medium_variant,558,2055,61.045
medium_variant,558,2056,62.249
medium_variant,558,2057,63.484
medium_variant,558,2058,64.752
medium_variant,558,2059,66.053
medium_variant,558,2060,67.387
medium_variant,558,2061,68.752
medium_variant,558,2062,70.144
medium_variant,558,2063,71.555
medium_variant,558,2064,72.976
medium_variant,558,2065,74.402
medium_variant,558,2066,75.83
medium_variant,558,2067,77.254
medium_variant,558,2068,78.667
medium_variant,558,2069,80.057
medium_variant,558,2070,81.418
medium_variant,558,2071,82.745
medium_variant,558,2072,84.032
medium_variant,558,2073,85.274
medium_variant,558,2074,86.46
medium_variant,558,2075,87.583
medium_variant,558,2076,88.634
medium_variant,558,2077,89.613
medium_variant,558,2078,90.516
medium_variant,558,2079,91.341
medium_variant,558,2080,92.086
medium_variant,558,2081,92.748
medium_variant,558,2082,93.333
medium_variant,558,2083,93.845
medium_variant,558,2084,94.287
medium_variant,558,2085,94.662
medium_variant,558,2086,94.972
medium_variant,558,2087,95.219
medium_variant,558,2088,95.41
medium_variant,558,2089,95.548
medium_variant,558,2090,95.64
medium_variant,558,2091,95.69
medium_variant,558,2092,95.7
medium_variant,558,2093,95.674
medium_variant,558,2094,95.613
medium_variant,558,2095,95.519
medium_variant,558,2096,95.391
medium_variant,558,2097,95.231
medium_variant,558,2098,95.038
medium_variant,558,2099,94.812
