variant,country,year,totaldeaths
estimates,834,1950,179.665
estimates,834,1951,180.484
estimates,834,1952,182.277
estimates,834,1953,184.378
estimates,834,1954,186.787
estimates,834,1955,189.503
estimates,834,1956,192.521
estimates,834,1957,195.831
estimates,834,1958,199.413
estimates,834,1959,203.237
estimates,834,1960,207.264
estimates,834,1961,211.447
estimates,834,1962,215.727
estimates,834,1963,220.045
estimates,834,1964,224.347
estimates,834,1965,228.588
estimates,834,1966,232.741
estimates,834,1967,236.811
estimates,834,1968,240.803
estimates,834,1969,244.71
estimates,834,1970,248.48
estimates,834,1971,252.058
estimates,834,1972,255.465
estimates,834,1973,258.778
estimates,834,1974,262.102
estimates,834,1975,265.587
estimates,834,1976,269.395
estimates,834,1977,273.664
estimates,834,1978,278.499
estimates,834,1979,283.966
estimates,834,1980,290.034
estimates,834,1981,296.593
estimates,834,1982,303.534
estimates,834,1983,310.825
estimates,834,1984,318.53
estimates,834,1985,326.911
estimates,834,1986,336.305
estimates,834,1987,346.863
estimates,834,1988,358.555
estimates,834,1989,371.19
estimates,834,1990,384.591
estimates,834,1991,398.538
estimates,834,1992,412.535
estimates,834,1993,425.977
estimates,834,1994,438.288
estimates,834,1995,448.755
estimates,834,1996,456.741
estimates,834,1997,462.045
estimates,834,1998,464.63
estimates,834,1999,464.523
estimates,834,2000,461.848
estimates,834,2001,456.884
estimates,834,2002,450.288
estimates,834,2003,442.761
estimates,834,2004,434.85
estimates,834,2005,427.139
estimates,834,2006,420.091
estimates,834,2007,413.823
estimates,834,2008,408.375
estimates,834,2009,403.809
estimates,834,2010,399.865
estimates,834,2011,396.083
estimates,834,2012,392.07
estimates,834,2013,387.677
estimates,834,2014,383.062
estimates,834,2015,378.689
medium_variant,834,2015,378.689
medium_variant,834,2016,375.198
medium_variant,834,2017,373.17
medium_variant,834,2018,372.978
medium_variant,834,2019,374.699
medium_variant,834,2020,378.199
medium_variant,834,2021,383.136
medium_variant,834,2022,388.919
medium_variant,834,2023,395.036
medium_variant,834,2024,401.222
medium_variant,834,2025,407.302
medium_variant,834,2026,413.24
medium_variant,834,2027,419.193
medium_variant,834,2028,425.288
medium_variant,834,2029,431.531
medium_variant,834,2030,437.929
medium_variant,834,2031,444.49
medium_variant,834,2032,451.246
medium_variant,834,2033,458.239
medium_variant,834,2034,465.505
medium_variant,834,2035,473.087
medium_variant,834,2036,481.02
medium_variant,834,2037,489.322
medium_variant,834,2038,498.007
medium_variant,834,2039,507.087
medium_variant,834,2040,516.57
medium_variant,834,2041,526.453
medium_variant,834,2042,536.709
medium_variant,834,2043,547.31
medium_variant,834,2044,558.234
medium_variant,834,2045,569.444
medium_variant,834,2046,580.898
medium_variant,834,2047,592.587
medium_variant,834,2048,604.518
medium_variant,834,2049,616.709
medium_variant,834,2050,629.197
medium_variant,834,2051,642.032
medium_variant,834,2052,655.268
medium_variant,834,2053,668.95
medium_variant,834,2054,683.104
medium_variant,834,2055,697.733
medium_variant,834,2056,712.816
medium_variant,834,2057,728.323
medium_variant,834,2058,744.247
medium_variant,834,2059,760.605
medium_variant,834,2060,777.417
medium_variant,834,2061,794.707
medium_variant,834,2062,812.512
medium_variant,834,2063,830.871
medium_variant,834,2064,849.818
medium_variant,834,2065,869.382
medium_variant,834,2066,889.576
medium_variant,834,2067,910.403
medium_variant,834,2068,931.871
medium_variant,834,2069,953.998
medium_variant,834,2070,976.803
medium_variant,834,2071,1000.303
medium_variant,834,2072,1024.497
medium_variant,834,2073,1049.379
medium_variant,834,2074,1074.939
medium_variant,834,2075,1101.166
medium_variant,834,2076,1128.04
medium_variant,834,2077,1155.541
medium_variant,834,2078,1183.649
medium_variant,834,2079,1212.352
medium_variant,834,2080,1241.654
medium_variant,834,2081,1271.567
medium_variant,834,2082,1302.099
medium_variant,834,2083,1333.247
medium_variant,834,2084,1364.993
medium_variant,834,2085,1397.328
medium_variant,834,2086,1430.243
medium_variant,834,2087,1463.71
medium_variant,834,2088,1497.689
medium_variant,834,2089,1532.137
medium_variant,834,2090,1567.01
medium_variant,834,2091,1602.269
medium_variant,834,2092,1637.884
medium_variant,834,2093,1673.832
medium_variant,834,2094,1710.096
medium_variant,834,2095,1746.666
medium_variant,834,2096,1783.535
medium_variant,834,2097,1820.7
medium_variant,834,2098,1858.161
medium_variant,834,2099,1895.919
