variant,country,year,totaldeaths
estimates,132,1950,4.036
estimates,132,1951,4.047
estimates,132,1952,4.069
estimates,132,1953,4.089
estimates,132,1954,4.107
estimates,132,1955,4.124
estimates,132,1956,4.139
estimates,132,1957,4.151
estimates,132,1958,4.161
estimates,132,1959,4.167
estimates,132,1960,4.167
estimates,132,1961,4.162
estimates,132,1962,4.148
estimates,132,1963,4.126
estimates,132,1964,4.096
estimates,132,1965,4.058
estimates,132,1966,4.015
estimates,132,1967,3.968
estimates,132,1968,3.917
estimates,132,1969,3.862
estimates,132,1970,3.797
estimates,132,1971,3.715
estimates,132,1972,3.613
estimates,132,1973,3.494
estimates,132,1974,3.361
estimates,132,1975,3.226
estimates,132,1976,3.099
estimates,132,1977,2.993
estimates,132,1978,2.914
estimates,132,1979,2.865
estimates,132,1980,2.845
estimates,132,1981,2.848
estimates,132,1982,2.864
estimates,132,1983,2.884
estimates,132,1984,2.902
estimates,132,1985,2.916
estimates,132,1986,2.923
estimates,132,1987,2.926
estimates,132,1988,2.927
estimates,132,1989,2.923
estimates,132,1990,2.916
estimates,132,1991,2.905
estimates,132,1992,2.89
estimates,132,1993,2.872
estimates,132,1994,2.851
estimates,132,1995,2.824
estimates,132,1996,2.788
estimates,132,1997,2.743
estimates,132,1998,2.691
estimates,132,1999,2.636
estimates,132,2000,2.584
estimates,132,2001,2.544
estimates,132,2002,2.523
estimates,132,2003,2.523
estimates,132,2004,2.545
estimates,132,2005,2.586
estimates,132,2006,2.644
estimates,132,2007,2.709
estimates,132,2008,2.774
estimates,132,2009,2.835
estimates,132,2010,2.886
estimates,132,2011,2.926
estimates,132,2012,2.956
estimates,132,2013,2.976
estimates,132,2014,2.987
estimates,132,2015,2.99
medium_variant,132,2015,2.99
medium_variant,132,2016,2.986
medium_variant,132,2017,2.977
medium_variant,132,2018,2.968
medium_variant,132,2019,2.96
medium_variant,132,2020,2.954
medium_variant,132,2021,2.952
medium_variant,132,2022,2.954
medium_variant,132,2023,2.96
medium_variant,132,2024,2.971
medium_variant,132,2025,2.989
medium_variant,132,2026,3.014
medium_variant,132,2027,3.046
medium_variant,132,2028,3.085
medium_variant,132,2029,3.132
medium_variant,132,2030,3.188
medium_variant,132,2031,3.252
medium_variant,132,2032,3.324
medium_variant,132,2033,3.404
medium_variant,132,2034,3.491
medium_variant,132,2035,3.584
medium_variant,132,2036,3.684
medium_variant,132,2037,3.789
medium_variant,132,2038,3.898
medium_variant,132,2039,4.011
medium_variant,132,2040,4.125
medium_variant,132,2041,4.24
medium_variant,132,2042,4.357
medium_variant,132,2043,4.473
medium_variant,132,2044,4.589
medium_variant,132,2045,4.704
medium_variant,132,2046,4.817
medium_variant,132,2047,4.93
medium_variant,132,2048,5.041
medium_variant,132,2049,5.152
medium_variant,132,2050,5.263
medium_variant,132,2051,5.373
medium_variant,132,2052,5.483
medium_variant,132,2053,5.593
medium_variant,132,2054,5.705
medium_variant,132,2055,5.818
medium_variant,132,2056,5.933
medium_variant,132,2057,6.05
medium_variant,132,2058,6.17
medium_variant,132,2059,6.293
medium_variant,132,2060,6.418
medium_variant,132,2061,6.547
medium_variant,132,2062,6.679
medium_variant,132,2063,6.813
medium_variant,132,2064,6.948
medium_variant,132,2065,7.086
medium_variant,132,2066,7.225
medium_variant,132,2067,7.365
medium_variant,132,2068,7.504
medium_variant,132,2069,7.642
medium_variant,132,2070,7.777
medium_variant,132,2071,7.908
medium_variant,132,2072,8.035
medium_variant,132,2073,8.155
medium_variant,132,2074,8.269
medium_variant,132,2075,8.374
medium_variant,132,2076,8.472
medium_variant,132,2077,8.561
medium_variant,132,2078,8.643
medium_variant,132,2079,8.717
medium_variant,132,2080,8.782
medium_variant,132,2081,8.839
medium_variant,132,2082,8.889
medium_variant,132,2083,8.931
medium_variant,132,2084,8.966
medium_variant,132,2085,8.995
medium_variant,132,2086,9.019
medium_variant,132,2087,9.037
medium_variant,132,2088,9.052
medium_variant,132,2089,9.063
medium_variant,132,2090,9.072
medium_variant,132,2091,9.079
medium_variant,132,2092,9.084
medium_variant,132,2093,9.087
medium_variant,132,2094,9.088
medium_variant,132,2095,9.089
medium_variant,132,2096,9.087
medium_variant,132,2097,9.085
medium_variant,132,2098,9.081
medium_variant,132,2099,9.075
