variant,country,year,totaldeaths
estimates,862,1950,73.501
estimates,862,1951,74.007
estimates,862,1952,75.012
estimates,862,1953,76.005
estimates,862,1954,76.987
estimates,862,1955,77.954
estimates,862,1956,78.903
estimates,862,1957,79.825
estimates,862,1958,80.704
estimates,862,1959,81.515
estimates,862,1960,82.228
estimates,862,1961,82.811
estimates,862,1962,83.234
estimates,862,1963,83.478
estimates,862,1964,83.541
estimates,862,1965,83.41
estimates,862,1966,83.077
estimates,862,1967,82.585
estimates,862,1968,81.998
estimates,862,1969,81.383
estimates,862,1970,80.831
estimates,862,1971,80.43
estimates,862,1972,80.238
estimates,862,1973,80.293
estimates,862,1974,80.617
estimates,862,1975,81.195
estimates,862,1976,81.979
estimates,862,1977,82.898
estimates,862,1978,83.899
estimates,862,1979,84.971
estimates,862,1980,86.132
estimates,862,1981,87.422
estimates,862,1982,88.883
estimates,862,1983,90.53
estimates,862,1984,92.352
estimates,862,1985,94.328
estimates,862,1986,96.428
estimates,862,1987,98.599
estimates,862,1988,100.788
estimates,862,1989,102.95
estimates,862,1990,105.03
estimates,862,1991,106.984
estimates,862,1992,108.809
estimates,862,1993,110.52
estimates,862,1994,112.137
estimates,862,1995,113.68
estimates,862,1996,115.182
estimates,862,1997,116.701
estimates,862,1998,118.305
estimates,862,1999,120.055
estimates,862,2000,122.023
estimates,862,2001,124.271
estimates,862,2002,126.811
estimates,862,2003,129.64
estimates,862,2004,132.75
estimates,862,2005,136.12
estimates,862,2006,139.713
estimates,862,2007,143.46
estimates,862,2008,147.294
estimates,862,2009,151.161
estimates,862,2010,155.007
estimates,862,2011,158.786
estimates,862,2012,162.499
estimates,862,2013,166.156
estimates,862,2014,169.766
estimates,862,2015,173.354
medium_variant,862,2015,173.354
medium_variant,862,2016,176.96
medium_variant,862,2017,180.631
medium_variant,862,2018,184.408
medium_variant,862,2019,188.314
medium_variant,862,2020,192.359
medium_variant,862,2021,196.539
medium_variant,862,2022,200.833
medium_variant,862,2023,205.219
medium_variant,862,2024,209.692
medium_variant,862,2025,214.247
medium_variant,862,2026,218.883
medium_variant,862,2027,223.598
medium_variant,862,2028,228.391
medium_variant,862,2029,233.259
medium_variant,862,2030,238.201
medium_variant,862,2031,243.218
medium_variant,862,2032,248.309
medium_variant,862,2033,253.471
medium_variant,862,2034,258.696
medium_variant,862,2035,263.983
medium_variant,862,2036,269.332
medium_variant,862,2037,274.737
medium_variant,862,2038,280.184
medium_variant,862,2039,285.655
medium_variant,862,2040,291.132
medium_variant,862,2041,296.6
medium_variant,862,2042,302.044
medium_variant,862,2043,307.448
medium_variant,862,2044,312.796
medium_variant,862,2045,318.072
medium_variant,862,2046,323.271
medium_variant,862,2047,328.394
medium_variant,862,2048,333.443
medium_variant,862,2049,338.412
medium_variant,862,2050,343.3
medium_variant,862,2051,348.105
medium_variant,862,2052,352.831
medium_variant,862,2053,357.482
medium_variant,862,2054,362.062
medium_variant,862,2055,366.572
medium_variant,862,2056,371.016
medium_variant,862,2057,375.395
medium_variant,862,2058,379.715
medium_variant,862,2059,383.982
medium_variant,862,2060,388.197
medium_variant,862,2061,392.36
medium_variant,862,2062,396.472
medium_variant,862,2063,400.542
medium_variant,862,2064,404.581
medium_variant,862,2065,408.605
medium_variant,862,2066,412.63
medium_variant,862,2067,416.666
medium_variant,862,2068,420.717
medium_variant,862,2069,424.785
medium_variant,862,2070,428.871
medium_variant,862,2071,432.978
medium_variant,862,2072,437.089
medium_variant,862,2073,441.179
medium_variant,862,2074,445.226
medium_variant,862,2075,449.205
medium_variant,862,2076,453.098
medium_variant,862,2077,456.884
medium_variant,862,2078,460.542
medium_variant,862,2079,464.049
medium_variant,862,2080,467.383
medium_variant,862,2081,470.529
medium_variant,862,2082,473.49
medium_variant,862,2083,476.269
medium_variant,862,2084,478.869
medium_variant,862,2085,481.292
medium_variant,862,2086,483.547
medium_variant,862,2087,485.65
medium_variant,862,2088,487.614
medium_variant,862,2089,489.449
medium_variant,862,2090,491.163
medium_variant,862,2091,492.759
medium_variant,862,2092,494.24
medium_variant,862,2093,495.607
medium_variant,862,2094,496.858
medium_variant,862,2095,497.994
medium_variant,862,2096,499.015
medium_variant,862,2097,499.921
medium_variant,862,2098,500.712
medium_variant,862,2099,501.387
