variant,country,year,totaldeaths
estimates,312,1950,3.461
estimates,312,1951,3.413
estimates,312,1952,3.324
estimates,312,1953,3.251
estimates,312,1954,3.194
estimates,312,1955,3.152
estimates,312,1956,3.124
estimates,312,1957,3.109
estimates,312,1958,3.104
estimates,312,1959,3.103
estimates,312,1960,3.101
estimates,312,1961,3.091
estimates,312,1962,3.067
estimates,312,1963,3.027
estimates,312,1964,2.97
estimates,312,1965,2.9
estimates,312,1966,2.824
estimates,312,1967,2.749
estimates,312,1968,2.682
estimates,312,1969,2.626
estimates,312,1970,2.583
estimates,312,1971,2.55
estimates,312,1972,2.525
estimates,312,1973,2.502
estimates,312,1974,2.481
estimates,312,1975,2.462
estimates,312,1976,2.444
estimates,312,1977,2.429
estimates,312,1978,2.416
estimates,312,1979,2.407
estimates,312,1980,2.402
estimates,312,1981,2.401
estimates,312,1982,2.405
estimates,312,1983,2.414
estimates,312,1984,2.426
estimates,312,1985,2.442
estimates,312,1986,2.458
estimates,312,1987,2.475
estimates,312,1988,2.491
estimates,312,1989,2.506
estimates,312,1990,2.52
estimates,312,1991,2.535
estimates,312,1992,2.551
estimates,312,1993,2.57
estimates,312,1994,2.592
estimates,312,1995,2.617
estimates,312,1996,2.646
estimates,312,1997,2.677
estimates,312,1998,2.71
estimates,312,1999,2.745
estimates,312,2000,2.78
estimates,312,2001,2.814
estimates,312,2002,2.847
estimates,312,2003,2.879
estimates,312,2004,2.91
estimates,312,2005,2.945
estimates,312,2006,2.986
estimates,312,2007,3.036
estimates,312,2008,3.095
estimates,312,2009,3.161
estimates,312,2010,3.234
estimates,312,2011,3.307
estimates,312,2012,3.378
estimates,312,2013,3.442
estimates,312,2014,3.5
estimates,312,2015,3.551
medium_variant,312,2015,3.551
medium_variant,312,2016,3.595
medium_variant,312,2017,3.638
medium_variant,312,2018,3.68
medium_variant,312,2019,3.723
medium_variant,312,2020,3.77
medium_variant,312,2021,3.819
medium_variant,312,2022,3.87
medium_variant,312,2023,3.924
medium_variant,312,2024,3.98
medium_variant,312,2025,4.037
medium_variant,312,2026,4.097
medium_variant,312,2027,4.158
medium_variant,312,2028,4.22
medium_variant,312,2029,4.283
medium_variant,312,2030,4.346
medium_variant,312,2031,4.41
medium_variant,312,2032,4.475
medium_variant,312,2033,4.54
medium_variant,312,2034,4.605
medium_variant,312,2035,4.67
medium_variant,312,2036,4.735
medium_variant,312,2037,4.8
medium_variant,312,2038,4.864
medium_variant,312,2039,4.928
medium_variant,312,2040,4.99
medium_variant,312,2041,5.05
medium_variant,312,2042,5.107
medium_variant,312,2043,5.162
medium_variant,312,2044,5.213
medium_variant,312,2045,5.26
medium_variant,312,2046,5.302
medium_variant,312,2047,5.34
medium_variant,312,2048,5.372
medium_variant,312,2049,5.4
medium_variant,312,2050,5.421
medium_variant,312,2051,5.436
medium_variant,312,2052,5.445
medium_variant,312,2053,5.447
medium_variant,312,2054,5.443
medium_variant,312,2055,5.432
medium_variant,312,2056,5.415
medium_variant,312,2057,5.391
medium_variant,312,2058,5.362
medium_variant,312,2059,5.327
medium_variant,312,2060,5.285
medium_variant,312,2061,5.237
medium_variant,312,2062,5.181
medium_variant,312,2063,5.12
medium_variant,312,2064,5.052
medium_variant,312,2065,4.981
medium_variant,312,2066,4.906
medium_variant,312,2067,4.83
medium_variant,312,2068,4.753
medium_variant,312,2069,4.677
medium_variant,312,2070,4.604
medium_variant,312,2071,4.533
medium_variant,312,2072,4.464
medium_variant,312,2073,4.398
medium_variant,312,2074,4.336
medium_variant,312,2075,4.281
medium_variant,312,2076,4.233
medium_variant,312,2077,4.194
medium_variant,312,2078,4.165
medium_variant,312,2079,4.146
medium_variant,312,2080,4.137
medium_variant,312,2081,4.138
medium_variant,312,2082,4.146
medium_variant,312,2083,4.162
medium_variant,312,2084,4.183
medium_variant,312,2085,4.21
medium_variant,312,2086,4.243
medium_variant,312,2087,4.281
medium_variant,312,2088,4.323
medium_variant,312,2089,4.366
medium_variant,312,2090,4.409
medium_variant,312,2091,4.448
medium_variant,312,2092,4.481
medium_variant,312,2093,4.507
medium_variant,312,2094,4.524
medium_variant,312,2095,4.532
medium_variant,312,2096,4.529
medium_variant,312,2097,4.515
medium_variant,312,2098,4.492
medium_variant,312,2099,4.457
