variant,country,year,totaldeaths
estimates,76,1950,883.683
estimates,76,1951,888.958
estimates,76,1952,899.317
estimates,76,1953,909.292
estimates,76,1954,918.883
estimates,76,1955,928.079
estimates,76,1956,936.835
estimates,76,1957,945.099
estimates,76,1958,952.769
estimates,76,1959,959.658
estimates,76,1960,965.564
estimates,76,1961,970.29
estimates,76,1962,973.678
estimates,76,1963,975.68
estimates,76,1964,976.404
estimates,76,1965,975.861
estimates,76,1966,974.089
estimates,76,1967,971.487
estimates,76,1968,968.627
estimates,76,1969,966.116
estimates,76,1970,964.855
estimates,76,1971,965.754
estimates,76,1972,969.211
estimates,76,1973,975.334
estimates,76,1974,984.019
estimates,76,1975,994.934
estimates,76,1976,1007.493
estimates,76,1977,1020.711
estimates,76,1978,1033.631
estimates,76,1979,1045.591
estimates,76,1980,1055.954
estimates,76,1981,1064.302
estimates,76,1982,1070.742
estimates,76,1983,1075.451
estimates,76,1984,1078.497
estimates,76,1985,1080.159
estimates,76,1986,1080.861
estimates,76,1987,1081.045
estimates,76,1988,1081.02
estimates,76,1989,1080.88
estimates,76,1990,1080.353
estimates,76,1991,1078.954
estimates,76,1992,1076.341
estimates,76,1993,1072.466
estimates,76,1994,1067.622
estimates,76,1995,1062.276
estimates,76,1996,1057.022
estimates,76,1997,1052.579
estimates,76,1998,1049.61
estimates,76,1999,1048.58
estimates,76,2000,1049.922
estimates,76,2001,1053.869
estimates,76,2002,1060.167
estimates,76,2003,1068.489
estimates,76,2004,1078.625
estimates,76,2005,1090.118
estimates,76,2006,1102.417
estimates,76,2007,1115.158
estimates,76,2008,1128.177
estimates,76,2009,1141.524
estimates,76,2010,1155.609
estimates,76,2011,1171.064
estimates,76,2012,1188.47
estimates,76,2013,1208.15
estimates,76,2014,1230.08
estimates,76,2015,1253.995
medium_variant,76,2015,1253.995
medium_variant,76,2016,1279.424
medium_variant,76,2017,1305.704
medium_variant,76,2018,1332.281
medium_variant,76,2019,1358.87
medium_variant,76,2020,1385.322
medium_variant,76,2021,1411.672
medium_variant,76,2022,1438.188
medium_variant,76,2023,1465.085
medium_variant,76,2024,1492.403
medium_variant,76,2025,1520.168
medium_variant,76,2026,1548.389
medium_variant,76,2027,1577.046
medium_variant,76,2028,1606.128
medium_variant,76,2029,1635.639
medium_variant,76,2030,1665.603
medium_variant,76,2031,1696.048
medium_variant,76,2032,1726.968
medium_variant,76,2033,1758.337
medium_variant,76,2034,1790.116
medium_variant,76,2035,1822.283
medium_variant,76,2036,1854.826
medium_variant,76,2037,1887.682
medium_variant,76,2038,1920.761
medium_variant,76,2039,1953.959
medium_variant,76,2040,1987.18
medium_variant,76,2041,2020.35
medium_variant,76,2042,2053.404
medium_variant,76,2043,2086.261
medium_variant,76,2044,2118.829
medium_variant,76,2045,2151.006
medium_variant,76,2046,2182.716
medium_variant,76,2047,2213.963
medium_variant,76,2048,2244.775
medium_variant,76,2049,2275.173
medium_variant,76,2050,2305.233
medium_variant,76,2051,2335.058
medium_variant,76,2052,2364.739
medium_variant,76,2053,2394.328
medium_variant,76,2054,2423.825
medium_variant,76,2055,2453.23
medium_variant,76,2056,2482.514
medium_variant,76,2057,2511.571
medium_variant,76,2058,2540.276
medium_variant,76,2059,2568.518
medium_variant,76,2060,2596.216
medium_variant,76,2061,2623.314
medium_variant,76,2062,2649.757
medium_variant,76,2063,2675.46
medium_variant,76,2064,2700.314
medium_variant,76,2065,2724.274
medium_variant,76,2066,2747.343
medium_variant,76,2067,2769.486
medium_variant,76,2068,2790.602
medium_variant,76,2069,2810.527
medium_variant,76,2070,2829.087
medium_variant,76,2071,2846.121
medium_variant,76,2072,2861.502
medium_variant,76,2073,2875.104
medium_variant,76,2074,2886.811
medium_variant,76,2075,2896.553
medium_variant,76,2076,2904.322
medium_variant,76,2077,2910.189
medium_variant,76,2078,2914.204
medium_variant,76,2079,2916.357
medium_variant,76,2080,2916.577
medium_variant,76,2081,2914.774
medium_variant,76,2082,2910.95
medium_variant,76,2083,2905.172
medium_variant,76,2084,2897.556
medium_variant,76,2085,2888.208
medium_variant,76,2086,2877.238
medium_variant,76,2087,2864.827
medium_variant,76,2088,2851.191
medium_variant,76,2089,2836.544
medium_variant,76,2090,2821.07
medium_variant,76,2091,2804.909
medium_variant,76,2092,2788.154
medium_variant,76,2093,2770.87
medium_variant,76,2094,2753.095
medium_variant,76,2095,2734.858
medium_variant,76,2096,2716.178
medium_variant,76,2097,2697.056
medium_variant,76,2098,2677.491
medium_variant,76,2099,2657.484
