variant,country,year,totaldeaths
estimates,792,1950,537.698
estimates,792,1951,541.603
estimates,792,1952,548.728
estimates,792,1953,554.482
estimates,792,1954,558.864
estimates,792,1955,561.877
estimates,792,1956,563.531
estimates,792,1957,563.871
estimates,792,1958,562.964
estimates,792,1959,560.913
estimates,792,1960,557.866
estimates,792,1961,554.011
estimates,792,1962,549.595
estimates,792,1963,544.902
estimates,792,1964,540.223
estimates,792,1965,535.919
estimates,792,1966,532.307
estimates,792,1967,529.446
estimates,792,1968,527.297
estimates,792,1969,525.793
estimates,792,1970,524.731
estimates,792,1971,523.805
estimates,792,1972,522.659
estimates,792,1973,521.004
estimates,792,1974,518.699
estimates,792,1975,515.686
estimates,792,1976,512.019
estimates,792,1977,507.901
estimates,792,1978,503.505
estimates,792,1979,498.898
estimates,792,1980,494.081
estimates,792,1981,489.013
estimates,792,1982,483.688
estimates,792,1983,478.157
estimates,792,1984,472.529
estimates,792,1985,466.987
estimates,792,1986,461.729
estimates,792,1987,456.876
estimates,792,1988,452.491
estimates,792,1989,448.574
estimates,792,1990,445.035
estimates,792,1991,441.709
estimates,792,1992,438.4
estimates,792,1993,434.972
estimates,792,1994,431.386
estimates,792,1995,427.596
estimates,792,1996,423.594
estimates,792,1997,419.524
estimates,792,1998,415.577
estimates,792,1999,411.927
estimates,792,2000,408.799
estimates,792,2001,406.415
estimates,792,2002,404.908
estimates,792,2003,404.368
estimates,792,2004,404.849
estimates,792,2005,406.347
estimates,792,2006,408.785
estimates,792,2007,411.986
estimates,792,2008,415.783
estimates,792,2009,420.084
estimates,792,2010,424.843
estimates,792,2011,430.056
estimates,792,2012,435.733
estimates,792,2013,441.844
estimates,792,2014,448.314
estimates,792,2015,455.074
medium_variant,792,2015,455.074
medium_variant,792,2016,462.063
medium_variant,792,2017,469.224
medium_variant,792,2018,476.489
medium_variant,792,2019,483.782
medium_variant,792,2020,491.004
medium_variant,792,2021,498.068
medium_variant,792,2022,504.977
medium_variant,792,2023,511.773
medium_variant,792,2024,518.508
medium_variant,792,2025,525.256
medium_variant,792,2026,532.112
medium_variant,792,2027,539.199
medium_variant,792,2028,546.643
medium_variant,792,2029,554.54
medium_variant,792,2030,562.981
medium_variant,792,2031,572.024
medium_variant,792,2032,581.646
medium_variant,792,2033,591.815
medium_variant,792,2034,602.515
medium_variant,792,2035,613.733
medium_variant,792,2036,625.442
medium_variant,792,2037,637.575
medium_variant,792,2038,650.054
medium_variant,792,2039,662.805
medium_variant,792,2040,675.77
medium_variant,792,2041,688.907
medium_variant,792,2042,702.187
medium_variant,792,2043,715.567
medium_variant,792,2044,728.992
medium_variant,792,2045,742.4
medium_variant,792,2046,755.744
medium_variant,792,2047,769.022
medium_variant,792,2048,782.242
medium_variant,792,2049,795.41
medium_variant,792,2050,808.566
medium_variant,792,2051,821.771
medium_variant,792,2052,835.072
medium_variant,792,2053,848.493
medium_variant,792,2054,862.022
medium_variant,792,2055,875.654
medium_variant,792,2056,889.372
medium_variant,792,2057,903.105
medium_variant,792,2058,916.763
medium_variant,792,2059,930.263
medium_variant,792,2060,943.532
medium_variant,792,2061,956.517
medium_variant,792,2062,969.171
medium_variant,792,2063,981.432
medium_variant,792,2064,993.226
medium_variant,792,2065,1004.495
medium_variant,792,2066,1015.209
medium_variant,792,2067,1025.361
medium_variant,792,2068,1034.937
medium_variant,792,2069,1043.899
medium_variant,792,2070,1052.203
medium_variant,792,2071,1059.813
medium_variant,792,2072,1066.731
medium_variant,792,2073,1072.971
medium_variant,792,2074,1078.548
medium_variant,792,2075,1083.463
medium_variant,792,2076,1087.716
medium_variant,792,2077,1091.355
medium_variant,792,2078,1094.452
medium_variant,792,2079,1097.086
medium_variant,792,2080,1099.352
medium_variant,792,2081,1101.337
medium_variant,792,2082,1103.099
medium_variant,792,2083,1104.683
medium_variant,792,2084,1106.125
medium_variant,792,2085,1107.432
medium_variant,792,2086,1108.579
medium_variant,792,2087,1109.507
medium_variant,792,2088,1110.165
medium_variant,792,2089,1110.537
medium_variant,792,2090,1110.617
medium_variant,792,2091,1110.406
medium_variant,792,2092,1109.91
medium_variant,792,2093,1109.138
medium_variant,792,2094,1108.098
medium_variant,792,2095,1106.793
medium_variant,792,2096,1105.226
medium_variant,792,2097,1103.399
medium_variant,792,2098,1101.313
medium_variant,792,2099,1098.968
