variant,country,year,totaldeaths
estimates,710,1950,261.577
estimates,710,1951,260.278
estimates,710,1952,257.973
estimates,710,1953,256.256
estimates,710,1954,255.127
estimates,710,1955,254.582
estimates,710,1956,254.608
estimates,710,1957,255.182
estimates,710,1958,256.259
estimates,710,1959,257.767
estimates,710,1960,259.617
estimates,710,1961,261.711
estimates,710,1962,263.939
estimates,710,1963,266.208
estimates,710,1964,268.455
estimates,710,1965,270.625
estimates,710,1966,272.693
estimates,710,1967,274.728
estimates,710,1968,276.817
estimates,710,1969,279.027
estimates,710,1970,281.502
estimates,710,1971,284.401
estimates,710,1972,287.792
estimates,710,1973,291.672
estimates,710,1974,295.978
estimates,710,1975,300.661
estimates,710,1976,305.65
estimates,710,1977,310.73
estimates,710,1978,315.63
estimates,710,1979,320.09
estimates,710,1980,323.657
estimates,710,1981,325.871
estimates,710,1982,326.621
estimates,710,1983,326.001
estimates,710,1984,324.237
estimates,710,1985,321.521
estimates,710,1986,318.106
estimates,710,1987,314.635
estimates,710,1988,311.909
estimates,710,1989,310.697
estimates,710,1990,311.768
estimates,710,1991,315.736
estimates,710,1992,322.928
estimates,710,1993,333.658
estimates,710,1994,348.292
estimates,710,1995,367.623
estimates,710,1996,392.402
estimates,710,1997,422.26
estimates,710,1998,456.249
estimates,710,1999,493.179
estimates,710,2000,531.904
estimates,710,2001,571.276
estimates,710,2002,609.629
estimates,710,2003,645
estimates,710,2004,675.475
estimates,710,2005,698.42
estimates,710,2006,711.469
estimates,710,2007,714.383
estimates,710,2008,707.836
estimates,710,2009,692.867
estimates,710,2010,671.338
estimates,710,2011,645.737
estimates,710,2012,619.177
estimates,710,2013,594.492
estimates,710,2014,573.589
estimates,710,2015,557.956
medium_variant,710,2015,557.956
medium_variant,710,2016,548.173
medium_variant,710,2017,543.15
medium_variant,710,2018,541.776
medium_variant,710,2019,543.638
medium_variant,710,2020,548.115
medium_variant,710,2021,554.47
medium_variant,710,2022,561.879
medium_variant,710,2023,569.592
medium_variant,710,2024,577.079
medium_variant,710,2025,584.014
medium_variant,710,2026,590.365
medium_variant,710,2027,596.472
medium_variant,710,2028,602.588
medium_variant,710,2029,608.7
medium_variant,710,2030,614.794
medium_variant,710,2031,620.858
medium_variant,710,2032,626.894
medium_variant,710,2033,632.906
medium_variant,710,2034,638.895
medium_variant,710,2035,644.873
medium_variant,710,2036,650.853
medium_variant,710,2037,656.847
medium_variant,710,2038,662.858
medium_variant,710,2039,668.884
medium_variant,710,2040,674.927
medium_variant,710,2041,680.987
medium_variant,710,2042,687.046
medium_variant,710,2043,693.075
medium_variant,710,2044,699.045
medium_variant,710,2045,704.911
medium_variant,710,2046,710.625
medium_variant,710,2047,716.165
medium_variant,710,2048,721.522
medium_variant,710,2049,726.697
medium_variant,710,2050,731.698
medium_variant,710,2051,736.547
medium_variant,710,2052,741.29
medium_variant,710,2053,745.976
medium_variant,710,2054,750.645
medium_variant,710,2055,755.326
medium_variant,710,2056,760.038
medium_variant,710,2057,764.789
medium_variant,710,2058,769.591
medium_variant,710,2059,774.467
medium_variant,710,2060,779.442
medium_variant,710,2061,784.536
medium_variant,710,2062,789.749
medium_variant,710,2063,795.071
medium_variant,710,2064,800.495
medium_variant,710,2065,806.02
medium_variant,710,2066,811.642
medium_variant,710,2067,817.336
medium_variant,710,2068,823.063
medium_variant,710,2069,828.786
medium_variant,710,2070,834.466
medium_variant,710,2071,840.072
medium_variant,710,2072,845.578
medium_variant,710,2073,850.953
medium_variant,710,2074,856.167
medium_variant,710,2075,861.193
medium_variant,710,2076,866.016
medium_variant,710,2077,870.644
medium_variant,710,2078,875.083
medium_variant,710,2079,879.331
medium_variant,710,2080,883.387
medium_variant,710,2081,887.252
medium_variant,710,2082,890.936
medium_variant,710,2083,894.456
medium_variant,710,2084,897.827
medium_variant,710,2085,901.06
medium_variant,710,2086,904.166
medium_variant,710,2087,907.156
medium_variant,710,2088,910.04
medium_variant,710,2089,912.834
medium_variant,710,2090,915.548
medium_variant,710,2091,918.189
medium_variant,710,2092,920.761
medium_variant,710,2093,923.266
medium_variant,710,2094,925.705
medium_variant,710,2095,928.08
medium_variant,710,2096,930.39
medium_variant,710,2097,932.635
medium_variant,710,2098,934.816
medium_variant,710,2099,936.931
