variant,country,year,totaldeaths
estimates,8,1950,21.808
estimates,8,1951,21.782
estimates,8,1952,21.692
estimates,8,1953,21.524
estimates,8,1954,21.278
estimates,8,1955,20.956
estimates,8,1956,20.563
estimates,8,1957,20.108
estimates,8,1958,19.605
estimates,8,1959,19.082
estimates,8,1960,18.569
estimates,8,1961,18.098
estimates,8,1962,17.703
estimates,8,1963,17.406
estimates,8,1964,17.214
estimates,8,1965,17.122
estimates,8,1966,17.111
estimates,8,1967,17.145
estimates,8,1968,17.19
estimates,8,1969,17.227
estimates,8,1970,17.236
estimates,8,1971,17.202
estimates,8,1972,17.131
estimates,8,1973,17.034
estimates,8,1974,16.92
estimates,8,1975,16.807
estimates,8,1976,16.72
estimates,8,1977,16.68
estimates,8,1978,16.699
estimates,8,1979,16.777
estimates,8,1980,16.904
estimates,8,1981,17.058
estimates,8,1982,17.216
estimates,8,1983,17.364
estimates,8,1984,17.501
estimates,8,1985,17.647
estimates,8,1986,17.832
estimates,8,1987,18.077
estimates,8,1988,18.385
estimates,8,1989,18.741
estimates,8,1990,19.108
estimates,8,1991,19.44
estimates,8,1992,19.695
estimates,8,1993,19.844
estimates,8,1994,19.877
estimates,8,1995,19.786
estimates,8,1996,19.578
estimates,8,1997,19.294
estimates,8,1998,18.979
estimates,8,1999,18.671
estimates,8,2000,18.424
estimates,8,2001,18.293
estimates,8,2002,18.298
estimates,8,2003,18.439
estimates,8,2004,18.705
estimates,8,2005,19.049
estimates,8,2006,19.403
estimates,8,2007,19.706
estimates,8,2008,19.919
estimates,8,2009,20.038
estimates,8,2010,20.092
estimates,8,2011,20.132
estimates,8,2012,20.224
estimates,8,2013,20.413
estimates,8,2014,20.712
estimates,8,2015,21.114
medium_variant,8,2015,21.114
medium_variant,8,2016,21.597
medium_variant,8,2017,22.114
medium_variant,8,2018,22.627
medium_variant,8,2019,23.12
medium_variant,8,2020,23.583
medium_variant,8,2021,24.015
medium_variant,8,2022,24.428
medium_variant,8,2023,24.833
medium_variant,8,2024,25.23
medium_variant,8,2025,25.62
medium_variant,8,2026,26.001
medium_variant,8,2027,26.376
medium_variant,8,2028,26.744
medium_variant,8,2029,27.108
medium_variant,8,2030,27.47
medium_variant,8,2031,27.832
medium_variant,8,2032,28.196
medium_variant,8,2033,28.563
medium_variant,8,2034,28.934
medium_variant,8,2035,29.309
medium_variant,8,2036,29.692
medium_variant,8,2037,30.079
medium_variant,8,2038,30.468
medium_variant,8,2039,30.856
medium_variant,8,2040,31.238
medium_variant,8,2041,31.614
medium_variant,8,2042,31.978
medium_variant,8,2043,32.326
medium_variant,8,2044,32.651
medium_variant,8,2045,32.948
medium_variant,8,2046,33.21
medium_variant,8,2047,33.437
medium_variant,8,2048,33.626
medium_variant,8,2049,33.778
medium_variant,8,2050,33.889
medium_variant,8,2051,33.962
medium_variant,8,2052,33.999
medium_variant,8,2053,34.007
medium_variant,8,2054,33.991
medium_variant,8,2055,33.952
medium_variant,8,2056,33.895
medium_variant,8,2057,33.821
medium_variant,8,2058,33.736
medium_variant,8,2059,33.646
medium_variant,8,2060,33.556
medium_variant,8,2061,33.471
medium_variant,8,2062,33.392
medium_variant,8,2063,33.323
medium_variant,8,2064,33.266
medium_variant,8,2065,33.224
medium_variant,8,2066,33.2
medium_variant,8,2067,33.192
medium_variant,8,2068,33.196
medium_variant,8,2069,33.209
medium_variant,8,2070,33.229
medium_variant,8,2071,33.253
medium_variant,8,2072,33.275
medium_variant,8,2073,33.291
medium_variant,8,2074,33.296
medium_variant,8,2075,33.289
medium_variant,8,2076,33.267
medium_variant,8,2077,33.23
medium_variant,8,2078,33.178
medium_variant,8,2079,33.106
medium_variant,8,2080,33.012
medium_variant,8,2081,32.894
medium_variant,8,2082,32.748
medium_variant,8,2083,32.575
medium_variant,8,2084,32.371
medium_variant,8,2085,32.134
medium_variant,8,2086,31.864
medium_variant,8,2087,31.56
medium_variant,8,2088,31.225
medium_variant,8,2089,30.858
medium_variant,8,2090,30.462
medium_variant,8,2091,30.039
medium_variant,8,2092,29.589
medium_variant,8,2093,29.114
medium_variant,8,2094,28.616
medium_variant,8,2095,28.096
medium_variant,8,2096,27.553
medium_variant,8,2097,26.987
medium_variant,8,2098,26.4
medium_variant,8,2099,25.791
