variant,country,year,totaldeaths
estimates,31,1950,43.075
estimates,31,1951,43.327
estimates,31,1952,43.87
estimates,31,1953,44.492
estimates,31,1954,45.194
estimates,31,1955,45.972
estimates,31,1956,46.816
estimates,31,1957,47.711
estimates,31,1958,48.629
estimates,31,1959,49.521
estimates,31,1960,50.332
estimates,31,1961,51.002
estimates,31,1962,51.475
estimates,31,1963,51.718
estimates,31,1964,51.727
estimates,31,1965,51.514
estimates,31,1966,51.115
estimates,31,1967,50.606
estimates,31,1968,50.064
estimates,31,1969,49.546
estimates,31,1970,49.099
estimates,31,1971,48.756
estimates,31,1972,48.523
estimates,31,1973,48.407
estimates,31,1974,48.426
estimates,31,1975,48.597
estimates,31,1976,48.927
estimates,31,1977,49.397
estimates,31,1978,49.988
estimates,31,1979,50.688
estimates,31,1980,51.478
estimates,31,1981,52.339
estimates,31,1982,53.257
estimates,31,1983,54.219
estimates,31,1984,55.219
estimates,31,1985,56.297
estimates,31,1986,57.515
estimates,31,1987,58.884
estimates,31,1988,60.364
estimates,31,1989,61.877
estimates,31,1990,63.266
estimates,31,1991,64.346
estimates,31,1992,65
estimates,31,1993,65.174
estimates,31,1994,64.884
estimates,31,1995,64.223
estimates,31,1996,63.351
estimates,31,1997,62.463
estimates,31,1998,61.709
estimates,31,1999,61.154
estimates,31,2000,60.791
estimates,31,2001,60.549
estimates,31,2002,60.317
estimates,31,2003,60.025
estimates,31,2004,59.684
estimates,31,2005,59.335
estimates,31,2006,59.048
estimates,31,2007,58.904
estimates,31,2008,58.966
estimates,31,2009,59.259
estimates,31,2010,59.795
estimates,31,2011,60.562
estimates,31,2012,61.509
estimates,31,2013,62.586
estimates,31,2014,63.762
estimates,31,2015,65.006
medium_variant,31,2015,65.006
medium_variant,31,2016,66.29
medium_variant,31,2017,67.605
medium_variant,31,2018,68.947
medium_variant,31,2019,70.307
medium_variant,31,2020,71.687
medium_variant,31,2021,73.096
medium_variant,31,2022,74.554
medium_variant,31,2023,76.082
medium_variant,31,2024,77.691
medium_variant,31,2025,79.393
medium_variant,31,2026,81.199
medium_variant,31,2027,83.109
medium_variant,31,2028,85.117
medium_variant,31,2029,87.221
medium_variant,31,2030,89.42
medium_variant,31,2031,91.715
medium_variant,31,2032,94.092
medium_variant,31,2033,96.531
medium_variant,31,2034,99.011
medium_variant,31,2035,101.512
medium_variant,31,2036,104.023
medium_variant,31,2037,106.525
medium_variant,31,2038,108.995
medium_variant,31,2039,111.408
medium_variant,31,2040,113.74
medium_variant,31,2041,115.973
medium_variant,31,2042,118.1
medium_variant,31,2043,120.114
medium_variant,31,2044,122.004
medium_variant,31,2045,123.759
medium_variant,31,2046,125.375
medium_variant,31,2047,126.858
medium_variant,31,2048,128.22
medium_variant,31,2049,129.465
medium_variant,31,2050,130.595
medium_variant,31,2051,131.609
medium_variant,31,2052,132.518
medium_variant,31,2053,133.336
medium_variant,31,2054,134.082
medium_variant,31,2055,134.778
medium_variant,31,2056,135.443
medium_variant,31,2057,136.092
medium_variant,31,2058,136.737
medium_variant,31,2059,137.389
medium_variant,31,2060,138.059
medium_variant,31,2061,138.752
medium_variant,31,2062,139.457
medium_variant,31,2063,140.157
medium_variant,31,2064,140.837
medium_variant,31,2065,141.482
medium_variant,31,2066,142.077
medium_variant,31,2067,142.605
medium_variant,31,2068,143.048
medium_variant,31,2069,143.392
medium_variant,31,2070,143.622
medium_variant,31,2071,143.732
medium_variant,31,2072,143.726
medium_variant,31,2073,143.604
medium_variant,31,2074,143.364
medium_variant,31,2075,142.998
medium_variant,31,2076,142.499
medium_variant,31,2077,141.87
medium_variant,31,2078,141.122
medium_variant,31,2079,140.27
medium_variant,31,2080,139.322
medium_variant,31,2081,138.283
medium_variant,31,2082,137.173
medium_variant,31,2083,136.019
medium_variant,31,2084,134.85
medium_variant,31,2085,133.696
medium_variant,31,2086,132.579
medium_variant,31,2087,131.516
medium_variant,31,2088,130.525
medium_variant,31,2089,129.63
medium_variant,31,2090,128.845
medium_variant,31,2091,128.178
medium_variant,31,2092,127.63
medium_variant,31,2093,127.201
medium_variant,31,2094,126.888
medium_variant,31,2095,126.691
medium_variant,31,2096,126.609
medium_variant,31,2097,126.641
medium_variant,31,2098,126.786
medium_variant,31,2099,127.045
