variant,country,year,totaldeaths
estimates,28,1950,0.533
estimates,28,1951,0.531
estimates,28,1952,0.529
estimates,28,1953,0.526
estimates,28,1954,0.524
estimates,28,1955,0.522
estimates,28,1956,0.52
estimates,28,1957,0.518
estimates,28,1958,0.516
estimates,28,1959,0.514
estimates,28,1960,0.512
estimates,28,1961,0.51
estimates,28,1962,0.508
estimates,28,1963,0.506
estimates,28,1964,0.504
estimates,28,1965,0.501
estimates,28,1966,0.497
estimates,28,1967,0.494
estimates,28,1968,0.49
estimates,28,1969,0.485
estimates,28,1970,0.481
estimates,28,1971,0.476
estimates,28,1972,0.471
estimates,28,1973,0.467
estimates,28,1974,0.462
estimates,28,1975,0.458
estimates,28,1976,0.455
estimates,28,1977,0.453
estimates,28,1978,0.452
estimates,28,1979,0.452
estimates,28,1980,0.452
estimates,28,1981,0.453
estimates,28,1982,0.453
estimates,28,1983,0.452
estimates,28,1984,0.451
estimates,28,1985,0.451
estimates,28,1986,0.45
estimates,28,1987,0.451
estimates,28,1988,0.453
estimates,28,1989,0.456
estimates,28,1990,0.462
estimates,28,1991,0.469
estimates,28,1992,0.477
estimates,28,1993,0.486
estimates,28,1994,0.496
estimates,28,1995,0.505
estimates,28,1996,0.513
estimates,28,1997,0.52
estimates,28,1998,0.525
estimates,28,1999,0.529
estimates,28,2000,0.532
estimates,28,2001,0.535
estimates,28,2002,0.537
estimates,28,2003,0.54
estimates,28,2004,0.543
estimates,28,2005,0.547
estimates,28,2006,0.551
estimates,28,2007,0.554
estimates,28,2008,0.557
estimates,28,2009,0.56
estimates,28,2010,0.562
estimates,28,2011,0.565
estimates,28,2012,0.567
estimates,28,2013,0.57
estimates,28,2014,0.574
estimates,28,2015,0.579
medium_variant,28,2015,0.579
medium_variant,28,2016,0.584
medium_variant,28,2017,0.591
medium_variant,28,2018,0.598
medium_variant,28,2019,0.605
medium_variant,28,2020,0.614
medium_variant,28,2021,0.623
medium_variant,28,2022,0.633
medium_variant,28,2023,0.643
medium_variant,28,2024,0.655
medium_variant,28,2025,0.667
medium_variant,28,2026,0.68
medium_variant,28,2027,0.693
medium_variant,28,2028,0.708
medium_variant,28,2029,0.724
medium_variant,28,2030,0.74
medium_variant,28,2031,0.757
medium_variant,28,2032,0.776
medium_variant,28,2033,0.796
medium_variant,28,2034,0.817
medium_variant,28,2035,0.839
medium_variant,28,2036,0.862
medium_variant,28,2037,0.886
medium_variant,28,2038,0.91
medium_variant,28,2039,0.936
medium_variant,28,2040,0.961
medium_variant,28,2041,0.988
medium_variant,28,2042,1.014
medium_variant,28,2043,1.041
medium_variant,28,2044,1.067
medium_variant,28,2045,1.093
medium_variant,28,2046,1.118
medium_variant,28,2047,1.142
medium_variant,28,2048,1.166
medium_variant,28,2049,1.187
medium_variant,28,2050,1.208
medium_variant,28,2051,1.226
medium_variant,28,2052,1.243
medium_variant,28,2053,1.258
medium_variant,28,2054,1.271
medium_variant,28,2055,1.281
medium_variant,28,2056,1.29
medium_variant,28,2057,1.297
medium_variant,28,2058,1.301
medium_variant,28,2059,1.304
medium_variant,28,2060,1.306
medium_variant,28,2061,1.306
medium_variant,28,2062,1.305
medium_variant,28,2063,1.303
medium_variant,28,2064,1.301
medium_variant,28,2065,1.298
medium_variant,28,2066,1.297
medium_variant,28,2067,1.296
medium_variant,28,2068,1.296
medium_variant,28,2069,1.296
medium_variant,28,2070,1.299
medium_variant,28,2071,1.303
medium_variant,28,2072,1.308
medium_variant,28,2073,1.315
medium_variant,28,2074,1.323
medium_variant,28,2075,1.332
medium_variant,28,2076,1.341
medium_variant,28,2077,1.352
medium_variant,28,2078,1.363
medium_variant,28,2079,1.373
medium_variant,28,2080,1.384
medium_variant,28,2081,1.394
medium_variant,28,2082,1.403
medium_variant,28,2083,1.412
medium_variant,28,2084,1.419
medium_variant,28,2085,1.426
medium_variant,28,2086,1.432
medium_variant,28,2087,1.437
medium_variant,28,2088,1.441
medium_variant,28,2089,1.444
medium_variant,28,2090,1.446
medium_variant,28,2091,1.448
medium_variant,28,2092,1.449
medium_variant,28,2093,1.449
medium_variant,28,2094,1.448
medium_variant,28,2095,1.447
medium_variant,28,2096,1.445
medium_variant,28,2097,1.442
medium_variant,28,2098,1.439
medium_variant,28,2099,1.434
