variant,country,year,totaldeaths
estimates,705,1950,17.475
estimates,705,1951,17.212
estimates,705,1952,16.722
estimates,705,1953,16.3
estimates,705,1954,15.947
estimates,705,1955,15.664
estimates,705,1956,15.45
estimates,705,1957,15.305
estimates,705,1958,15.23
estimates,705,1959,15.224
estimates,705,1960,15.285
estimates,705,1961,15.411
estimates,705,1962,15.594
estimates,705,1963,15.824
estimates,705,1964,16.084
estimates,705,1965,16.353
estimates,705,1966,16.611
estimates,705,1967,16.845
estimates,705,1968,17.047
estimates,705,1969,17.213
estimates,705,1970,17.34
estimates,705,1971,17.436
estimates,705,1972,17.516
estimates,705,1973,17.6
estimates,705,1974,17.698
estimates,705,1975,17.836
estimates,705,1976,18.036
estimates,705,1977,18.302
estimates,705,1978,18.623
estimates,705,1979,18.982
estimates,705,1980,19.339
estimates,705,1981,19.646
estimates,705,1982,19.866
estimates,705,1983,19.978
estimates,705,1984,19.982
estimates,705,1985,19.898
estimates,705,1986,19.762
estimates,705,1987,19.623
estimates,705,1988,19.516
estimates,705,1989,19.454
estimates,705,1990,19.436
estimates,705,1991,19.445
estimates,705,1992,19.453
estimates,705,1993,19.439
estimates,705,1994,19.4
estimates,705,1995,19.337
estimates,705,1996,19.261
estimates,705,1997,19.186
estimates,705,1998,19.12
estimates,705,1999,19.067
estimates,705,2000,19.024
estimates,705,2001,18.983
estimates,705,2002,18.936
estimates,705,2003,18.88
estimates,705,2004,18.818
estimates,705,2005,18.753
estimates,705,2006,18.692
estimates,705,2007,18.643
estimates,705,2008,18.618
estimates,705,2009,18.624
estimates,705,2010,18.675
estimates,705,2011,18.781
estimates,705,2012,18.942
estimates,705,2013,19.155
estimates,705,2014,19.41
estimates,705,2015,19.697
medium_variant,705,2015,19.697
medium_variant,705,2016,19.998
medium_variant,705,2017,20.296
medium_variant,705,2018,20.579
medium_variant,705,2019,20.835
medium_variant,705,2020,21.061
medium_variant,705,2021,21.254
medium_variant,705,2022,21.424
medium_variant,705,2023,21.581
medium_variant,705,2024,21.729
medium_variant,705,2025,21.874
medium_variant,705,2026,22.019
medium_variant,705,2027,22.169
medium_variant,705,2028,22.327
medium_variant,705,2029,22.499
medium_variant,705,2030,22.688
medium_variant,705,2031,22.896
medium_variant,705,2032,23.123
medium_variant,705,2033,23.366
medium_variant,705,2034,23.624
medium_variant,705,2035,23.896
medium_variant,705,2036,24.18
medium_variant,705,2037,24.472
medium_variant,705,2038,24.768
medium_variant,705,2039,25.061
medium_variant,705,2040,25.346
medium_variant,705,2041,25.618
medium_variant,705,2042,25.875
medium_variant,705,2043,26.111
medium_variant,705,2044,26.323
medium_variant,705,2045,26.507
medium_variant,705,2046,26.661
medium_variant,705,2047,26.785
medium_variant,705,2048,26.882
medium_variant,705,2049,26.951
medium_variant,705,2050,26.993
medium_variant,705,2051,27.007
medium_variant,705,2052,26.997
medium_variant,705,2053,26.966
medium_variant,705,2054,26.917
medium_variant,705,2055,26.855
medium_variant,705,2056,26.781
medium_variant,705,2057,26.7
medium_variant,705,2058,26.613
medium_variant,705,2059,26.523
medium_variant,705,2060,26.432
medium_variant,705,2061,26.341
medium_variant,705,2062,26.25
medium_variant,705,2063,26.155
medium_variant,705,2064,26.056
medium_variant,705,2065,25.951
medium_variant,705,2066,25.839
medium_variant,705,2067,25.718
medium_variant,705,2068,25.584
medium_variant,705,2069,25.435
medium_variant,705,2070,25.268
medium_variant,705,2071,25.08
medium_variant,705,2072,24.871
medium_variant,705,2073,24.639
medium_variant,705,2074,24.384
medium_variant,705,2075,24.104
medium_variant,705,2076,23.797
medium_variant,705,2077,23.464
medium_variant,705,2078,23.11
medium_variant,705,2079,22.738
medium_variant,705,2080,22.353
medium_variant,705,2081,21.958
medium_variant,705,2082,21.557
medium_variant,705,2083,21.159
medium_variant,705,2084,20.77
medium_variant,705,2085,20.397
medium_variant,705,2086,20.045
medium_variant,705,2087,19.717
medium_variant,705,2088,19.415
medium_variant,705,2089,19.145
medium_variant,705,2090,18.911
medium_variant,705,2091,18.713
medium_variant,705,2092,18.552
medium_variant,705,2093,18.429
medium_variant,705,2094,18.343
medium_variant,705,2095,18.293
medium_variant,705,2096,18.281
medium_variant,705,2097,18.306
medium_variant,705,2098,18.368
medium_variant,705,2099,18.466
