variant,country,year,totaldeaths
estimates,690,1950,0.584
estimates,690,1951,0.584
estimates,690,1952,0.584
estimates,690,1953,0.582
estimates,690,1954,0.577
estimates,690,1955,0.57
estimates,690,1956,0.561
estimates,690,1957,0.549
estimates,690,1958,0.537
estimates,690,1959,0.524
estimates,690,1960,0.511
estimates,690,1961,0.5
estimates,690,1962,0.491
estimates,690,1963,0.485
estimates,690,1964,0.482
estimates,690,1965,0.481
estimates,690,1966,0.482
estimates,690,1967,0.482
estimates,690,1968,0.481
estimates,690,1969,0.479
estimates,690,1970,0.475
estimates,690,1971,0.471
estimates,690,1972,0.466
estimates,690,1973,0.463
estimates,690,1974,0.461
estimates,690,1975,0.46
estimates,690,1976,0.461
estimates,690,1977,0.463
estimates,690,1978,0.466
estimates,690,1979,0.47
estimates,690,1980,0.474
estimates,690,1981,0.478
estimates,690,1982,0.481
estimates,690,1983,0.484
estimates,690,1984,0.485
estimates,690,1985,0.487
estimates,690,1986,0.489
estimates,690,1987,0.492
estimates,690,1988,0.497
estimates,690,1989,0.504
estimates,690,1990,0.512
estimates,690,1991,0.522
estimates,690,1992,0.532
estimates,690,1993,0.542
estimates,690,1994,0.552
estimates,690,1995,0.561
estimates,690,1996,0.569
estimates,690,1997,0.577
estimates,690,1998,0.584
estimates,690,1999,0.591
estimates,690,2000,0.597
estimates,690,2001,0.605
estimates,690,2002,0.612
estimates,690,2003,0.621
estimates,690,2004,0.631
estimates,690,2005,0.641
estimates,690,2006,0.653
estimates,690,2007,0.665
estimates,690,2008,0.678
estimates,690,2009,0.691
estimates,690,2010,0.703
estimates,690,2011,0.716
estimates,690,2012,0.728
estimates,690,2013,0.741
estimates,690,2014,0.752
estimates,690,2015,0.763
medium_variant,690,2015,0.763
medium_variant,690,2016,0.774
medium_variant,690,2017,0.783
medium_variant,690,2018,0.793
medium_variant,690,2019,0.801
medium_variant,690,2020,0.81
medium_variant,690,2021,0.818
medium_variant,690,2022,0.827
medium_variant,690,2023,0.836
medium_variant,690,2024,0.846
medium_variant,690,2025,0.856
medium_variant,690,2026,0.867
medium_variant,690,2027,0.879
medium_variant,690,2028,0.891
medium_variant,690,2029,0.903
medium_variant,690,2030,0.916
medium_variant,690,2031,0.929
medium_variant,690,2032,0.943
medium_variant,690,2033,0.957
medium_variant,690,2034,0.971
medium_variant,690,2035,0.986
medium_variant,690,2036,1.001
medium_variant,690,2037,1.016
medium_variant,690,2038,1.031
medium_variant,690,2039,1.047
medium_variant,690,2040,1.062
medium_variant,690,2041,1.077
medium_variant,690,2042,1.091
medium_variant,690,2043,1.106
medium_variant,690,2044,1.12
medium_variant,690,2045,1.133
medium_variant,690,2046,1.146
medium_variant,690,2047,1.158
medium_variant,690,2048,1.169
medium_variant,690,2049,1.179
medium_variant,690,2050,1.187
medium_variant,690,2051,1.194
medium_variant,690,2052,1.201
medium_variant,690,2053,1.206
medium_variant,690,2054,1.209
medium_variant,690,2055,1.212
medium_variant,690,2056,1.213
medium_variant,690,2057,1.214
medium_variant,690,2058,1.213
medium_variant,690,2059,1.211
medium_variant,690,2060,1.208
medium_variant,690,2061,1.204
medium_variant,690,2062,1.2
medium_variant,690,2063,1.194
medium_variant,690,2064,1.188
medium_variant,690,2065,1.182
medium_variant,690,2066,1.175
medium_variant,690,2067,1.167
medium_variant,690,2068,1.159
medium_variant,690,2069,1.15
medium_variant,690,2070,1.141
medium_variant,690,2071,1.132
medium_variant,690,2072,1.122
medium_variant,690,2073,1.112
medium_variant,690,2074,1.102
medium_variant,690,2075,1.091
medium_variant,690,2076,1.08
medium_variant,690,2077,1.07
medium_variant,690,2078,1.059
medium_variant,690,2079,1.049
medium_variant,690,2080,1.038
medium_variant,690,2081,1.029
medium_variant,690,2082,1.019
medium_variant,690,2083,1.011
medium_variant,690,2084,1.003
medium_variant,690,2085,0.996
medium_variant,690,2086,0.99
medium_variant,690,2087,0.986
medium_variant,690,2088,0.982
medium_variant,690,2089,0.98
medium_variant,690,2090,0.979
medium_variant,690,2091,0.979
medium_variant,690,2092,0.98
medium_variant,690,2093,0.983
medium_variant,690,2094,0.986
medium_variant,690,2095,0.989
medium_variant,690,2096,0.994
medium_variant,690,2097,1
medium_variant,690,2098,1.006
medium_variant,690,2099,1.013
