variant,country,year,totaldeaths
estimates,356,1950,10643.043
estimates,356,1951,10609.276
estimates,356,1952,10543.144
estimates,356,1953,10479.812
estimates,356,1954,10419.282
estimates,356,1955,10361.511
estimates,356,1956,10306.351
estimates,356,1957,10253.583
estimates,356,1958,10202.8
estimates,356,1959,10153.29
estimates,356,1960,10104.232
estimates,356,1961,10054.776
estimates,356,1962,10004.1
estimates,356,1963,9951.69
estimates,356,1964,9897.492
estimates,356,1965,9841.792
estimates,356,1966,9785.236
estimates,356,1967,9728.923
estimates,356,1968,9673.841
estimates,356,1969,9620.564
estimates,356,1970,9568.63
estimates,356,1971,9517.042
estimates,356,1972,9465.632
estimates,356,1973,9415.229
estimates,356,1974,9367.557
estimates,356,1975,9325.642
estimates,356,1976,9292.916
estimates,356,1977,9271.643
estimates,356,1978,9263.036
estimates,356,1979,9267.199
estimates,356,1980,9284.684
estimates,356,1981,9315.423
estimates,356,1982,9355.946
estimates,356,1983,9401.504
estimates,356,1984,9447.473
estimates,356,1985,9487.227
estimates,356,1986,9514.134
estimates,356,1987,9524.937
estimates,356,1988,9518.258
estimates,356,1989,9494.158
estimates,356,1990,9454.353
estimates,356,1991,9402.481
estimates,356,1992,9345.203
estimates,356,1993,9288.934
estimates,356,1994,9237.931
estimates,356,1995,9196.453
estimates,356,1996,9167.409
estimates,356,1997,9150.203
estimates,356,1998,9143.641
estimates,356,1999,9147.108
estimates,356,2000,9158.954
estimates,356,2001,9176.68
estimates,356,2002,9197.039
estimates,356,2003,9217.212
estimates,356,2004,9235.547
estimates,356,2005,9249.37
estimates,356,2006,9256.45
estimates,356,2007,9258.207
estimates,356,2008,9257.643
estimates,356,2009,9258.175
estimates,356,2010,9265.351
estimates,356,2011,9285.416
estimates,356,2012,9323.041
estimates,356,2013,9381.333
estimates,356,2014,9461.525
estimates,356,2015,9562.969
medium_variant,356,2015,9562.969
medium_variant,356,2016,9682.936
medium_variant,356,2017,9816.111
medium_variant,356,2018,9957.832
medium_variant,356,2019,10105.744
medium_variant,356,2020,10258.513
medium_variant,356,2021,10416.032
medium_variant,356,2022,10579.359
medium_variant,356,2023,10748.966
medium_variant,356,2024,10924.117
medium_variant,356,2025,11103.942
medium_variant,356,2026,11287.63
medium_variant,356,2027,11474.647
medium_variant,356,2028,11664.56
medium_variant,356,2029,11857.02
medium_variant,356,2030,12052.314
medium_variant,356,2031,12251.146
medium_variant,356,2032,12454.021
medium_variant,356,2033,12660.925
medium_variant,356,2034,12871.236
medium_variant,356,2035,13083.843
medium_variant,356,2036,13297.406
medium_variant,356,2037,13510.747
medium_variant,356,2038,13723.006
medium_variant,356,2039,13933.788
medium_variant,356,2040,14143.234
medium_variant,356,2041,14351.986
medium_variant,356,2042,14561.082
medium_variant,356,2043,14771.274
medium_variant,356,2044,14982.711
medium_variant,356,2045,15195.368
medium_variant,356,2046,15408.997
medium_variant,356,2047,15623.037
medium_variant,356,2048,15836.967
medium_variant,356,2049,16050.498
medium_variant,356,2050,16263.599
medium_variant,356,2051,16476.408
medium_variant,356,2052,16688.952
medium_variant,356,2053,16901.024
medium_variant,356,2054,17112.178
medium_variant,356,2055,17321.915
medium_variant,356,2056,17529.746
medium_variant,356,2057,17735.181
medium_variant,356,2058,17937.724
medium_variant,356,2059,18136.932
medium_variant,356,2060,18332.95
medium_variant,356,2061,18526.266
medium_variant,356,2062,18716.995
medium_variant,356,2063,18904.704
medium_variant,356,2064,19088.432
medium_variant,356,2065,19266.897
medium_variant,356,2066,19438.727
medium_variant,356,2067,19602.696
medium_variant,356,2068,19757.744
medium_variant,356,2069,19903.112
medium_variant,356,2070,20038.464
medium_variant,356,2071,20163.983
medium_variant,356,2072,20280.46
medium_variant,356,2073,20388.496
medium_variant,356,2074,20488.174
medium_variant,356,2075,20579.57
medium_variant,356,2076,20662.702
medium_variant,356,2077,20737.405
medium_variant,356,2078,20803.475
medium_variant,356,2079,20860.74
medium_variant,356,2080,20908.659
medium_variant,356,2081,20946.595
medium_variant,356,2082,20974.434
medium_variant,356,2083,20992.442
medium_variant,356,2084,21001.172
medium_variant,356,2085,21001.597
medium_variant,356,2086,20994.886
medium_variant,356,2087,20982.081
medium_variant,356,2088,20963.955
medium_variant,356,2089,20940.88
medium_variant,356,2090,20912.771
medium_variant,356,2091,20879.182
medium_variant,356,2092,20839.554
medium_variant,356,2093,20793.296
medium_variant,356,2094,20739.861
medium_variant,356,2095,20678.946
medium_variant,356,2096,20610.4
medium_variant,356,2097,20534.095
medium_variant,356,2098,20449.992
medium_variant,356,2099,20358.09
