variant,country,year,totaldeaths
estimates,400,1950,10.971
estimates,400,1951,11.212
estimates,400,1952,11.68
estimates,400,1953,12.123
estimates,400,1954,12.541
estimates,400,1955,12.935
estimates,400,1956,13.305
estimates,400,1957,13.653
estimates,400,1958,13.981
estimates,400,1959,14.296
estimates,400,1960,14.602
estimates,400,1961,14.905
estimates,400,1962,15.211
estimates,400,1963,15.52
estimates,400,1964,15.83
estimates,400,1965,16.14
estimates,400,1966,16.447
estimates,400,1967,16.739
estimates,400,1968,17.004
estimates,400,1969,17.231
estimates,400,1970,17.395
estimates,400,1971,17.473
estimates,400,1972,17.459
estimates,400,1973,17.361
estimates,400,1974,17.194
estimates,400,1975,16.989
estimates,400,1976,16.784
estimates,400,1977,16.614
estimates,400,1978,16.507
estimates,400,1979,16.475
estimates,400,1980,16.519
estimates,400,1981,16.624
estimates,400,1982,16.763
estimates,400,1983,16.912
estimates,400,1984,17.068
estimates,400,1985,17.23
estimates,400,1986,17.407
estimates,400,1987,17.609
estimates,400,1988,17.842
estimates,400,1989,18.106
estimates,400,1990,18.398
estimates,400,1991,18.714
estimates,400,1992,19.047
estimates,400,1993,19.384
estimates,400,1994,19.719
estimates,400,1995,20.032
estimates,400,1996,20.303
estimates,400,1997,20.532
estimates,400,1998,20.726
estimates,400,1999,20.901
estimates,400,2000,21.079
estimates,400,2001,21.289
estimates,400,2002,21.562
estimates,400,2003,21.926
estimates,400,2004,22.404
estimates,400,2005,23.021
estimates,400,2006,23.794
estimates,400,2007,24.712
estimates,400,2008,25.755
estimates,400,2009,26.901
estimates,400,2010,28.13
estimates,400,2011,29.415
estimates,400,2012,30.726
estimates,400,2013,32.026
estimates,400,2014,33.286
estimates,400,2015,34.473
medium_variant,400,2015,34.473
medium_variant,400,2016,35.565
medium_variant,400,2017,36.563
medium_variant,400,2018,37.475
medium_variant,400,2019,38.305
medium_variant,400,2020,39.058
medium_variant,400,2021,39.747
medium_variant,400,2022,40.396
medium_variant,400,2023,41.034
medium_variant,400,2024,41.686
medium_variant,400,2025,42.375
medium_variant,400,2026,43.114
medium_variant,400,2027,43.913
medium_variant,400,2028,44.779
medium_variant,400,2029,45.728
medium_variant,400,2030,46.769
medium_variant,400,2031,47.906
medium_variant,400,2032,49.135
medium_variant,400,2033,50.453
medium_variant,400,2034,51.861
medium_variant,400,2035,53.361
medium_variant,400,2036,54.956
medium_variant,400,2037,56.643
medium_variant,400,2038,58.416
medium_variant,400,2039,60.268
medium_variant,400,2040,62.193
medium_variant,400,2041,64.188
medium_variant,400,2042,66.243
medium_variant,400,2043,68.351
medium_variant,400,2044,70.5
medium_variant,400,2045,72.686
medium_variant,400,2046,74.905
medium_variant,400,2047,77.154
medium_variant,400,2048,79.427
medium_variant,400,2049,81.714
medium_variant,400,2050,84.006
medium_variant,400,2051,86.294
medium_variant,400,2052,88.574
medium_variant,400,2053,90.839
medium_variant,400,2054,93.081
medium_variant,400,2055,95.296
medium_variant,400,2056,97.483
medium_variant,400,2057,99.642
medium_variant,400,2058,101.772
medium_variant,400,2059,103.87
medium_variant,400,2060,105.928
medium_variant,400,2061,107.938
medium_variant,400,2062,109.898
medium_variant,400,2063,111.81
medium_variant,400,2064,113.677
medium_variant,400,2065,115.507
medium_variant,400,2066,117.308
medium_variant,400,2067,119.092
medium_variant,400,2068,120.867
medium_variant,400,2069,122.639
medium_variant,400,2070,124.411
medium_variant,400,2071,126.181
medium_variant,400,2072,127.944
medium_variant,400,2073,129.697
medium_variant,400,2074,131.441
medium_variant,400,2075,133.171
medium_variant,400,2076,134.886
medium_variant,400,2077,136.588
medium_variant,400,2078,138.281
medium_variant,400,2079,139.972
medium_variant,400,2080,141.671
medium_variant,400,2081,143.39
medium_variant,400,2082,145.136
medium_variant,400,2083,146.915
medium_variant,400,2084,148.729
medium_variant,400,2085,150.576
medium_variant,400,2086,152.455
medium_variant,400,2087,154.354
medium_variant,400,2088,156.265
medium_variant,400,2089,158.182
medium_variant,400,2090,160.103
medium_variant,400,2091,162.024
medium_variant,400,2092,163.944
medium_variant,400,2093,165.863
medium_variant,400,2094,167.781
medium_variant,400,2095,169.697
medium_variant,400,2096,171.612
medium_variant,400,2097,173.526
medium_variant,400,2098,175.438
medium_variant,400,2099,177.349
