variant,country,year,totaldeaths
estimates,258,1950,1.097
estimates,258,1951,1.069
estimates,258,1952,1.019
estimates,258,1953,0.975
estimates,258,1954,0.94
estimates,258,1955,0.912
estimates,258,1956,0.891
estimates,258,1957,0.878
estimates,258,1958,0.871
estimates,258,1959,0.87
estimates,258,1960,0.873
estimates,258,1961,0.88
estimates,258,1962,0.888
estimates,258,1963,0.898
estimates,258,1964,0.907
estimates,258,1965,0.915
estimates,258,1966,0.923
estimates,258,1967,0.931
estimates,258,1968,0.939
estimates,258,1969,0.949
estimates,258,1970,0.959
estimates,258,1971,0.971
estimates,258,1972,0.984
estimates,258,1973,0.998
estimates,258,1974,1.011
estimates,258,1975,1.023
estimates,258,1976,1.031
estimates,258,1977,1.035
estimates,258,1978,1.035
estimates,258,1979,1.031
estimates,258,1980,1.024
estimates,258,1981,1.017
estimates,258,1982,1.012
estimates,258,1983,1.01
estimates,258,1984,1.012
estimates,258,1985,1.018
estimates,258,1986,1.028
estimates,258,1987,1.041
estimates,258,1988,1.056
estimates,258,1989,1.07
estimates,258,1990,1.083
estimates,258,1991,1.093
estimates,258,1992,1.1
estimates,258,1993,1.104
estimates,258,1994,1.105
estimates,258,1995,1.104
estimates,258,1996,1.105
estimates,258,1997,1.108
estimates,258,1998,1.114
estimates,258,1999,1.125
estimates,258,2000,1.139
estimates,258,2001,1.154
estimates,258,2002,1.17
estimates,258,2003,1.184
estimates,258,2004,1.198
estimates,258,2005,1.211
estimates,258,2006,1.226
estimates,258,2007,1.245
estimates,258,2008,1.268
estimates,258,2009,1.295
estimates,258,2010,1.326
estimates,258,2011,1.359
estimates,258,2012,1.394
estimates,258,2013,1.428
estimates,258,2014,1.461
estimates,258,2015,1.494
medium_variant,258,2015,1.494
medium_variant,258,2016,1.528
medium_variant,258,2017,1.562
medium_variant,258,2018,1.598
medium_variant,258,2019,1.636
medium_variant,258,2020,1.676
medium_variant,258,2021,1.717
medium_variant,258,2022,1.76
medium_variant,258,2023,1.802
medium_variant,258,2024,1.845
medium_variant,258,2025,1.889
medium_variant,258,2026,1.932
medium_variant,258,2027,1.977
medium_variant,258,2028,2.022
medium_variant,258,2029,2.068
medium_variant,258,2030,2.115
medium_variant,258,2031,2.163
medium_variant,258,2032,2.211
medium_variant,258,2033,2.26
medium_variant,258,2034,2.31
medium_variant,258,2035,2.36
medium_variant,258,2036,2.41
medium_variant,258,2037,2.461
medium_variant,258,2038,2.513
medium_variant,258,2039,2.564
medium_variant,258,2040,2.616
medium_variant,258,2041,2.668
medium_variant,258,2042,2.719
medium_variant,258,2043,2.77
medium_variant,258,2044,2.819
medium_variant,258,2045,2.868
medium_variant,258,2046,2.916
medium_variant,258,2047,2.962
medium_variant,258,2048,3.008
medium_variant,258,2049,3.052
medium_variant,258,2050,3.094
medium_variant,258,2051,3.134
medium_variant,258,2052,3.173
medium_variant,258,2053,3.209
medium_variant,258,2054,3.244
medium_variant,258,2055,3.276
medium_variant,258,2056,3.305
medium_variant,258,2057,3.333
medium_variant,258,2058,3.359
medium_variant,258,2059,3.383
medium_variant,258,2060,3.405
medium_variant,258,2061,3.427
medium_variant,258,2062,3.447
medium_variant,258,2063,3.466
medium_variant,258,2064,3.485
medium_variant,258,2065,3.503
medium_variant,258,2066,3.52
medium_variant,258,2067,3.537
medium_variant,258,2068,3.553
medium_variant,258,2069,3.568
medium_variant,258,2070,3.584
medium_variant,258,2071,3.599
medium_variant,258,2072,3.614
medium_variant,258,2073,3.628
medium_variant,258,2074,3.643
medium_variant,258,2075,3.657
medium_variant,258,2076,3.672
medium_variant,258,2077,3.685
medium_variant,258,2078,3.699
medium_variant,258,2079,3.712
medium_variant,258,2080,3.723
medium_variant,258,2081,3.734
medium_variant,258,2082,3.743
medium_variant,258,2083,3.751
medium_variant,258,2084,3.757
medium_variant,258,2085,3.762
medium_variant,258,2086,3.765
medium_variant,258,2087,3.766
medium_variant,258,2088,3.766
medium_variant,258,2089,3.764
medium_variant,258,2090,3.761
medium_variant,258,2091,3.757
medium_variant,258,2092,3.752
medium_variant,258,2093,3.745
medium_variant,258,2094,3.738
medium_variant,258,2095,3.729
medium_variant,258,2096,3.719
medium_variant,258,2097,3.708
medium_variant,258,2098,3.696
medium_variant,258,2099,3.682
