variant,country,year,totaldeaths
estimates,780,1950,8.058
estimates,780,1951,8.055
estimates,780,1952,8.042
estimates,780,1953,8.017
estimates,780,1954,7.981
estimates,780,1955,7.932
estimates,780,1956,7.872
estimates,780,1957,7.801
estimates,780,1958,7.718
estimates,780,1959,7.626
estimates,780,1960,7.525
estimates,780,1961,7.417
estimates,780,1962,7.307
estimates,780,1963,7.2
estimates,780,1964,7.102
estimates,780,1965,7.022
estimates,780,1966,6.97
estimates,780,1967,6.949
estimates,780,1968,6.961
estimates,780,1969,7.004
estimates,780,1970,7.075
estimates,780,1971,7.166
estimates,780,1972,7.266
estimates,780,1973,7.369
estimates,780,1974,7.472
estimates,780,1975,7.577
estimates,780,1976,7.687
estimates,780,1977,7.809
estimates,780,1978,7.944
estimates,780,1979,8.091
estimates,780,1980,8.244
estimates,780,1981,8.396
estimates,780,1982,8.542
estimates,780,1983,8.675
estimates,780,1984,8.793
estimates,780,1985,8.893
estimates,780,1986,8.977
estimates,780,1987,9.048
estimates,780,1988,9.111
estimates,780,1989,9.171
estimates,780,1990,9.23
estimates,780,1991,9.291
estimates,780,1992,9.356
estimates,780,1993,9.428
estimates,780,1994,9.51
estimates,780,1995,9.604
estimates,780,1996,9.712
estimates,780,1997,9.832
estimates,780,1998,9.964
estimates,780,1999,10.108
estimates,780,2000,10.264
estimates,780,2001,10.432
estimates,780,2002,10.61
estimates,780,2003,10.795
estimates,780,2004,10.985
estimates,780,2005,11.175
estimates,780,2006,11.36
estimates,780,2007,11.537
estimates,780,2008,11.705
estimates,780,2009,11.866
estimates,780,2010,12.022
estimates,780,2011,12.177
estimates,780,2012,12.339
estimates,780,2013,12.51
estimates,780,2014,12.693
estimates,780,2015,12.89
medium_variant,780,2015,12.89
medium_variant,780,2016,13.1
medium_variant,780,2017,13.32
medium_variant,780,2018,13.546
medium_variant,780,2019,13.776
medium_variant,780,2020,14.009
medium_variant,780,2021,14.24
medium_variant,780,2022,14.47
medium_variant,780,2023,14.696
medium_variant,780,2024,14.918
medium_variant,780,2025,15.136
medium_variant,780,2026,15.35
medium_variant,780,2027,15.561
medium_variant,780,2028,15.77
medium_variant,780,2029,15.977
medium_variant,780,2030,16.183
medium_variant,780,2031,16.385
medium_variant,780,2032,16.584
medium_variant,780,2033,16.778
medium_variant,780,2034,16.965
medium_variant,780,2035,17.144
medium_variant,780,2036,17.313
medium_variant,780,2037,17.472
medium_variant,780,2038,17.619
medium_variant,780,2039,17.755
medium_variant,780,2040,17.88
medium_variant,780,2041,17.993
medium_variant,780,2042,18.097
medium_variant,780,2043,18.193
medium_variant,780,2044,18.28
medium_variant,780,2045,18.36
medium_variant,780,2046,18.432
medium_variant,780,2047,18.497
medium_variant,780,2048,18.554
medium_variant,780,2049,18.604
medium_variant,780,2050,18.648
medium_variant,780,2051,18.687
medium_variant,780,2052,18.721
medium_variant,780,2053,18.751
medium_variant,780,2054,18.776
medium_variant,780,2055,18.797
medium_variant,780,2056,18.814
medium_variant,780,2057,18.827
medium_variant,780,2058,18.834
medium_variant,780,2059,18.834
medium_variant,780,2060,18.827
medium_variant,780,2061,18.812
medium_variant,780,2062,18.787
medium_variant,780,2063,18.753
medium_variant,780,2064,18.708
medium_variant,780,2065,18.652
medium_variant,780,2066,18.585
medium_variant,780,2067,18.508
medium_variant,780,2068,18.42
medium_variant,780,2069,18.322
medium_variant,780,2070,18.211
medium_variant,780,2071,18.088
medium_variant,780,2072,17.951
medium_variant,780,2073,17.802
medium_variant,780,2074,17.641
medium_variant,780,2075,17.47
medium_variant,780,2076,17.292
medium_variant,780,2077,17.107
medium_variant,780,2078,16.92
medium_variant,780,2079,16.733
medium_variant,780,2080,16.55
medium_variant,780,2081,16.37
medium_variant,780,2082,16.196
medium_variant,780,2083,16.028
medium_variant,780,2084,15.868
medium_variant,780,2085,15.718
medium_variant,780,2086,15.58
medium_variant,780,2087,15.452
medium_variant,780,2088,15.335
medium_variant,780,2089,15.228
medium_variant,780,2090,15.128
medium_variant,780,2091,15.036
medium_variant,780,2092,14.949
medium_variant,780,2093,14.867
medium_variant,780,2094,14.787
medium_variant,780,2095,14.709
medium_variant,780,2096,14.633
medium_variant,780,2097,14.559
medium_variant,780,2098,14.486
medium_variant,780,2099,14.415
