variant,country,year,populationnaturalchange
estimates,368,1950,170.476
estimates,368,1951,165.861
estimates,368,1952,157.827
estimates,368,1953,152.188
estimates,368,1954,148.941
estimates,368,1955,148.102
estimates,368,1956,149.701
estimates,368,1957,153.727
estimates,368,1958,160.183
estimates,368,1959,169.113
estimates,368,1960,180.503
estimates,368,1961,194.25
estimates,368,1962,210.105
estimates,368,1963,227.604
estimates,368,1964,246.082
estimates,368,1965,264.623
estimates,368,1966,282.294
estimates,368,1967,298.506
estimates,368,1968,312.881
estimates,368,1969,325.235
estimates,368,1970,335.782
estimates,368,1971,345.081
estimates,368,1972,353.912
estimates,368,1973,362.831
estimates,368,1974,371.965
estimates,368,1975,380.975
estimates,368,1976,389.24
estimates,368,1977,396.296
estimates,368,1978,402.055
estimates,368,1979,406.866
estimates,368,1980,411.531
estimates,368,1981,417.089
estimates,368,1982,424.421
estimates,368,1983,434.091
estimates,368,1984,446.23
estimates,368,1985,460.537
estimates,368,1986,476.333
estimates,368,1987,492.681
estimates,368,1988,508.874
estimates,368,1989,524.686
estimates,368,1990,540.271
estimates,368,1991,556.087
estimates,368,1992,572.645
estimates,368,1993,590.193
estimates,368,1994,608.586
estimates,368,1995,627.295
estimates,368,1996,645.597
estimates,368,1997,662.926
estimates,368,1998,679
estimates,368,1999,693.889
estimates,368,2000,707.917
estimates,368,2001,721.629
estimates,368,2002,735.813
estimates,368,2003,751.16
estimates,368,2004,768.076
estimates,368,2005,787.062
estimates,368,2006,808.486
estimates,368,2007,832.073
estimates,368,2008,857.335
estimates,368,2009,883.789
estimates,368,2010,910.684
estimates,368,2011,937.177
estimates,368,2012,962.556
estimates,368,2013,986.288
estimates,368,2014,1008.083
estimates,368,2015,1027.863
medium_variant,368,2015,1027.863
medium_variant,368,2016,1045.842
medium_variant,368,2017,1062.649
medium_variant,368,2018,1078.855
medium_variant,368,2019,1094.749
medium_variant,368,2020,1110.57
medium_variant,368,2021,1126.457
medium_variant,368,2022,1142.395
medium_variant,368,2023,1158.386
medium_variant,368,2024,1174.504
medium_variant,368,2025,1190.804
medium_variant,368,2026,1207.294
medium_variant,368,2027,1223.9
medium_variant,368,2028,1240.54
medium_variant,368,2029,1257.173
medium_variant,368,2030,1273.769
medium_variant,368,2031,1290.316
medium_variant,368,2032,1306.768
medium_variant,368,2033,1323.06
medium_variant,368,2034,1339.111
medium_variant,368,2035,1354.856
medium_variant,368,2036,1370.256
medium_variant,368,2037,1385.26
medium_variant,368,2038,1399.797
medium_variant,368,2039,1413.783
medium_variant,368,2040,1427.118
medium_variant,368,2041,1439.722
medium_variant,368,2042,1451.572
medium_variant,368,2043,1462.657
medium_variant,368,2044,1472.965
medium_variant,368,2045,1482.507
medium_variant,368,2046,1491.317
medium_variant,368,2047,1499.464
medium_variant,368,2048,1507.012
medium_variant,368,2049,1514.001
medium_variant,368,2050,1520.412
medium_variant,368,2051,1526.201
medium_variant,368,2052,1531.363
medium_variant,368,2053,1535.948
medium_variant,368,2054,1540.05
medium_variant,368,2055,1543.843
medium_variant,368,2056,1547.523
medium_variant,368,2057,1551.205
medium_variant,368,2058,1554.938
medium_variant,368,2059,1558.703
medium_variant,368,2060,1562.405
medium_variant,368,2061,1565.885
medium_variant,368,2062,1568.936
medium_variant,368,2063,1571.385
medium_variant,368,2064,1573.147
medium_variant,368,2065,1574.208
medium_variant,368,2066,1574.617
medium_variant,368,2067,1574.471
medium_variant,368,2068,1573.825
medium_variant,368,2069,1572.66
medium_variant,368,2070,1570.926
medium_variant,368,2071,1568.557
medium_variant,368,2072,1565.483
medium_variant,368,2073,1561.649
medium_variant,368,2074,1557.031
medium_variant,368,2075,1551.615
medium_variant,368,2076,1545.412
medium_variant,368,2077,1538.469
medium_variant,368,2078,1530.834
medium_variant,368,2079,1522.533
medium_variant,368,2080,1513.596
medium_variant,368,2081,1504.04
medium_variant,368,2082,1493.878
medium_variant,368,2083,1483.118
medium_variant,368,2084,1471.77
medium_variant,368,2085,1459.827
medium_variant,368,2086,1447.268
medium_variant,368,2087,1434.082
medium_variant,368,2088,1420.277
medium_variant,368,2089,1405.878
medium_variant,368,2090,1390.923
medium_variant,368,2091,1375.452
medium_variant,368,2092,1359.504
medium_variant,368,2093,1343.111
medium_variant,368,2094,1326.299
medium_variant,368,2095,1309.084
medium_variant,368,2096,1291.475
medium_variant,368,2097,1273.477
medium_variant,368,2098,1255.092
medium_variant,368,2099,1236.317
