variant,country,year,populationnaturalchange
estimates,352,1950,2.795
estimates,352,1951,2.875
estimates,352,1952,3.025
estimates,352,1953,3.158
estimates,352,1954,3.274
estimates,352,1955,3.374
estimates,352,1956,3.455
estimates,352,1957,3.519
estimates,352,1958,3.563
estimates,352,1959,3.584
estimates,352,1960,3.582
estimates,352,1961,3.555
estimates,352,1962,3.502
estimates,352,1963,3.425
estimates,352,1964,3.334
estimates,352,1965,3.234
estimates,352,1966,3.139
estimates,352,1967,3.057
estimates,352,1968,2.993
estimates,352,1969,2.951
estimates,352,1970,2.929
estimates,352,1971,2.922
estimates,352,1972,2.921
estimates,352,1973,2.919
estimates,352,1974,2.911
estimates,352,1975,2.894
estimates,352,1976,2.868
estimates,352,1977,2.834
estimates,352,1978,2.796
estimates,352,1979,2.755
estimates,352,1980,2.713
estimates,352,1981,2.671
estimates,352,1982,2.634
estimates,352,1983,2.6
estimates,352,1984,2.575
estimates,352,1985,2.561
estimates,352,1986,2.562
estimates,352,1987,2.577
estimates,352,1988,2.604
estimates,352,1989,2.637
estimates,352,1990,2.668
estimates,352,1991,2.686
estimates,352,1992,2.686
estimates,352,1993,2.663
estimates,352,1994,2.618
estimates,352,1995,2.556
estimates,352,1996,2.484
estimates,352,1997,2.412
estimates,352,1998,2.352
estimates,352,1999,2.308
estimates,352,2000,2.287
estimates,352,2001,2.295
estimates,352,2002,2.328
estimates,352,2003,2.379
estimates,352,2004,2.444
estimates,352,2005,2.511
estimates,352,2006,2.568
estimates,352,2007,2.609
estimates,352,2008,2.625
estimates,352,2009,2.616
estimates,352,2010,2.583
estimates,352,2011,2.532
estimates,352,2012,2.473
estimates,352,2013,2.416
estimates,352,2014,2.362
estimates,352,2015,2.315
medium_variant,352,2015,2.315
medium_variant,352,2016,2.275
medium_variant,352,2017,2.238
medium_variant,352,2018,2.2
medium_variant,352,2019,2.163
medium_variant,352,2020,2.122
medium_variant,352,2021,2.08
medium_variant,352,2022,2.034
medium_variant,352,2023,1.984
medium_variant,352,2024,1.931
medium_variant,352,2025,1.873
medium_variant,352,2026,1.811
medium_variant,352,2027,1.746
medium_variant,352,2028,1.678
medium_variant,352,2029,1.608
medium_variant,352,2030,1.536
medium_variant,352,2031,1.463
medium_variant,352,2032,1.39
medium_variant,352,2033,1.316
medium_variant,352,2034,1.241
medium_variant,352,2035,1.168
medium_variant,352,2036,1.097
medium_variant,352,2037,1.025
medium_variant,352,2038,0.956
medium_variant,352,2039,0.887
medium_variant,352,2040,0.82
medium_variant,352,2041,0.754
medium_variant,352,2042,0.689
medium_variant,352,2043,0.625
medium_variant,352,2044,0.564
medium_variant,352,2045,0.504
medium_variant,352,2046,0.446
medium_variant,352,2047,0.39
medium_variant,352,2048,0.337
medium_variant,352,2049,0.285
medium_variant,352,2050,0.238
medium_variant,352,2051,0.192
medium_variant,352,2052,0.15
medium_variant,352,2053,0.112
medium_variant,352,2054,0.077
medium_variant,352,2055,0.045
medium_variant,352,2056,0.015
medium_variant,352,2057,-0.012
medium_variant,352,2058,-0.036
medium_variant,352,2059,-0.059
medium_variant,352,2060,-0.082
medium_variant,352,2061,-0.104
medium_variant,352,2062,-0.126
medium_variant,352,2063,-0.15
medium_variant,352,2064,-0.173
medium_variant,352,2065,-0.198
medium_variant,352,2066,-0.224
medium_variant,352,2067,-0.252
medium_variant,352,2068,-0.278
medium_variant,352,2069,-0.305
medium_variant,352,2070,-0.333
medium_variant,352,2071,-0.361
medium_variant,352,2072,-0.39
medium_variant,352,2073,-0.42
medium_variant,352,2074,-0.45
medium_variant,352,2075,-0.481
medium_variant,352,2076,-0.513
medium_variant,352,2077,-0.543
medium_variant,352,2078,-0.573
medium_variant,352,2079,-0.602
medium_variant,352,2080,-0.628
medium_variant,352,2081,-0.653
medium_variant,352,2082,-0.676
medium_variant,352,2083,-0.697
medium_variant,352,2084,-0.715
medium_variant,352,2085,-0.731
medium_variant,352,2086,-0.744
medium_variant,352,2087,-0.753
medium_variant,352,2088,-0.761
medium_variant,352,2089,-0.766
medium_variant,352,2090,-0.769
medium_variant,352,2091,-0.771
medium_variant,352,2092,-0.773
medium_variant,352,2093,-0.773
medium_variant,352,2094,-0.773
medium_variant,352,2095,-0.774
medium_variant,352,2096,-0.775
medium_variant,352,2097,-0.775
medium_variant,352,2098,-0.776
medium_variant,352,2099,-0.777
