variant,country,year,populationnaturalchange
estimates,430,1950,14.204
estimates,430,1951,14.66
estimates,430,1952,15.57
estimates,430,1953,16.468
estimates,430,1954,17.353
estimates,430,1955,18.229
estimates,430,1956,19.093
estimates,430,1957,19.951
estimates,430,1958,20.808
estimates,430,1959,21.671
estimates,430,1960,22.552
estimates,430,1961,23.463
estimates,430,1962,24.421
estimates,430,1963,25.44
estimates,430,1964,26.535
estimates,430,1965,27.714
estimates,430,1966,28.984
estimates,430,1967,30.339
estimates,430,1968,31.781
estimates,430,1969,33.313
estimates,430,1970,34.947
estimates,430,1971,36.697
estimates,430,1972,38.561
estimates,430,1973,40.528
estimates,430,1974,42.585
estimates,430,1975,44.743
estimates,430,1976,47.025
estimates,430,1977,49.402
estimates,430,1978,51.813
estimates,430,1979,54.179
estimates,430,1980,56.391
estimates,430,1981,58.333
estimates,430,1982,59.928
estimates,430,1983,61.114
estimates,430,1984,61.857
estimates,430,1985,62.067
estimates,430,1986,61.661
estimates,430,1987,60.732
estimates,430,1988,59.461
estimates,430,1989,58.052
estimates,430,1990,56.845
estimates,430,1991,56.209
estimates,430,1992,56.373
estimates,430,1993,57.458
estimates,430,1994,59.477
estimates,430,1995,62.29
estimates,430,1996,65.636
estimates,430,1997,69.158
estimates,430,1998,72.573
estimates,430,1999,75.763
estimates,430,2000,78.719
estimates,430,2001,81.542
estimates,430,2002,84.41
estimates,430,2003,87.438
estimates,430,2004,90.621
estimates,430,2005,93.901
estimates,430,2006,97.182
estimates,430,2007,100.357
estimates,430,2008,103.344
estimates,430,2009,106.118
estimates,430,2010,108.678
estimates,430,2011,111.055
estimates,430,2012,113.326
estimates,430,2013,115.561
estimates,430,2014,117.796
estimates,430,2015,120.063
medium_variant,430,2015,120.063
medium_variant,430,2016,122.38
medium_variant,430,2017,124.743
medium_variant,430,2018,127.14
medium_variant,430,2019,129.572
medium_variant,430,2020,132.035
medium_variant,430,2021,134.523
medium_variant,430,2022,137.013
medium_variant,430,2023,139.489
medium_variant,430,2024,141.932
medium_variant,430,2025,144.331
medium_variant,430,2026,146.676
medium_variant,430,2027,148.962
medium_variant,430,2028,151.186
medium_variant,430,2029,153.338
medium_variant,430,2030,155.41
medium_variant,430,2031,157.399
medium_variant,430,2032,159.307
medium_variant,430,2033,161.133
medium_variant,430,2034,162.877
medium_variant,430,2035,164.538
medium_variant,430,2036,166.117
medium_variant,430,2037,167.615
medium_variant,430,2038,169.035
medium_variant,430,2039,170.379
medium_variant,430,2040,171.649
medium_variant,430,2041,172.842
medium_variant,430,2042,173.961
medium_variant,430,2043,175.008
medium_variant,430,2044,175.986
medium_variant,430,2045,176.9
medium_variant,430,2046,177.754
medium_variant,430,2047,178.552
medium_variant,430,2048,179.293
medium_variant,430,2049,179.976
medium_variant,430,2050,180.598
medium_variant,430,2051,181.154
medium_variant,430,2052,181.64
medium_variant,430,2053,182.052
medium_variant,430,2054,182.386
medium_variant,430,2055,182.645
medium_variant,430,2056,182.835
medium_variant,430,2057,182.956
medium_variant,430,2058,183.013
medium_variant,430,2059,183.003
medium_variant,430,2060,182.918
medium_variant,430,2061,182.756
medium_variant,430,2062,182.509
medium_variant,430,2063,182.173
medium_variant,430,2064,181.744
medium_variant,430,2065,181.22
medium_variant,430,2066,180.603
medium_variant,430,2067,179.896
medium_variant,430,2068,179.102
medium_variant,430,2069,178.224
medium_variant,430,2070,177.264
medium_variant,430,2071,176.223
medium_variant,430,2072,175.101
medium_variant,430,2073,173.901
medium_variant,430,2074,172.623
medium_variant,430,2075,171.263
medium_variant,430,2076,169.819
medium_variant,430,2077,168.29
medium_variant,430,2078,166.676
medium_variant,430,2079,164.982
medium_variant,430,2080,163.213
medium_variant,430,2081,161.374
medium_variant,430,2082,159.471
medium_variant,430,2083,157.511
medium_variant,430,2084,155.499
medium_variant,430,2085,153.433
medium_variant,430,2086,151.309
medium_variant,430,2087,149.123
medium_variant,430,2088,146.881
medium_variant,430,2089,144.591
medium_variant,430,2090,142.26
medium_variant,430,2091,139.904
medium_variant,430,2092,137.53
medium_variant,430,2093,135.149
medium_variant,430,2094,132.767
medium_variant,430,2095,130.389
medium_variant,430,2096,128.018
medium_variant,430,2097,125.653
medium_variant,430,2098,123.296
medium_variant,430,2099,120.946
