variant,country,year,populationnaturalchange
estimates,499,1950,7.184
estimates,499,1951,7.345
estimates,499,1952,7.663
estimates,499,1953,7.973
estimates,499,1954,8.275
estimates,499,1955,8.566
estimates,499,1956,8.844
estimates,499,1957,9.103
estimates,499,1958,9.334
estimates,499,1959,9.519
estimates,499,1960,9.639
estimates,499,1961,9.676
estimates,499,1962,9.616
estimates,499,1963,9.456
estimates,499,1964,9.208
estimates,499,1965,8.898
estimates,499,1966,8.56
estimates,499,1967,8.233
estimates,499,1968,7.945
estimates,499,1969,7.711
estimates,499,1970,7.534
estimates,499,1971,7.401
estimates,499,1972,7.29
estimates,499,1973,7.181
estimates,499,1974,7.074
estimates,499,1975,6.977
estimates,499,1976,6.905
estimates,499,1977,6.868
estimates,499,1978,6.868
estimates,499,1979,6.898
estimates,499,1980,6.941
estimates,499,1981,6.975
estimates,499,1982,6.982
estimates,499,1983,6.944
estimates,499,1984,6.857
estimates,499,1985,6.724
estimates,499,1986,6.557
estimates,499,1987,6.373
estimates,499,1988,6.18
estimates,499,1989,5.982
estimates,499,1990,5.762
estimates,499,1991,5.505
estimates,499,1992,5.198
estimates,499,1993,4.839
estimates,499,1994,4.438
estimates,499,1995,4.018
estimates,499,1996,3.603
estimates,499,1997,3.222
estimates,499,1998,2.895
estimates,499,1999,2.629
estimates,499,2000,2.426
estimates,499,2001,2.279
estimates,499,2002,2.167
estimates,499,2003,2.071
estimates,499,2004,1.984
estimates,499,2005,1.903
estimates,499,2006,1.826
estimates,499,2007,1.756
estimates,499,2008,1.695
estimates,499,2009,1.636
estimates,499,2010,1.574
estimates,499,2011,1.502
estimates,499,2012,1.417
estimates,499,2013,1.317
estimates,499,2014,1.201
estimates,499,2015,1.075
medium_variant,499,2015,1.075
medium_variant,499,2016,0.942
medium_variant,499,2017,0.809
medium_variant,499,2018,0.682
medium_variant,499,2019,0.564
medium_variant,499,2020,0.455
medium_variant,499,2021,0.357
medium_variant,499,2022,0.266
medium_variant,499,2023,0.178
medium_variant,499,2024,0.093
medium_variant,499,2025,0.008
medium_variant,499,2026,-0.076
medium_variant,499,2027,-0.162
medium_variant,499,2028,-0.25
medium_variant,499,2029,-0.341
medium_variant,499,2030,-0.434
medium_variant,499,2031,-0.532
medium_variant,499,2032,-0.634
medium_variant,499,2033,-0.737
medium_variant,499,2034,-0.841
medium_variant,499,2035,-0.947
medium_variant,499,2036,-1.052
medium_variant,499,2037,-1.156
medium_variant,499,2038,-1.258
medium_variant,499,2039,-1.355
medium_variant,499,2040,-1.447
medium_variant,499,2041,-1.533
medium_variant,499,2042,-1.611
medium_variant,499,2043,-1.682
medium_variant,499,2044,-1.746
medium_variant,499,2045,-1.801
medium_variant,499,2046,-1.849
medium_variant,499,2047,-1.889
medium_variant,499,2048,-1.924
medium_variant,499,2049,-1.955
medium_variant,499,2050,-1.98
medium_variant,499,2051,-2.003
medium_variant,499,2052,-2.023
medium_variant,499,2053,-2.042
medium_variant,499,2054,-2.06
medium_variant,499,2055,-2.079
medium_variant,499,2056,-2.1
medium_variant,499,2057,-2.123
medium_variant,499,2058,-2.148
medium_variant,499,2059,-2.177
medium_variant,499,2060,-2.209
medium_variant,499,2061,-2.244
medium_variant,499,2062,-2.282
medium_variant,499,2063,-2.321
medium_variant,499,2064,-2.361
medium_variant,499,2065,-2.402
medium_variant,499,2066,-2.441
medium_variant,499,2067,-2.48
medium_variant,499,2068,-2.517
medium_variant,499,2069,-2.552
medium_variant,499,2070,-2.583
medium_variant,499,2071,-2.61
medium_variant,499,2072,-2.633
medium_variant,499,2073,-2.654
medium_variant,499,2074,-2.67
medium_variant,499,2075,-2.682
medium_variant,499,2076,-2.691
medium_variant,499,2077,-2.696
medium_variant,499,2078,-2.698
medium_variant,499,2079,-2.698
medium_variant,499,2080,-2.694
medium_variant,499,2081,-2.688
medium_variant,499,2082,-2.677
medium_variant,499,2083,-2.664
medium_variant,499,2084,-2.649
medium_variant,499,2085,-2.632
medium_variant,499,2086,-2.613
medium_variant,499,2087,-2.593
medium_variant,499,2088,-2.572
medium_variant,499,2089,-2.55
medium_variant,499,2090,-2.527
medium_variant,499,2091,-2.502
medium_variant,499,2092,-2.477
medium_variant,499,2093,-2.45
medium_variant,499,2094,-2.42
medium_variant,499,2095,-2.389
medium_variant,499,2096,-2.354
medium_variant,499,2097,-2.317
medium_variant,499,2098,-2.278
medium_variant,499,2099,-2.236
