variant,country,year,populationnaturalchange
estimates,388,1950,29.018
estimates,388,1951,30.525
estimates,388,1952,33.472
estimates,388,1953,36.283
estimates,388,1954,38.958
estimates,388,1955,41.495
estimates,388,1956,43.888
estimates,388,1957,46.129
estimates,388,1958,48.199
estimates,388,1959,50.069
estimates,388,1960,51.704
estimates,388,1961,53.067
estimates,388,1962,54.127
estimates,388,1963,54.859
estimates,388,1964,55.264
estimates,388,1965,55.33
estimates,388,1966,55.053
estimates,388,1967,54.479
estimates,388,1968,53.681
estimates,388,1969,52.731
estimates,388,1970,51.703
estimates,388,1971,50.668
estimates,388,1972,49.681
estimates,388,1973,48.804
estimates,388,1974,48.093
estimates,388,1975,47.618
estimates,388,1976,47.435
estimates,388,1977,47.519
estimates,388,1978,47.81
estimates,388,1979,48.249
estimates,388,1980,48.732
estimates,388,1981,49.139
estimates,388,1982,49.372
estimates,388,1983,49.363
estimates,388,1984,49.089
estimates,388,1985,48.558
estimates,388,1986,47.82
estimates,388,1987,46.978
estimates,388,1988,46.121
estimates,388,1989,45.293
estimates,388,1990,44.543
estimates,388,1991,43.896
estimates,388,1992,43.334
estimates,388,1993,42.825
estimates,388,1994,42.347
estimates,388,1995,41.843
estimates,388,1996,41.244
estimates,388,1997,40.505
estimates,388,1998,39.613
estimates,388,1999,38.584
estimates,388,2000,37.469
estimates,388,2001,36.343
estimates,388,2002,35.29
estimates,388,2003,34.366
estimates,388,2004,33.596
estimates,388,2005,32.979
estimates,388,2006,32.489
estimates,388,2007,32.063
estimates,388,2008,31.65
estimates,388,2009,31.228
estimates,388,2010,30.786
estimates,388,2011,30.327
estimates,388,2012,29.861
estimates,388,2013,29.39
estimates,388,2014,28.901
estimates,388,2015,28.377
medium_variant,388,2015,28.377
medium_variant,388,2016,27.799
medium_variant,388,2017,27.153
medium_variant,388,2018,26.43
medium_variant,388,2019,25.629
medium_variant,388,2020,24.746
medium_variant,388,2021,23.79
medium_variant,388,2022,22.775
medium_variant,388,2023,21.718
medium_variant,388,2024,20.632
medium_variant,388,2025,19.525
medium_variant,388,2026,18.4
medium_variant,388,2027,17.264
medium_variant,388,2028,16.12
medium_variant,388,2029,14.978
medium_variant,388,2030,13.845
medium_variant,388,2031,12.725
medium_variant,388,2032,11.618
medium_variant,388,2033,10.532
medium_variant,388,2034,9.472
medium_variant,388,2035,8.446
medium_variant,388,2036,7.461
medium_variant,388,2037,6.52
medium_variant,388,2038,5.621
medium_variant,388,2039,4.768
medium_variant,388,2040,3.96
medium_variant,388,2041,3.195
medium_variant,388,2042,2.47
medium_variant,388,2043,1.776
medium_variant,388,2044,1.106
medium_variant,388,2045,0.455
medium_variant,388,2046,-0.181
medium_variant,388,2047,-0.805
medium_variant,388,2048,-1.423
medium_variant,388,2049,-2.039
medium_variant,388,2050,-2.658
medium_variant,388,2051,-3.279
medium_variant,388,2052,-3.904
medium_variant,388,2053,-4.532
medium_variant,388,2054,-5.163
medium_variant,388,2055,-5.801
medium_variant,388,2056,-6.45
medium_variant,388,2057,-7.109
medium_variant,388,2058,-7.775
medium_variant,388,2059,-8.444
medium_variant,388,2060,-9.11
medium_variant,388,2061,-9.769
medium_variant,388,2062,-10.413
medium_variant,388,2063,-11.036
medium_variant,388,2064,-11.636
medium_variant,388,2065,-12.206
medium_variant,388,2066,-12.752
medium_variant,388,2067,-13.272
medium_variant,388,2068,-13.77
medium_variant,388,2069,-14.245
medium_variant,388,2070,-14.694
medium_variant,388,2071,-15.117
medium_variant,388,2072,-15.514
medium_variant,388,2073,-15.883
medium_variant,388,2074,-16.222
medium_variant,388,2075,-16.533
medium_variant,388,2076,-16.816
medium_variant,388,2077,-17.07
medium_variant,388,2078,-17.297
medium_variant,388,2079,-17.495
medium_variant,388,2080,-17.663
medium_variant,388,2081,-17.798
medium_variant,388,2082,-17.9
medium_variant,388,2083,-17.967
medium_variant,388,2084,-18.002
medium_variant,388,2085,-18.003
medium_variant,388,2086,-17.969
medium_variant,388,2087,-17.903
medium_variant,388,2088,-17.809
medium_variant,388,2089,-17.689
medium_variant,388,2090,-17.55
medium_variant,388,2091,-17.39
medium_variant,388,2092,-17.216
medium_variant,388,2093,-17.03
medium_variant,388,2094,-16.832
medium_variant,388,2095,-16.624
medium_variant,388,2096,-16.406
medium_variant,388,2097,-16.179
medium_variant,388,2098,-15.944
medium_variant,388,2099,-15.699
