variant,country,year,populationnaturalchange
estimates,12,1950,240.845
estimates,12,1951,243.568
estimates,12,1952,249.474
estimates,12,1953,256.3
estimates,12,1954,264.047
estimates,12,1955,272.701
estimates,12,1956,282.216
estimates,12,1957,292.528
estimates,12,1958,303.517
estimates,12,1959,314.97
estimates,12,1960,326.645
estimates,12,1961,338.3
estimates,12,1962,349.708
estimates,12,1963,360.752
estimates,12,1964,371.46
estimates,12,1965,381.998
estimates,12,1966,392.635
estimates,12,1967,403.739
estimates,12,1968,415.611
estimates,12,1969,428.409
estimates,12,1970,442.258
estimates,12,1971,457.191
estimates,12,1972,473.045
estimates,12,1973,489.635
estimates,12,1974,506.843
estimates,12,1975,524.746
estimates,12,1976,543.494
estimates,12,1977,562.952
estimates,12,1978,582.758
estimates,12,1979,602.401
estimates,12,1980,621.355
estimates,12,1981,639.119
estimates,12,1982,655.148
estimates,12,1983,668.848
estimates,12,1984,679.642
estimates,12,1985,687.017
estimates,12,1986,690.653
estimates,12,1987,690.615
estimates,12,1988,686.982
estimates,12,1989,679.717
estimates,12,1990,668.289
estimates,12,1991,652.094
estimates,12,1992,631.448
estimates,12,1993,607.26
estimates,12,1994,580.769
estimates,12,1995,553.229
estimates,12,1996,525.867
estimates,12,1997,500.25
estimates,12,1998,478.155
estimates,12,1999,461.293
estimates,12,2000,451.874
estimates,12,2001,451.784
estimates,12,2002,461.039
estimates,12,2003,478.943
estimates,12,2004,504.61
estimates,12,2005,537.053
estimates,12,2006,574.97
estimates,12,2007,615.799
estimates,12,2008,656.599
estimates,12,2009,694.738
estimates,12,2010,727.151
estimates,12,2011,751.26
estimates,12,2012,766.441
estimates,12,2013,772.67
estimates,12,2014,770.027
estimates,12,2015,759.368
medium_variant,12,2015,759.368
medium_variant,12,2016,742.329
medium_variant,12,2017,721.496
medium_variant,12,2018,699.21
medium_variant,12,2019,676.876
medium_variant,12,2020,655.344
medium_variant,12,2021,634.753
medium_variant,12,2022,614.502
medium_variant,12,2023,594.281
medium_variant,12,2024,574.46
medium_variant,12,2025,555.41
medium_variant,12,2026,537.437
medium_variant,12,2027,520.733
medium_variant,12,2028,505.488
medium_variant,12,2029,491.915
medium_variant,12,2030,480.234
medium_variant,12,2031,470.577
medium_variant,12,2032,462.799
medium_variant,12,2033,456.687
medium_variant,12,2034,452.066
medium_variant,12,2035,448.819
medium_variant,12,2036,446.839
medium_variant,12,2037,445.859
medium_variant,12,2038,445.513
medium_variant,12,2039,445.403
medium_variant,12,2040,445.195
medium_variant,12,2041,444.65
medium_variant,12,2042,443.565
medium_variant,12,2043,441.67
medium_variant,12,2044,438.621
medium_variant,12,2045,434.052
medium_variant,12,2046,427.677
medium_variant,12,2047,419.48
medium_variant,12,2048,409.497
medium_variant,12,2049,397.75
medium_variant,12,2050,384.244
medium_variant,12,2051,369.039
medium_variant,12,2052,352.431
medium_variant,12,2053,334.8
medium_variant,12,2054,316.505
medium_variant,12,2055,297.863
medium_variant,12,2056,279.126
medium_variant,12,2057,260.505
medium_variant,12,2058,242.26
medium_variant,12,2059,224.697
medium_variant,12,2060,208.085
medium_variant,12,2061,192.592
medium_variant,12,2062,178.202
medium_variant,12,2063,164.903
medium_variant,12,2064,152.747
medium_variant,12,2065,141.765
medium_variant,12,2066,131.942
medium_variant,12,2067,123.156
medium_variant,12,2068,115.273
medium_variant,12,2069,108.2
medium_variant,12,2070,101.873
medium_variant,12,2071,96.257
medium_variant,12,2072,91.294
medium_variant,12,2073,86.896
medium_variant,12,2074,82.944
medium_variant,12,2075,79.347
medium_variant,12,2076,76.048
medium_variant,12,2077,72.991
medium_variant,12,2078,70.085
medium_variant,12,2079,67.214
medium_variant,12,2080,64.286
medium_variant,12,2081,61.242
medium_variant,12,2082,58.047
medium_variant,12,2083,54.644
medium_variant,12,2084,50.941
medium_variant,12,2085,46.853
medium_variant,12,2086,42.316
medium_variant,12,2087,37.317
medium_variant,12,2088,31.849
medium_variant,12,2089,25.891
medium_variant,12,2090,19.449
medium_variant,12,2091,12.547
medium_variant,12,2092,5.211
medium_variant,12,2093,-2.526
medium_variant,12,2094,-10.635
medium_variant,12,2095,-19.102
medium_variant,12,2096,-27.917
medium_variant,12,2097,-37.076
medium_variant,12,2098,-46.575
medium_variant,12,2099,-56.414
