variant,country,year,populationnaturalchange
estimates,384,1950,59.729
estimates,384,1951,61.131
estimates,384,1952,64.09
estimates,384,1953,67.359
estimates,384,1954,70.939
estimates,384,1955,74.826
estimates,384,1956,79.008
estimates,384,1957,83.476
estimates,384,1958,88.208
estimates,384,1959,93.163
estimates,384,1960,98.301
estimates,384,1961,103.59
estimates,384,1962,109.012
estimates,384,1963,114.594
estimates,384,1964,120.402
estimates,384,1965,126.558
estimates,384,1966,133.203
estimates,384,1967,140.456
estimates,384,1968,148.402
estimates,384,1969,157.074
estimates,384,1970,166.543
estimates,384,1971,176.846
estimates,384,1972,187.865
estimates,384,1973,199.412
estimates,384,1974,211.295
estimates,384,1975,223.259
estimates,384,1976,235.046
estimates,384,1977,246.475
estimates,384,1978,257.412
estimates,384,1979,267.773
estimates,384,1980,277.579
estimates,384,1981,286.944
estimates,384,1982,296.061
estimates,384,1983,305.071
estimates,384,1984,314
estimates,384,1985,322.881
estimates,384,1986,331.717
estimates,384,1987,340.404
estimates,384,1988,348.807
estimates,384,1989,356.805
estimates,384,1990,364.201
estimates,384,1991,370.791
estimates,384,1992,376.486
estimates,384,1993,381.269
estimates,384,1994,385.177
estimates,384,1995,388.172
estimates,384,1996,390.235
estimates,384,1997,391.606
estimates,384,1998,392.657
estimates,384,1999,393.79
estimates,384,2000,395.524
estimates,384,2001,398.363
estimates,384,2002,402.628
estimates,384,2003,408.539
estimates,384,2004,416.233
estimates,384,2005,425.741
estimates,384,2006,436.928
estimates,384,2007,449.392
estimates,384,2008,462.745
estimates,384,2009,476.753
estimates,384,2010,491.245
estimates,384,2011,506.129
estimates,384,2012,521.372
estimates,384,2013,536.884
estimates,384,2014,552.509
estimates,384,2015,568.097
medium_variant,384,2015,568.097
medium_variant,384,2016,583.547
medium_variant,384,2017,598.821
medium_variant,384,2018,613.878
medium_variant,384,2019,628.654
medium_variant,384,2020,643.095
medium_variant,384,2021,657.181
medium_variant,384,2022,670.963
medium_variant,384,2023,684.501
medium_variant,384,2024,697.835
medium_variant,384,2025,711.02
medium_variant,384,2026,724.12
medium_variant,384,2027,737.181
medium_variant,384,2028,750.233
medium_variant,384,2029,763.292
medium_variant,384,2030,776.358
medium_variant,384,2031,789.414
medium_variant,384,2032,802.407
medium_variant,384,2033,815.286
medium_variant,384,2034,828.017
medium_variant,384,2035,840.576
medium_variant,384,2036,852.952
medium_variant,384,2037,865.14
medium_variant,384,2038,877.12
medium_variant,384,2039,888.866
medium_variant,384,2040,900.351
medium_variant,384,2041,911.563
medium_variant,384,2042,922.489
medium_variant,384,2043,933.107
medium_variant,384,2044,943.393
medium_variant,384,2045,953.309
medium_variant,384,2046,962.82
medium_variant,384,2047,971.92
medium_variant,384,2048,980.622
medium_variant,384,2049,988.94
medium_variant,384,2050,996.924
medium_variant,384,2051,1004.639
medium_variant,384,2052,1012.13
medium_variant,384,2053,1019.416
medium_variant,384,2054,1026.491
medium_variant,384,2055,1033.321
medium_variant,384,2056,1039.855
medium_variant,384,2057,1046.022
medium_variant,384,2058,1051.761
medium_variant,384,2059,1057.037
medium_variant,384,2060,1061.836
medium_variant,384,2061,1066.164
medium_variant,384,2062,1070.047
medium_variant,384,2063,1073.502
medium_variant,384,2064,1076.529
medium_variant,384,2065,1079.102
medium_variant,384,2066,1081.199
medium_variant,384,2067,1082.808
medium_variant,384,2068,1083.937
medium_variant,384,2069,1084.604
medium_variant,384,2070,1084.855
medium_variant,384,2071,1084.745
medium_variant,384,2072,1084.313
medium_variant,384,2073,1083.584
medium_variant,384,2074,1082.557
medium_variant,384,2075,1081.202
medium_variant,384,2076,1079.466
medium_variant,384,2077,1077.296
medium_variant,384,2078,1074.66
medium_variant,384,2079,1071.557
medium_variant,384,2080,1068.034
medium_variant,384,2081,1064.162
medium_variant,384,2082,1059.993
medium_variant,384,2083,1055.544
medium_variant,384,2084,1050.79
medium_variant,384,2085,1045.654
medium_variant,384,2086,1040.024
medium_variant,384,2087,1033.815
medium_variant,384,2088,1026.976
medium_variant,384,2089,1019.511
medium_variant,384,2090,1011.466
medium_variant,384,2091,1002.922
medium_variant,384,2092,993.961
medium_variant,384,2093,984.662
medium_variant,384,2094,975.095
medium_variant,384,2095,965.3
medium_variant,384,2096,955.296
medium_variant,384,2097,945.101
medium_variant,384,2098,934.717
medium_variant,384,2099,924.144
