variant,country,year,populationnaturalchange
estimates,108,1950,56.738
estimates,108,1951,57.084
estimates,108,1952,57.855
estimates,108,1953,58.786
estimates,108,1954,59.877
estimates,108,1955,61.128
estimates,108,1956,62.542
estimates,108,1957,64.114
estimates,108,1958,65.845
estimates,108,1959,67.731
estimates,108,1960,69.769
estimates,108,1961,71.945
estimates,108,1962,74.236
estimates,108,1963,76.609
estimates,108,1964,79.016
estimates,108,1965,81.344
estimates,108,1966,83.466
estimates,108,1967,85.353
estimates,108,1968,87.04
estimates,108,1969,88.62
estimates,108,1970,90.275
estimates,108,1971,92.237
estimates,108,1972,94.696
estimates,108,1973,97.777
estimates,108,1974,101.514
estimates,108,1975,105.864
estimates,108,1976,110.709
estimates,108,1977,115.843
estimates,108,1978,121.09
estimates,108,1979,126.368
estimates,108,1980,131.734
estimates,108,1981,137.328
estimates,108,1982,143.202
estimates,108,1983,149.279
estimates,108,1984,155.353
estimates,108,1985,161.02
estimates,108,1986,165.806
estimates,108,1987,169.422
estimates,108,1988,171.749
estimates,108,1989,172.834
estimates,108,1990,172.891
estimates,108,1991,172.277
estimates,108,1992,171.5
estimates,108,1993,171.011
estimates,108,1994,171.064
estimates,108,1995,171.738
estimates,108,1996,172.933
estimates,108,1997,174.486
estimates,108,1998,176.369
estimates,108,1999,178.745
estimates,108,2000,181.954
estimates,108,2001,186.395
estimates,108,2002,192.287
estimates,108,2003,199.701
estimates,108,2004,208.559
estimates,108,2005,218.664
estimates,108,2006,229.708
estimates,108,2007,241.234
estimates,108,2008,252.816
estimates,108,2009,264.172
estimates,108,2010,275.125
estimates,108,2011,285.632
estimates,108,2012,295.794
estimates,108,2013,305.653
estimates,108,2014,315.124
estimates,108,2015,324.091
medium_variant,108,2015,324.091
medium_variant,108,2016,332.447
medium_variant,108,2017,340.162
medium_variant,108,2018,347.243
medium_variant,108,2019,353.717
medium_variant,108,2020,359.588
medium_variant,108,2021,364.88
medium_variant,108,2022,369.723
medium_variant,108,2023,374.293
medium_variant,108,2024,378.767
medium_variant,108,2025,383.337
medium_variant,108,2026,388.171
medium_variant,108,2027,393.381
medium_variant,108,2028,399.067
medium_variant,108,2029,405.323
medium_variant,108,2030,412.244
medium_variant,108,2031,419.876
medium_variant,108,2032,428.122
medium_variant,108,2033,436.85
medium_variant,108,2034,445.954
medium_variant,108,2035,455.336
medium_variant,108,2036,464.906
medium_variant,108,2037,474.539
medium_variant,108,2038,484.082
medium_variant,108,2039,493.376
medium_variant,108,2040,502.276
medium_variant,108,2041,510.678
medium_variant,108,2042,518.552
medium_variant,108,2043,525.867
medium_variant,108,2044,532.572
medium_variant,108,2045,538.616
medium_variant,108,2046,543.979
medium_variant,108,2047,548.723
medium_variant,108,2048,552.926
medium_variant,108,2049,556.647
medium_variant,108,2050,559.935
medium_variant,108,2051,562.829
medium_variant,108,2052,565.396
medium_variant,108,2053,567.719
medium_variant,108,2054,569.893
medium_variant,108,2055,572.011
medium_variant,108,2056,574.147
medium_variant,108,2057,576.33
medium_variant,108,2058,578.589
medium_variant,108,2059,580.955
medium_variant,108,2060,583.468
medium_variant,108,2061,586.152
medium_variant,108,2062,588.956
medium_variant,108,2063,591.811
medium_variant,108,2064,594.649
medium_variant,108,2065,597.405
medium_variant,108,2066,600.011
medium_variant,108,2067,602.396
medium_variant,108,2068,604.483
medium_variant,108,2069,606.197
medium_variant,108,2070,607.478
medium_variant,108,2071,608.294
medium_variant,108,2072,608.654
medium_variant,108,2073,608.559
medium_variant,108,2074,607.987
medium_variant,108,2075,606.897
medium_variant,108,2076,605.248
medium_variant,108,2077,603.056
medium_variant,108,2078,600.363
medium_variant,108,2079,597.224
medium_variant,108,2080,593.712
medium_variant,108,2081,589.912
medium_variant,108,2082,585.901
medium_variant,108,2083,581.748
medium_variant,108,2084,577.499
medium_variant,108,2085,573.167
medium_variant,108,2086,568.735
medium_variant,108,2087,564.154
medium_variant,108,2088,559.394
medium_variant,108,2089,554.458
medium_variant,108,2090,549.361
medium_variant,108,2091,544.123
medium_variant,108,2092,538.764
medium_variant,108,2093,533.301
medium_variant,108,2094,527.751
medium_variant,108,2095,522.121
medium_variant,108,2096,516.418
medium_variant,108,2097,510.644
medium_variant,108,2098,504.8
medium_variant,108,2099,498.886
