variant,country,year,populationnaturalchange
estimates,458,1950,175.742
estimates,458,1951,178.974
estimates,458,1952,185.843
estimates,458,1953,193.525
estimates,458,1954,202.016
estimates,458,1955,211.286
estimates,458,1956,221.233
estimates,458,1957,231.712
estimates,458,1958,242.448
estimates,458,1959,252.962
estimates,458,1960,262.704
estimates,458,1961,271.125
estimates,458,1962,277.718
estimates,458,1963,282.222
estimates,458,1964,284.712
estimates,458,1965,285.541
estimates,458,1966,285.307
estimates,458,1967,284.843
estimates,458,1968,284.874
estimates,458,1969,285.806
estimates,458,1970,287.874
estimates,458,1971,291.078
estimates,458,1972,295.118
estimates,458,1973,299.761
estimates,458,1974,304.999
estimates,458,1975,310.941
estimates,458,1976,317.739
estimates,458,1977,325.393
estimates,458,1978,333.782
estimates,458,1979,342.687
estimates,458,1980,351.749
estimates,458,1981,360.547
estimates,458,1982,368.774
estimates,458,1983,376.231
estimates,458,1984,382.852
estimates,458,1985,388.793
estimates,458,1986,394.384
estimates,458,1987,399.982
estimates,458,1988,405.794
estimates,458,1989,411.794
estimates,458,1990,418.028
estimates,458,1991,424.492
estimates,458,1992,430.816
estimates,458,1993,436.476
estimates,458,1994,440.94
estimates,458,1995,443.184
estimates,458,1996,442.105
estimates,458,1997,437.342
estimates,458,1998,429.025
estimates,458,1999,417.655
estimates,458,2000,404.213
estimates,458,2001,390.006
estimates,458,2002,376.506
estimates,458,2003,364.946
estimates,458,2004,356.051
estimates,458,2005,350.283
estimates,458,2006,347.653
estimates,458,2007,347.377
estimates,458,2008,348.691
estimates,458,2009,351.217
estimates,458,2010,354.627
estimates,458,2011,358.66
estimates,458,2012,363.051
estimates,458,2013,367.463
estimates,458,2014,371.51
estimates,458,2015,374.875
medium_variant,458,2015,374.875
medium_variant,458,2016,377.36
medium_variant,458,2017,378.927
medium_variant,458,2018,379.505
medium_variant,458,2019,378.936
medium_variant,458,2020,377.061
medium_variant,458,2021,373.792
medium_variant,458,2022,369.197
medium_variant,458,2023,363.37
medium_variant,458,2024,356.37
medium_variant,458,2025,348.225
medium_variant,458,2026,338.961
medium_variant,458,2027,328.716
medium_variant,458,2028,317.686
medium_variant,458,2029,306.086
medium_variant,458,2030,294.1
medium_variant,458,2031,281.865
medium_variant,458,2032,269.524
medium_variant,458,2033,257.251
medium_variant,458,2034,245.258
medium_variant,458,2035,233.733
medium_variant,458,2036,222.805
medium_variant,458,2037,212.492
medium_variant,458,2038,202.82
medium_variant,458,2039,193.85
medium_variant,458,2040,185.652
medium_variant,458,2041,178.269
medium_variant,458,2042,171.621
medium_variant,458,2043,165.593
medium_variant,458,2044,160.081
medium_variant,458,2045,155
medium_variant,458,2046,150.271
medium_variant,458,2047,145.775
medium_variant,458,2048,141.36
medium_variant,458,2049,136.86
medium_variant,458,2050,132.119
medium_variant,458,2051,127.016
medium_variant,458,2052,121.502
medium_variant,458,2053,115.533
medium_variant,458,2054,109.045
medium_variant,458,2055,101.991
medium_variant,458,2056,94.36
medium_variant,458,2057,86.224
medium_variant,458,2058,77.657
medium_variant,458,2059,68.71
medium_variant,458,2060,59.4
medium_variant,458,2061,49.729
medium_variant,458,2062,39.745
medium_variant,458,2063,29.531
medium_variant,458,2064,19.195
medium_variant,458,2065,8.827
medium_variant,458,2066,-1.505
medium_variant,458,2067,-11.718
medium_variant,458,2068,-21.707
medium_variant,458,2069,-31.348
medium_variant,458,2070,-40.528
medium_variant,458,2071,-49.173
medium_variant,458,2072,-57.257
medium_variant,458,2073,-64.745
medium_variant,458,2074,-71.582
medium_variant,458,2075,-77.716
medium_variant,458,2076,-83.114
medium_variant,458,2077,-87.809
medium_variant,458,2078,-91.846
medium_variant,458,2079,-95.255
medium_variant,458,2080,-98.057
medium_variant,458,2081,-100.267
medium_variant,458,2082,-101.941
medium_variant,458,2083,-103.155
medium_variant,458,2084,-103.989
medium_variant,458,2085,-104.51
medium_variant,458,2086,-104.764
medium_variant,458,2087,-104.798
medium_variant,458,2088,-104.675
medium_variant,458,2089,-104.479
medium_variant,458,2090,-104.279
medium_variant,458,2091,-104.125
medium_variant,458,2092,-104.053
medium_variant,458,2093,-104.083
medium_variant,458,2094,-104.228
medium_variant,458,2095,-104.5
medium_variant,458,2096,-104.904
medium_variant,458,2097,-105.441
medium_variant,458,2098,-106.11
medium_variant,458,2099,-106.911
